.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.197007199982181,Green,8.207376500125974,0.7403251999057829,2.0,8.9527183000464,1.9946854999288917,0,10.94750120001845,0.2633333333333333,-1,0,11.513735000044107,0.9337196000851691,3.5,12.448173200013116,3.5150077999569476,15.963287099963054,15.930172800086439,7.755984999937937,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
1,3,14.0,15.963371800025925,Green,15.964291400043294,0.750277099898085,2.5,16.715358100133017,2.497114500030875,1,19.21255060005933,0.36333333333333334,1,1,19.76325840014033,0.9504368000198156,4.0,12.448173200013116,12.266196799930185,24.714490700047463,24.68017280008644,8.750232599908486,0.35025170003063977,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
2,3,11.0,24.714570899959654,Blue,24.71548780007288,0.7487707000691444,1.5,25.46478040004149,1.499648299999535,0,26.964544099988416,0.31333333333333335,-1,1,27.52259390009567,0.9568664999678731,2.0,12.448173200013116,18.03197650006041,30.480270799947903,30.43017280008644,5.764833799796179,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
3,3,14.0,30.48035280010663,Blue,30.481284900102764,0.7499341999646276,1.5,31.231821600114927,1.4988515998702496,1,32.73081460013054,0.36333333333333334,1,1,33.28918429999612,0.9580310001038015,2.0,12.448173200013116,23.81522270012647,36.26352769997902,36.18017280008644,5.782300899969414,0.3512510999571532,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
4,2,14.0,36.26361700007692,Blue,36.264560600044206,0.7492694999091327,3.0,37.01462160004303,2.999806399922818,1,40.01464059995487,0.36333333333333334,1,1,40.54218680015765,0.9877012998331338,3.5,12.448173200013116,32.59785040002316,45.046104500070214,44.93017280008644,8.781590800033882,0.3496000999584794,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
5,2,12.0,45.04616320016794,Green,45.04683270002715,0.7495095001067966,1.5,45.796683200169355,1.5000799999106675,0,47.29695999994874,0.33,-1,1,47.83031790005043,0.9831753000617027,3.0,12.448173200013116,39.38148840004578,51.829796800157055,51.68017280008644,6.783009799895808,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
6,2,14.0,51.82988990005106,Green,51.83076889999211,0.750266200164333,2.0,52.581742299953476,1.998341000173241,1,54.58021769998595,0.36333333333333334,1,2,55.1476893001236,0.9495383999310434,2.5,12.448173200013116,46.16546400007792,58.61376290000044,58.43017280008644,6.783043999923393,0.3492437000386417,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
7,1,14.0,58.61384749994613,Blue,58.61494340002537,0.747941100038588,2.0,59.363445200026035,1.9995812999550253,1,61.36313059995882,0.36333333333333334,1,2,61.89125520014204,0.9721508999355137,2.5,12.448173200013116,52.931710600154474,65.38002949999645,65.18017280008644,6.765148100210354,0.35245279991067946,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
8,1,13.0,65.38013279996812,Green,65.38133430015296,0.7495543998666108,1.5,66.13161989999935,1.4981217000167817,0,67.62985999998637,0.3466666666666667,-1,2,68.15038570016623,0.97883339994587,5.0,12.448173200013116,61.68209909996949,74.13045240007341,73.93017280008644,8.749190700007603,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
9,1,14.0,74.13054689997807,Green,74.13169550010934,0.7479701000265777,1.5,74.88076040009037,1.4990429999306798,1,76.37999389995821,0.36333333333333334,1,3,76.93309530010447,0.9636675000656396,5.0,12.448173200013116,70.44928460009396,82.89764490001835,82.68017280008644,8.766006899997592,0.3500056997872889,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
10,1,14.0,82.89773129997775,Blue,82.89868390001357,0.7485827000346035,1.5,83.64821629994549,1.4986323001794517,0,85.14701970014721,0.36333333333333334,-1,3,85.70016649994068,0.9632520000450313,3.0,12.448173200013116,77.23125459998846,89.67952300002798,89.43017280008644,6.78090970008634,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
11,1,15.0,89.67960470006801,Blue,89.68033480015583,0.7503217998892069,1.5,90.43128190003335,1.498290500137955,1,91.92977469996549,0.38,1,3,92.47100910008885,0.9587377000134438,2.0,12.448173200013116,82.99733359995298,95.44560770015232,95.18017280008644,5.765315599972382,0.3658330999314785,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
12,1,15.0,95.44567389995791,Green,95.44649420003407,0.7500962999183685,3.0,96.19726649997756,2.9997031001839787,1,99.19716560002416,0.38,1,4,99.7364606000483,0.9605360000859946,6.5,12.448173200013116,94.76510820002295,107.21339430008084,106.93017280008644,11.766941800015047,0.3655383000150323,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
13,1,14.0,107.21346310013905,Green,107.21415460016578,0.7500133998692036,1.5,107.96487080003135,1.4982813999522477,0,109.46329280012287,0.36333333333333334,-1,4,110.01166260009632,0.9679374999832362,2.0,12.448173200013116,100.53161279996857,112.9799411999993,112.68017280008644,5.765837300103158,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
14,1,15.0,112.98004580009729,Blue,112.98140659998171,0.7485909999813884,2.0,113.73047920013778,1.9992549999151379,0,115.7298878999427,0.38,-1,4,116.24331469996832,0.9867054000496864,3.5,12.448173200013116,108.30218110000715,120.75041850004345,120.43017280008644,7.7690747999586165,,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
15,1,15,120.75045390008017,Green,120.75089640007354,0.7441670999396592,1.5,121.4953626000788,1.501786199864,1,122.99733450007625,0.38,1,5,123.535652999999,0.9616260000038892,5.0,12.448173200013116,117.0637018000707,129.51198050007224,129.18017280008644,8.76111530000344,0.36587179987691343,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
16,1,15,129.51205430016853,Green,129.51301380014047,0.7500956999137998,1.5,130.26343160006218,1.5005846000276506,1,131.7642675000243,0.38,1,6,132.28989570005797,0.9742382999975234,2.0,12.448173200013116,122.8164522999432,135.26479370007291,134.93017280008644,5.751846200088039,0.37179020000621676,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
17,1,14,135.26494310004637,Green,135.26614190009423,0.747325399890542,1.5,136.01420120010152,1.4973873998969793,1,137.51164430007339,0.36333333333333334,1,7,138.02277670009062,0.9887903998605907,2.0,12.448173200013116,128.56514000007883,141.01344999996945,140.68017280008644,5.747374499915168,0.3515637000091374,,888,1,1,2025-02-17_15h42.12.908,MID1.0,60.00204002901383,
