.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
32,1,15,272.5043210000731,Blue,272.50566489994526,0.7478352002799511,3.0,273.25410939985886,2.9985656002536416,1,276.2527328999713,0.37590163934426235,1,9,276.8199151000008,0.9333509001880884,3.5,277.75354580022395,3.49949219962582,281.2531333998777,280.9210989000276,8.74754980020225,0.3684455002658069,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
33,1,15,281.2532331002876,Green,281.2538947998546,0.750400900375098,2.0,282.00504510011524,1.998802199959755,0,284.0039852000773,0.37590163934426235,-1,9,284.52382710017264,0.9798735999502242,2.5,285.5043883002363,2.499283699784428,288.0037523000501,287.6710989000276,6.749902899842709,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
34,1,15,288.0038371998817,Green,288.0048147002235,0.7479825997725129,1.5,288.75335370004177,1.499605800025165,0,290.2530471999198,0.37590163934426235,-1,9,290.77578169992194,0.9765345002524555,3.0,291.7527626999654,2.9882507999427617,294.7410885002464,294.4210989000276,6.736331899650395,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
35,1,15,294.741185199935,Blue,294.7421909002587,0.7452309997752309,2.0,295.488001300022,1.9988094000145793,0,297.4869722002186,0.37590163934426235,-1,9,298.01388079999015,0.9881609999574721,5.5,299.0023977002129,5.499500500038266,304.5019268002361,304.1710989000276,9.759809900075197,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
36,1,15,304.50195700023323,Green,304.50242710020393,0.7512598996981978,2.0,305.2543152002618,1.9984382996335626,0,307.252835100051,0.37590163934426235,-1,9,307.77515659993514,0.9941922998987138,2.5,308.77010570000857,2.4997201999649405,311.26991080027074,310.9210989000276,6.767507100012153,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
37,1,15,311.26995310001075,Blue,311.2704969001934,0.7495774999260902,1.5,312.02093550004065,1.497295199893415,1,313.51829000003636,0.37590163934426235,1,9,314.05487800017,0.9650276997126639,3.0,315.0203109001741,2.9992029001004994,318.0196732999757,317.6710989000276,6.749262199737132,0.3688982999883592,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
38,1,15,318.01980869984254,Blue,318.0206598001532,0.7489098999649286,2.0,318.77003919985145,1.9994546002708375,0,320.7696801000275,0.37590163934426235,-1,9,321.29176920000464,0.9782246998511255,2.5,322.2705161999911,2.4979803999885917,324.76852949988097,324.4210989000276,6.747910799924284,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
39,1,15,324.76856380002573,Blue,324.7690431000665,0.7497955001890659,1.5,325.5192853002809,1.5002258997410536,0,327.0197034999728,0.37590163934426235,-1,9,327.5566761000082,0.9787375000305474,2.0,328.5357556999661,2.000514800194651,330.53634099988267,330.1710989000276,5.767321700230241,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
40,1,15,330.5363731002435,Green,330.5370315001346,0.7499545998871326,2.0,331.28755620028824,1.9996961997821927,0,333.28737450018525,0.37590163934426235,-1,9,333.8027190999128,0.98369160015136,2.5,334.78709449991584,2.4993787999264896,337.2865371000953,336.9210989000276,6.749537699855864,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
41,1,15,337.28660640027374,Blue,337.28749400004745,0.7501333002001047,1.5,338.0382162001915,1.498550099786371,0,339.53692220011726,0.37590163934426235,-1,9,340.0498080002144,0.9865760998800397,3.0,341.03686370002106,2.9982714001089334,344.0351638002321,343.6710989000276,6.747709800023586,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
42,1,15,344.0351959001273,Blue,344.03570799995214,0.7490718001499772,1.5,344.78506870009005,1.500050200149417,0,346.2853514002636,0.37590163934426235,-1,9,346.8113780999556,0.9919814001768827,2.0,347.8042003000155,1.9992917999625206,349.8035706002265,349.4210989000276,5.767916500102729,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
43,1,15,349.80365430004895,Green,349.8047652002424,0.7485258998349309,1.5,350.5536755998619,1.5004980000667274,0,352.0544206001796,0.37590163934426235,-1,9,352.5758962002583,0.9928745999932289,3.0,353.56932200025767,3.0000811996869743,356.5695221000351,356.1710989000276,6.764818400144577,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
44,1,15,356.5695874001831,Green,356.5703945001587,0.7493201997131109,1.5,357.32046189997345,1.4986836002208292,0,358.81924539990723,0.37590163934426235,-1,9,359.3309646998532,0.988711700309068,3.0,360.3203027001582,2.999587900005281,363.3200297001749,362.9210989000276,6.749684899579734,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
45,1,15,363.32013789983466,Blue,363.3210391001776,0.7484984998591244,1.5,364.07017990015447,1.4997414997778833,1,365.57008580025285,0.37590163934426235,1,9,366.11859950004146,0.9664352000690997,2.0,367.08535519987345,2.001320700161159,369.0868477001786,368.6710989000276,5.7658654996193945,0.3656516997143626,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
46,1,15,369.0869315001182,Green,369.0879246001132,0.7483557998202741,3.0,369.8367810002528,2.998222599737346,0,372.8350595999509,0.37590163934426235,-1,9,373.3623665999621,0.9737750003114343,3.5,374.33667579991743,3.499772200360894,377.83664430025965,377.4210989000276,8.748791399877518,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
47,1,15,377.8367373999208,Blue,377.83761030016467,0.7489024000242352,2.5,378.58716770028695,2.499580899719149,0,381.08687790017575,0.37590163934426235,-1,9,381.62925470015034,0.9736652998253703,4.0,382.60369670018554,3.9980361997149885,386.60177059983835,386.1710989000276,8.764206700026989,,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
48,1,15,386.60181110026315,Blue,386.60238229995593,0.7506140000186861,1.5,387.35365210007876,1.4975939998403192,1,388.8513035001233,0.37590163934426235,1,9,389.3957587000914,0.9733124999329448,2.0,390.36981840012595,1.9996960000135005,392.36968410015106,391.9210989000276,5.767348499968648,0.36603419994935393,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
49,1,15,392.3697803001851,Green,392.37095719994977,0.7475888999179006,2.5,393.119124900084,2.49984489986673,1,395.6192131000571,0.37590163934426235,1,10,396.14107300015166,0.9770967997610569,6.0,397.1185754998587,6.001061100047082,403.11987259984016,402.6710989000276,10.748986900318414,0.3678672001697123,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
50,1,14,403.1199626000598,Blue,403.1213291999884,0.748730800114572,1.5,403.87096090009436,1.49788529984653,1,405.3689045002684,0.3595081967213115,1,10,405.9165580002591,0.9693877999670804,2.0,406.8864804999903,2.000530700199306,408.88718299986795,408.4210989000276,5.765923100057989,0.3498932998627424,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
51,1,14,408.88727329997346,Blue,408.8883227002807,0.7488114996813238,2.5,409.6376407998614,2.4986593001522124,1,412.136466300115,0.3595081967213115,1,10,412.66714819986373,0.984578600153327,6.0,413.65204710001126,6.000043999869376,419.65218590013683,419.1710989000276,10.763915199786425,0.3496972997672856,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
52,1,13,419.6522277998738,Green,419.6527487002313,0.7503046998754144,1.5,420.4039598000236,1.4980111001059413,1,421.90208260016516,0.3431147540983607,1,11,422.41561300028116,0.9881308996118605,3.0,423.40465030027553,2.997816199902445,426.40251909988,425.9210989000276,6.749801800120622,0.3339762999676168,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
53,1,13,426.40257439995185,Green,426.40330220013857,0.7488930998370051,2.0,427.1526660001837,1.9996766997501254,1,429.1524465000257,0.3431147540983607,1,12,429.66045369999483,0.9917096998542547,5.5,430.6525651002303,5.4998340997844934,436.1525767999701,435.6710989000276,9.749326499644667,0.3340441002510488,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
54,1,12,436.15267430013046,Blue,436.15394739992917,0.7483756002038717,2.5,436.90269359992817,2.500343000050634,1,439.40323190018535,0.32672131147540984,1,12,439.93378590000793,0.9847927000373602,3.0,440.9192562000826,2.999567899852991,443.9188995999284,443.4210989000276,7.765015699900687,0.3178828996606171,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
55,1,12,443.9189834999852,Green,443.9200193998404,0.7493883003480732,1.5,444.6699959002435,1.499648599885404,1,446.16979030007496,0.32672131147540984,1,13,446.70021309982985,0.9861933002248406,2.0,447.68690859992057,1.9997110003605485,449.6867058998905,449.1710989000276,5.766748100053519,0.317321399692446,,888,2,1,2025-02-17_16h19.01.484,MID1.0,60.50671961469929,
,,,,,,,,,,,,,,,,,,,,,,,,457.00347250001505,,,,,,,
