TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,1,1.700000e+00,1.0,0.0,2.6000198e-06,0.0107825,4.0108523,4.2087846,2.0,4.8321867,0.623402,4.932529,3.476598,8.411376,6.0,8.411505,9.424082,5.215297,9.424242,10.425712,--
2,2,3,1,3,2,8.500000e-01,1.0,1.0,--,--,--,10.433209,3.0,11.680793,1.2475829,11.781091,2.002417,13.786597,3.0,13.786706,14.792177,4.358968,14.792304,16.793852,--
3,3,1,1,1,1,8.500000e-01,1.0,2.0,--,--,--,16.795525,3.0,17.531643,0.7361188,17.631996,2.5138812,20.147615,6.0,20.147724,21.153183,4.3576584,21.153313,22.155699,--
4,4,3,1,3,4,8.500000e-01,1.0,3.0,--,--,--,22.157284,2.0,23.397635,1.2403508,23.497932,2.009649,25.509497,7.0,25.509604,26.514914,4.3576303,26.515043,30.517298,--
5,5,2,1,2,3,2.550000e+00,1.0,4.0,--,--,--,30.518847,2.0,31.248013,0.729166,31.348286,4.220834,35.57098,5.0,35.571083,36.577793,6.058946,36.577923,39.58016,--
6,6,4,2,1,3,2.550000e+00,1.0,5.0,--,--,--,39.77293,2.0,41.631268,1.8583373,41.731552,3.0916626,44.824753,4.0,44.824856,45.830997,6.0580673,45.831127,48.834045,--
7,7,3,1,3,2,1.700000e+00,1.0,6.0,--,--,--,48.836918,2.0,49.36512,0.5282024,49.465473,3.5717976,53.039566,9.0,53.039673,54.0462,5.209282,54.04633,56.048523,--
8,8,6,2,3,4,2.550000e+00,1.0,7.0,--,--,--,56.24329,3.0,57.998367,1.7550759,58.098705,3.194924,61.29559,1.0,61.2957,62.301678,6.058387,62.301807,66.304756,--
9,9,4,2,1,3,2.550000e+00,1.0,8.0,--,--,--,66.49526,0.0,68.962395,2.467134,69.06269,2.482866,71.5473,999.0,71.54741,72.56669,6.071424,72.566864,75.56965,--
10,10,1,1,1,2,2.550000e+00,1.0,9.0,--,--,--,75.57261,3.0,76.814926,1.242317,76.91521,3.707683,80.625084,7.0,80.62519,81.6307,6.05809,81.63084,83.63231,--
