.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.19238240038976,Green,8.193357100244612,0.7495724000036716,1.5,8.94335630023852,1.4995896997861564,0,10.443068100139499,0.2633333333333333,-1,0,11.013578300364316,0.9453941998071969,2.0,11.959325900301337,1.9992307000793517,13.958608000073582,13.925626000389457,5.765295899938792,,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
1,6,14.0,13.95866210013628,Blue,13.959327900316566,0.7501102997921407,1.5,14.710079200100154,1.4984015002846718,0,16.208542400039732,0.36333333333333334,-1,0,16.730355400126427,0.9785306002013385,7.0,17.709352200385183,6.999709999654442,24.7092031002976,24.675626000389457,10.749917200300843,,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
2,3,15,24.70930270012468,Blue,24.71019080001861,0.7486427002586424,1.5,25.45917610032484,1.5004946999251842,1,26.959846300072968,0.38,1,0,27.50639560027048,0.9693350000306964,3.0,28.476228600367904,3.000521400012076,31.476938200183213,31.425626000389457,6.766805599909276,0.3658957998268306,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
3,3,12,31.477045600302517,Blue,31.478312500286847,0.748034699819982,2.5,32.22687870031223,2.4988726996816695,1,34.72581980004907,0.33,1,0,35.241157500073314,0.9840184999629855,3.0,36.22583430027589,2.9996418999508023,39.22552960040048,39.17562600038946,7.747284200042486,0.31725169997662306,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
4,3,12,39.225592399947345,Blue,39.22637600032613,0.7500195000320673,1.5,39.97680790023878,1.499089099932462,1,41.476027600001544,0.33,1,0,41.985528900288045,0.9904991998337209,3.0,42.976487500127405,2.998876799829304,45.97540430026129,45.92562600038946,6.749070100020617,0.3168938001617789,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
5,3,9,45.97544490033761,Green,45.976005600299686,0.7496341997757554,1.5,46.72626500017941,1.499572199769318,1,48.22591690020636,0.28,1,1,48.751812800299376,0.974019699729979,2.0,49.72621820028871,1.9999107997864485,51.726267100311816,51.67562600038946,5.750301000196487,0.2666643001139164,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
6,3,9,51.72634429996833,Green,51.72729240031913,0.7480803998187184,2.0,52.475819600280374,1.9991020997986197,1,54.47505909996107,0.28,1,2,55.01263300003484,0.979399099946022,2.5,55.992705299984664,2.500274300109595,58.49313380010426,58.42562600038946,6.765900400001556,0.27506000036373734,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
7,3,6,58.49321460025385,Blue,58.49431620026007,0.7470788997597992,1.5,59.2416848000139,1.5004271999932826,0,60.74230629997328,0.23,-1,2,61.28446040023118,0.9747492000460625,5.0,62.259748300071806,4.9989302000030875,67.25873820018023,67.17562600038946,8.764521299861372,,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
8,3,9,67.25884620007128,Green,67.25969980005175,0.7495238999836147,3.0,68.0097098001279,2.99962479993701,1,71.00948260026053,0.28,1,3,71.54966560006142,0.9591840002685785,4.5,72.50949069997296,4.5000998000614345,77.00975860003382,76.92562600038946,9.750112799927592,0.2677741996012628,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
9,2,9,77.00984730012715,Green,77.01092689996585,0.7471467000432312,1.5,77.75841470016167,1.4994701999239624,1,79.25798580003902,0.28,1,4,79.78023200016469,0.9905000999569893,3.0,80.77116789994761,2.9883089000359178,83.75953300017864,83.67562600038946,6.748662899713963,0.26924350019544363,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
10,2,7,83.75959450006485,Blue,83.76041580038145,0.7488396996632218,2.0,84.50985140027478,1.9994485001079738,0,86.50939840031788,0.24666666666666667,-1,4,87.05538630019873,0.9695772998966277,7.5,88.02537230029702,7.499598399735987,95.52501230034977,95.42562600038946,11.764640599954873,,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
11,2,9,95.52505850000307,Green,95.52565640024841,0.7498604999855161,3.0,96.27596340002492,2.9989817002788186,1,99.27502060029656,0.28,1,5,99.8282330003567,0.9478011997416615,3.5,100.7765351999551,3.4978833002969623,104.27445050003007,104.17562600038946,8.748822999652475,0.26619229977950454,,999,12,2,2025-02-20_17h01.10.918,MID1.0,59.91198927321996,
