TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,1,1.700000e+00,1.0,0.0,4.1001476e-06,0.0014968,4.0022764,4.0083213,0.0,6.464371,2.4560502,6.5647125,1.6439497,8.210337,999.0,8.210496,9.215848,5.2075267,9.21597,10.217981,--
2,2,1,1,1,3,8.500000e-01,1.0,1.0,--,--,--,10.220913,0.0,12.679807,2.4588943,12.780084,0.7911057,13.573686,999.0,13.573821,14.575047,4.3541346,14.57515,17.576714,--
3,3,4,2,1,1,2.550000e+00,1.0,2.0,--,--,--,17.801615,0.0,20.278605,2.4769888,20.378931,2.473011,22.85525,999.0,22.855364,23.858168,6.0565524,23.858273,24.859,--
4,4,3,1,3,3,8.500000e-01,1.0,3.0,--,--,--,24.865479,0.0,27.344334,2.478856,27.44464,0.771144,28.217173,999.0,28.217297,29.220352,4.354874,29.220585,32.22359,--
5,5,4,2,1,2,2.550000e+00,1.0,4.0,--,--,--,32.458412,2.0,33.103954,0.6455449,33.20426,4.3044553,37.510723,2.0,37.51083,38.51697,6.058561,38.517086,40.518864,--
6,6,6,2,3,4,2.550000e+00,1.0,5.0,--,--,--,40.8013,3.0,41.237072,0.4357725,41.337482,4.5142274,45.853973,2.0,45.854183,46.86093,6.0596337,46.86103,50.862022,--
7,7,1,1,1,2,1.700000e+00,1.0,6.0,--,--,--,50.864967,2.0,51.203403,0.3384376,51.303856,3.7615623,55.066616,4.0,55.066742,56.07242,5.2074513,56.07252,58.07343,--
8,8,1,1,1,3,2.550000e+00,1.0,7.0,--,--,--,58.075626,2.0,60.23728,2.161656,60.33768,2.7883441,63.12775,1.0,63.12791,64.13251,6.0568833,64.13262,67.1344,--
9,9,6,2,3,2,2.550000e+00,1.0,8.0,--,--,--,67.34106,0.0,69.81554,2.474475,69.915825,2.4755251,72.39385,999.0,72.39396,73.39725,6.0561895,73.39734,75.3991,--
10,10,1,1,1,2,8.500000e-01,1.0,9.0,--,--,--,75.40514,0.0,77.88135,2.4762025,77.98169,0.7737976,78.75649,999.0,78.756676,79.75933,4.354185,79.75942,81.76112,--
11,11,4,2,1,1,1.700000e+00,1.0,10.0,--,--,--,81.963486,0.0,84.44363,2.4801412,84.54393,1.6198589,86.16526,999.0,86.16538,87.16771,5.2042255,87.167885,88.1693,--
12,12,6,2,3,3,8.500000e-01,1.0,11.0,--,--,--,88.42179,0.0,90.89731,2.4755132,90.99778,0.7744868,91.7758,999.0,91.7759,92.77851,4.3567157,92.7786,95.78054,--
13,13,2,1,2,1,2.550000e+00,1.0,12.0,--,--,--,95.783394,0.0,98.259674,2.4762752,98.35998,2.4737246,100.835434,999.0,100.83554,101.83972,6.056323,101.83982,102.840836,--
14,14,1,1,1,1,2.550000e+00,1.0,13.0,--,--,--,102.84275,0.0,105.29861,2.4558606,105.39888,2.4941394,107.89536,999.0,107.8955,108.897545,6.0547976,108.89764,109.89985,--
15,15,2,1,2,3,1.700000e+00,1.0,14.0,--,--,--,109.901764,0.0,112.35535,2.4535828,112.45567,1.6464171,114.10402,999.0,114.10416,115.10722,5.205465,115.10733,118.10885,--
16,16,1,1,1,2,1.700000e+00,1.0,15.0,--,--,--,118.11045,0.0,120.5641,2.45365,120.66437,1.64635,122.313065,999.0,122.31319,123.31591,5.205455,123.31601,125.3178,--
17,17,1,1,1,1,1.700000e+00,1.0,16.0,--,--,--,125.319824,0.0,127.77415,2.4543245,127.87452,1.6456755,129.52217,999.0,129.52228,130.5246,5.204767,130.52469,131.52666,--
18,18,4,2,1,1,8.500000e-01,1.0,17.0,--,--,--,131.81091,0.0,134.28923,2.4783063,134.38954,0.7716936,135.16399,999.0,135.16411,136.1672,4.3562837,136.1673,137.16841,--
19,19,3,1,3,1,2.550000e+00,1.0,18.0,--,--,--,137.17194,0.0,139.65158,2.4796405,139.75188,2.4703596,142.22458,999.0,142.22469,143.2275,6.0555506,143.22758,144.22963,--
20,20,5,2,2,1,8.500000e-01,1.0,19.0,--,--,--,144.4699,0.0,146.94725,2.4773593,147.04756,0.7726407,147.82304,999.0,147.82314,148.82552,4.3556204,148.8256,149.82768,--
21,21,3,1,3,4,2.550000e+00,1.0,20.0,--,--,--,149.834,0.0,152.3129,2.4789011,152.4132,2.471099,154.88652,999.0,154.88666,155.8911,6.057103,155.8912,159.8922,--
22,22,6,2,3,2,8.500000e-01,1.0,21.0,--,--,--,160.2297,0.0,162.7108,2.4810946,162.81113,0.7689054,163.58203,999.0,163.58214,164.58475,4.3550525,164.58485,166.58632,--
23,23,6,2,3,4,1.700000e+00,1.0,22.0,--,--,--,166.77748,0.0,169.18095,2.403473,169.28125,1.6965271,170.97984,999.0,170.98,171.98418,5.2066956,171.98428,175.986,--
24,24,6,2,3,2,2.550000e+00,1.0,23.0,--,--,--,176.2058,0.0,178.68048,2.474692,178.78075,2.4753077,181.25845,999.0,181.25862,182.2623,6.0565133,182.2624,184.26479,--
25,25,3,1,3,3,2.550000e+00,1.0,24.0,--,--,--,184.28766,0.0,186.76341,2.4757583,186.86371,2.4742415,189.34015,999.0,189.34027,190.34422,6.0565686,190.34436,193.34521,--
26,26,1,1,1,2,1.700000e+00,1.0,25.0,--,--,--,193.34688,0.0,195.80034,2.4534595,195.90063,1.6465405,197.54918,999.0,197.5493,198.55228,5.205405,198.5524,200.55386,--
27,27,3,1,3,2,2.550000e+00,1.0,26.0,--,--,--,200.55548,0.0,203.0091,2.453605,203.1094,2.496395,205.60793,999.0,205.60803,206.6096,6.054121,206.60971,208.61176,--
28,28,1,1,1,1,2.550000e+00,1.0,27.0,--,--,--,208.61342,0.0,211.06595,2.4525251,211.16623,2.497475,213.66609,999.0,213.66618,214.66814,6.0547185,214.66824,215.66968,--
29,29,6,2,3,2,1.700000e+00,1.0,28.0,--,--,--,215.86429,0.0,218.34096,2.4766688,218.44124,1.6233311,220.06647,999.0,220.0666,221.06865,5.2043533,221.06876,223.07036,--
30,30,4,2,1,2,8.500000e-01,1.0,29.0,--,--,--,223.27353,0.0,225.74635,2.4728303,225.84663,0.7771696,226.62611,999.0,226.62622,227.62863,4.3551006,227.62872,229.63213,--
31,31,4,2,1,2,8.500000e-01,1.0,30.0,--,--,--,229.81673,0.0,232.2969,2.480179,232.39723,0.7698209,233.16809,999.0,233.16824,234.1712,4.3544784,234.1713,236.17404,--
32,32,3,1,3,3,8.500000e-01,1.0,31.0,--,--,--,236.1771,0.0,238.65277,2.4756823,238.7531,0.7743178,239.52968,999.0,239.52982,240.53235,4.3552547,240.53255,243.53514,--
33,33,4,2,1,4,8.500000e-01,1.0,32.0,--,--,--,243.90128,0.0,246.3765,2.475212,246.47679,0.774788,247.25258,999.0,247.25269,248.26506,4.3637753,248.26515,252.2666,--
34,34,2,1,2,3,1.700000e+00,1.0,33.0,--,--,--,252.2697,0.0,254.74754,2.4778466,254.84782,1.6221534,256.47232,999.0,256.4724,257.4757,5.205991,257.4758,260.4775,--
35,35,4,2,1,3,1.700000e+00,1.0,34.0,--,--,--,260.71057,0.0,263.18588,2.475302,263.28632,1.624698,264.91373,999.0,264.91385,265.91617,5.2055993,265.9163,268.91797,--
36,36,4,2,1,3,1.700000e+00,1.0,35.0,--,--,--,269.16357,0.0,271.64127,2.4776926,271.74152,1.6223074,273.36612,999.0,273.36624,274.3701,5.2065043,274.37018,277.3718,--
37,37,5,2,2,4,2.550000e+00,1.0,36.0,--,--,--,277.5777,0.0,280.0571,2.4793987,280.1574,2.470601,282.6301,999.0,282.6302,283.63358,6.0558577,283.63367,287.63556,--
38,38,3,1,3,2,2.550000e+00,1.0,37.0,--,--,--,287.64365,0.0,290.12146,2.477829,290.22177,2.472171,292.69644,999.0,292.69656,293.70032,6.0566626,293.7004,295.70206,--
39,39,5,2,2,3,1.700000e+00,1.0,38.0,--,--,--,295.98593,0.0,298.46033,2.4744196,298.56067,1.6255804,300.1882,999.0,300.18832,301.19067,5.2047505,301.19077,304.1927,--
40,40,3,1,3,2,8.500000e-01,1.0,39.0,--,--,--,304.2011,0.0,306.6836,2.482474,306.7839,0.767526,307.55353,999.0,307.55365,308.5558,4.3546658,308.55588,310.55838,--
41,41,5,2,2,1,8.500000e-01,1.0,40.0,--,--,--,310.92017,0.0,313.3984,2.4782386,313.4987,0.7717614,314.2726,999.0,314.2727,315.27472,4.3545346,315.2748,316.27634,--
42,42,3,1,3,4,2.550000e+00,1.0,41.0,--,--,--,316.2792,2.0,316.61908,0.3398734,316.7194,4.6101265,321.33167,8.0,321.3318,322.33792,6.058711,322.338,326.33942,--
43,43,2,1,2,1,8.500000e-01,1.0,42.0,--,--,--,326.34134,0.0,328.7949,2.4535315,328.89517,0.7964684,329.69287,999.0,329.693,330.69623,4.3548684,330.69635,331.69754,--
44,44,6,2,3,1,1.700000e+00,1.0,43.0,--,--,--,331.89462,0.0,334.37134,2.4767075,334.4716,1.6232926,336.09637,999.0,336.09647,337.09863,5.2040195,337.09875,338.1005,--
