TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,3,1.700000e+00,1.0,0.0,2.2000168e-06,11.594027,15.59341,15.816705,0.0,18.293497,2.4767923,18.393883,1.6232076,20.019712,999.0,20.01987,21.025654,5.2089496,21.025763,24.027985,--
2,2,6,2,3,4,1.700000e+00,1.0,1.0,--,--,--,24.365814,0.0,26.855686,2.4898717,26.955957,1.6101283,28.569443,999.0,28.569565,29.573238,5.207423,29.573412,33.57438,--
3,3,1,1,1,2,1.700000e+00,1.0,2.0,--,--,--,33.579773,0.0,36.05575,2.475978,36.156067,1.624022,37.78322,999.0,37.78332,38.786995,5.2072186,38.787086,40.789257,--
4,4,6,2,3,2,2.550000e+00,1.0,3.0,--,--,--,41.09918,0.0,43.573544,2.4743662,43.673935,2.4756339,46.151714,999.0,46.151817,47.15357,6.054391,47.153664,49.155624,--
5,5,1,1,1,2,8.500000e-01,1.0,4.0,--,--,--,49.15841,0.0,51.638096,2.4796884,51.73837,0.7703116,52.51104,999.0,52.51115,53.513203,4.354792,53.51331,55.51575,--
6,6,6,2,3,2,8.500000e-01,1.0,5.0,--,--,--,55.72267,0.0,58.197025,2.4743538,58.297295,0.7756463,59.074608,999.0,59.074707,60.076706,4.354036,60.076813,62.07838,--
7,7,2,1,2,3,1.700000e+00,1.0,6.0,--,--,--,62.081448,0.0,64.558044,2.4765947,64.65845,1.6234052,66.283295,999.0,66.283394,67.28626,5.2048144,67.286354,70.28874,--
8,8,3,1,3,3,8.500000e-01,1.0,7.0,--,--,--,70.290375,0.0,72.74621,2.4558332,72.84649,0.7941667,73.64342,999.0,73.64365,74.64715,4.356772,74.64726,77.648315,--
9,9,1,1,1,1,2.550000e+00,1.0,8.0,--,--,--,77.65016,0.0,80.10667,2.4565103,80.20694,2.4934895,82.7025,999.0,82.70263,83.705246,6.055088,83.70536,84.70697,--
10,10,1,1,1,2,1.700000e+00,1.0,9.0,--,--,--,84.70903,0.0,87.1635,2.4544666,87.26382,1.6455334,88.91162,999.0,88.911766,89.91467,5.205641,89.91477,91.91615,--
11,11,1,1,1,3,8.500000e-01,1.0,10.0,--,--,--,91.91817,0.0,94.37662,2.458452,94.47692,0.7915479,95.26952,999.0,95.26971,96.273056,4.3548865,96.2732,99.2745,--
12,12,4,2,1,4,1.700000e+00,1.0,11.0,--,--,--,99.68262,0.0,102.15433,2.471716,102.254654,1.6282841,103.885216,999.0,103.885345,104.88737,5.204753,104.88746,108.889404,--
13,13,3,1,3,3,8.500000e-01,1.0,12.0,--,--,--,108.89235,0.0,111.36817,2.4758222,111.468475,0.7741778,112.24522,999.0,112.24532,113.24709,4.354747,113.24721,116.24959,--
14,14,4,2,1,3,1.700000e+00,1.0,13.0,--,--,--,116.591515,0.0,119.06394,2.4724271,119.16422,1.6275729,120.7938,999.0,120.7939,121.796005,5.20449,121.7961,124.79767,--
15,15,6,2,3,2,1.700000e+00,1.0,14.0,--,--,--,125.03185,0.0,127.511765,2.4799123,127.61209,1.6200877,129.23448,999.0,129.2346,130.23808,5.2062316,130.23819,132.24025,--
16,16,1,1,1,1,1.700000e+00,1.0,15.0,--,--,--,132.24333,0.0,134.72136,2.4780145,134.822,1.6219856,136.44637,999.0,136.44649,137.44946,5.206127,137.44957,138.45178,--
17,17,3,1,3,1,2.550000e+00,1.0,16.0,--,--,--,138.4538,0.0,140.90656,2.4527595,141.00684,2.4972403,143.50702,999.0,143.50716,144.50996,6.0561604,144.51007,145.51166,--
18,18,5,2,2,4,2.550000e+00,1.0,17.0,--,--,--,145.77997,0.0,148.25874,2.4787724,148.35902,2.4712276,150.83273,999.0,150.83289,151.83542,6.0554423,151.83559,155.83815,--
19,19,5,2,2,1,8.500000e-01,1.0,18.0,--,--,--,156.07669,0.0,158.56471,2.4880245,158.66501,0.7619755,159.42906,999.0,159.42915,160.43114,4.3544397,160.43126,161.4348,--
20,20,2,1,2,1,2.550000e+00,1.0,19.0,--,--,--,161.43796,0.0,163.91707,2.4791162,164.0176,2.4708836,166.49089,999.0,166.49103,167.49515,6.0571914,167.49525,168.49663,--
21,21,3,1,3,4,2.550000e+00,1.0,20.0,--,--,--,168.49837,0.0,170.9511,2.4527397,171.05144,2.4972603,173.55077,999.0,173.5509,174.55324,6.0548735,174.55334,178.55537,--
22,22,1,1,1,1,1.700000e+00,1.0,21.0,--,--,--,178.55708,0.0,181.01248,2.4553893,181.11281,1.6446108,182.7598,999.0,182.75996,183.76271,5.205622,183.76282,184.76505,--
23,23,6,2,3,4,2.550000e+00,1.0,22.0,--,--,--,184.96681,0.0,187.44612,2.4793072,187.54651,2.4706929,190.01968,999.0,190.01988,191.02315,6.0563445,191.02325,195.02498,--
24,24,6,2,3,4,2.550000e+00,1.0,23.0,--,--,--,195.22249,0.0,197.7025,2.4800203,197.80283,2.4699795,200.27534,999.0,200.27544,201.27802,6.055525,201.27812,205.27965,--
25,25,4,2,1,4,8.500000e-01,1.0,24.0,--,--,--,205.4779,0.0,207.95476,2.4768443,208.05504,0.7731558,208.83115,999.0,208.83127,209.83414,4.356235,209.83424,213.83647,--
26,26,6,2,3,3,8.500000e-01,1.0,25.0,--,--,--,214.03862,0.0,216.51674,2.4781241,216.61703,0.7718758,217.39075,999.0,217.39087,218.39304,4.354427,218.39314,221.39606,--
27,27,5,2,2,1,8.500000e-01,1.0,26.0,--,--,--,221.58191,0.0,224.05779,2.4758878,224.1581,0.7741122,224.93442,999.0,224.93466,225.93784,4.3559337,225.93796,226.94064,--
28,28,4,2,1,2,2.550000e+00,1.0,27.0,--,--,--,227.21329,0.0,229.69077,2.4774692,229.79103,2.4725306,232.26498,999.0,232.2651,233.26842,6.055129,233.26852,235.2701,--
29,29,4,2,1,1,2.550000e+00,1.0,28.0,--,--,--,235.48555,0.0,237.97603,2.4904866,238.07632,2.4595134,240.5384,999.0,240.53851,241.54144,6.055899,241.54155,242.54257,--
30,30,2,1,2,1,8.500000e-01,1.0,29.0,--,--,--,242.54584,0.0,245.02303,2.4771855,245.12329,0.7728144,245.898,999.0,245.89812,246.90097,4.3551407,246.9011,247.90372,--
31,31,5,2,2,3,1.700000e+00,1.0,30.0,--,--,--,248.1187,0.0,250.5955,2.4768121,250.69579,1.6231878,252.3211,999.0,252.32124,253.32384,5.205142,253.32394,256.32556,--
32,32,1,1,1,4,1.700000e+00,1.0,31.0,--,--,--,256.32864,0.0,258.80603,2.4773667,258.9063,1.6226333,260.53125,999.0,260.53137,261.5351,5.2064414,261.5352,265.53705,--
33,33,3,1,3,3,8.500000e-01,1.0,32.0,--,--,--,265.53888,0.0,267.99078,2.4519196,268.09106,0.7980804,268.89197,999.0,268.8921,269.8946,4.3557167,269.89468,272.89667,--
34,34,6,2,3,3,8.500000e-01,1.0,33.0,--,--,--,273.09738,0.0,275.57394,2.4765606,275.67426,0.7734395,276.44986,999.0,276.45,277.45206,4.3546762,277.45218,280.4539,--
35,35,4,2,1,1,1.700000e+00,1.0,34.0,--,--,--,280.6569,0.0,283.13275,2.4758763,283.23306,1.6241237,284.86032,999.0,284.8604,285.86374,5.2068453,285.86383,286.86502,--
36,36,3,1,3,2,8.500000e-01,1.0,35.0,--,--,--,286.8679,0.0,289.34515,2.477258,289.44543,0.772742,290.22037,999.0,290.22046,291.23062,4.3627205,291.2307,293.23386,--
37,37,4,2,1,2,8.500000e-01,1.0,36.0,--,--,--,293.4294,0.0,295.90707,2.4776511,296.00754,0.7723488,296.78204,999.0,296.78217,297.78506,4.3556485,297.78516,299.78687,--
38,38,2,1,2,3,1.700000e+00,1.0,37.0,--,--,--,299.79,0.0,302.26587,2.475857,302.36618,1.624143,303.99304,999.0,303.99316,304.99695,5.206936,304.99704,307.99838,--
