TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,2,1,2,1,8.500000e-01,1.0,0.0,2.9001385e-06,0.0047278004,4.0046306,4.010351,0.0,6.44471,2.4343586,6.5450606,0.8156414,7.366554,999.0,7.366695,8.37607,4.3657193,8.376187,9.380426,--
2,2,6,2,3,4,2.550000e+00,1.0,1.0,--,--,--,9.647891,0.0,12.097452,2.4495609,12.197813,2.5004392,14.703743,999.0,14.7038555,15.709106,6.061215,15.709203,19.713526,--
3,3,5,2,2,3,1.700000e+00,1.0,2.0,--,--,--,19.919558,0.0,22.383598,2.4640424,22.484,1.6359576,24.12438,999.0,24.12451,25.131287,5.2117295,25.131403,28.135859,--
4,4,2,1,2,3,8.500000e-01,1.0,3.0,--,--,--,28.138952,0.0,30.62986,2.490906,30.730385,0.759094,31.495537,999.0,31.495651,32.49894,4.3599873,32.49904,35.50347,--
5,5,3,1,3,2,2.550000e+00,1.0,4.0,--,--,--,35.505215,0.0,37.937283,2.4320705,38.03766,2.5179296,40.560574,999.0,40.560825,41.5661,6.0608854,41.566193,43.57063,--
6,6,6,2,3,3,8.500000e-01,1.0,5.0,--,--,--,43.881077,0.0,46.333294,2.452219,46.433594,0.797781,47.235672,999.0,47.235806,48.24124,4.360164,48.24134,51.246613,--
7,7,3,1,3,3,8.500000e-01,1.0,6.0,--,--,--,51.263866,0.0,53.712154,2.4482853,53.812443,0.8017146,54.619167,999.0,54.61928,55.624733,4.360865,55.62483,58.630802,--
8,8,4,2,1,2,2.550000e+00,1.0,7.0,--,--,--,58.86606,0.0,61.317554,2.4514978,61.417847,2.4985023,63.921448,999.0,63.92163,64.92598,6.0599217,64.92607,66.93002,--
9,9,5,2,2,3,2.550000e+00,1.0,8.0,--,--,--,67.15088,0.0,69.598885,2.4480033,69.699165,2.5019968,72.206116,999.0,72.20623,73.2135,6.0626245,73.213715,76.21781,--
10,10,3,1,3,1,1.700000e+00,1.0,9.0,--,--,--,76.22117,0.0,78.669685,2.4485183,78.76997,1.6514817,80.426765,999.0,80.42691,81.43646,5.215296,81.436584,82.441605,--
