TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,2,8.500000e-01,1.0,0.0,3.2000244e-06,0.0098371,4.0095916,4.211902,2.0,4.7378182,0.5259162,4.8381486,2.724084,7.565533,4.0,7.565669,8.573265,4.361363,8.573427,10.57497,--
2,2,5,2,2,1,8.500000e-01,1.0,1.0,--,--,--,10.766679,3.0,11.287961,0.5212829,11.388247,2.728717,14.11898,5.0,14.119089,15.126114,4.3594356,15.126251,16.128078,--
3,3,4,2,1,4,8.500000e-01,1.0,2.0,--,--,--,16.320427,2.0,16.738007,0.4175807,16.838308,2.8324194,19.673046,2.0,19.673157,20.67884,4.358415,20.678974,24.680313,--
4,4,1,1,1,1,2.550000e+00,1.0,3.0,--,--,--,24.69773,3.0,25.0211,0.3233705,25.121387,4.6266294,29.748955,9.0,29.749065,30.754238,6.0565085,30.754368,31.755777,--
5,5,6,2,3,4,2.550000e+00,1.0,4.0,--,--,--,31.949223,2.0,32.47145,0.522228,32.57174,4.427772,37.000954,9.0,37.00106,38.015667,6.066445,38.015797,42.017704,--
6,6,3,1,3,4,2.550000e+00,1.0,5.0,--,--,--,42.020638,3.0,42.33792,0.3172849,42.43823,4.632715,47.073147,3.0,47.07326,48.079063,6.058426,48.079193,52.081303,--
7,7,3,1,3,3,8.500000e-01,1.0,6.0,--,--,--,52.083008,2.0,52.505142,0.4221349,52.605534,2.8278651,55.43493,8.0,55.43504,56.44112,4.358115,56.441254,59.442944,--
8,8,4,2,1,1,2.550000e+00,1.0,7.0,--,--,--,59.635452,3.0,59.954746,0.3192925,60.05508,4.6307073,64.68693,8.0,64.68704,65.70005,6.064597,65.70018,66.70162,--
9,9,5,2,2,3,1.700000e+00,1.0,8.0,--,--,--,66.8914,2.0,67.32197,0.430569,67.42226,3.669431,71.094826,5.0,71.09494,72.100044,5.208641,72.100174,75.10192,--
10,10,2,1,2,1,8.500000e-01,1.0,9.0,--,--,--,75.10488,3.0,75.421455,0.3165755,75.52181,2.9334245,78.45793,5.0,78.45804,79.4617,4.3568177,79.46183,80.46391,--
11,11,3,1,3,2,8.500000e-01,1.0,10.0,--,--,--,80.465645,2.0,81.1897,0.7240482,81.28997,2.5259519,83.817924,8.0,83.81803,84.82279,4.3571444,84.82292,86.82436,--
12,12,6,2,3,2,2.550000e+00,1.0,11.0,--,--,--,87.01525,3.0,87.33858,0.3233252,87.43887,4.6266747,92.06691,3.0,92.06702,93.07201,6.0567603,93.072136,95.07365,--
13,13,4,2,1,4,1.700000e+00,1.0,12.0,--,--,--,95.26324,2.0,95.6892,0.4259664,95.78954,3.6740336,99.46581,4.0,99.46592,100.482544,5.219307,100.48267,104.483925,--
14,14,3,1,3,3,2.550000e+00,1.0,13.0,--,--,--,104.48685,3.0,104.90583,0.4189833,105.00612,4.531017,109.539925,3.0,109.54003,110.54502,6.0581703,110.54515,113.546875,--
15,15,1,1,1,1,1.700000e+00,1.0,14.0,--,--,--,113.54854,3.0,113.972404,0.4238656,114.072685,3.6761343,117.751884,7.0,117.75199,118.75903,5.210497,118.759155,119.76087,--
16,16,1,1,1,2,1.700000e+00,1.0,15.0,--,--,--,119.76253,3.0,120.289246,0.5267203,120.389534,3.5732796,123.96488,6.0,123.96499,124.97,5.207479,124.97013,126.97188,--
17,17,2,1,2,1,2.550000e+00,1.0,16.0,--,--,--,126.97351,2.0,127.50603,0.5325157,127.606316,4.4174843,132.02588,5.0,132.02599,133.03099,6.0574775,133.03111,134.03305,--
18,18,5,2,2,4,2.550000e+00,1.0,17.0,--,--,--,134.22339,3.0,134.7562,0.5328138,134.85648,4.4171863,139.2759,5.0,139.27602,140.29164,6.0682616,140.29178,144.29387,--
19,19,3,1,3,1,1.700000e+00,1.0,18.0,--,--,--,144.29683,2.0,144.72299,0.426162,144.82327,3.673838,148.49887,7.0,148.499,149.5044,5.207557,149.50452,150.50586,--
20,20,4,2,1,3,1.700000e+00,1.0,19.0,--,--,--,150.6985,2.0,151.12285,0.4243358,151.22313,3.6756642,154.90001,2.0,154.90012,155.90475,5.2062426,155.90488,158.90727,--
21,21,3,1,3,2,2.550000e+00,1.0,20.0,--,--,--,158.91023,2.0,159.22409,0.3138674,159.32437,4.6361327,163.96288,9.0,163.96298,164.96799,6.057757,164.96811,166.96988,--
22,22,4,2,1,2,8.500000e-01,1.0,21.0,--,--,--,167.16278,2.0,167.4894,0.3266237,167.58968,2.9233763,170.51486,4.0,170.51497,171.52798,4.3652134,171.52812,173.52985,--
23,23,1,1,1,2,1.700000e+00,1.0,22.0,--,--,--,173.53284,2.0,174.05644,0.5236027,174.15672,3.5763972,177.73506,1.0,177.73517,178.73994,5.2071033,178.74007,180.74184,--
24,24,1,1,1,1,2.550000e+00,1.0,23.0,--,--,--,180.74358,2.0,181.27348,0.5299108,181.37376,4.4200892,185.79684,4.0,185.79695,186.80203,6.058458,186.80215,187.8035,--
25,25,6,2,3,4,2.550000e+00,1.0,24.0,--,--,--,187.99223,3.0,188.52347,0.5312235,188.62376,4.4187765,193.04482,1.0,193.04494,194.04964,6.0573916,194.04976,198.05283,--
26,26,6,2,3,4,1.700000e+00,1.0,25.0,--,--,--,198.24174,2.0,198.65768,0.4159394,198.75798,3.6840606,202.44464,6.0,202.44475,203.4501,5.2083526,203.45023,207.45183,--
