TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,2,2.550000e+00,1.0,0.0,2.500019e-06,4.685184,8.685391,8.8854885,2.0,9.4173765,0.531888,9.517746,4.418112,13.938073,8.0,13.938243,14.945586,6.060098,14.945706,16.947504,--
2,2,3,1,3,3,8.500000e-01,1.0,1.0,--,--,--,16.95738,2.0,17.30037,0.3429902,17.40078,2.9070098,20.309849,8.0,20.309978,21.313946,4.3565655,21.314045,24.317398,--
3,3,3,1,3,1,2.550000e+00,1.0,2.0,--,--,--,24.31906,2.0,24.633665,0.3146049,24.734001,4.635395,29.371967,6.0,29.372086,30.376637,6.0575767,30.376741,31.379154,--
4,4,5,2,2,4,2.550000e+00,1.0,3.0,--,--,--,31.581688,2.0,31.917423,0.3357355,32.01772,4.6142645,36.634083,5.0,36.63422,37.646027,6.0643387,37.64613,41.646908,--
5,5,6,2,3,2,1.700000e+00,1.0,4.0,--,--,--,41.865135,2.0,42.200356,0.3352207,42.30069,3.7647793,46.06826,9.0,46.06839,47.07572,5.2105837,47.075836,49.078117,--
6,6,4,2,1,1,1.700000e+00,1.0,5.0,--,--,--,49.272274,2.0,49.933483,0.6612114,50.03379,3.4387887,53.474915,4.0,53.475018,54.482513,5.210242,54.482605,55.484188,--
7,7,3,1,3,2,2.550000e+00,1.0,6.0,--,--,--,55.487564,3.0,55.83387,0.3463073,55.93436,4.6036925,60.541252,4.0,60.541386,61.546555,6.0589924,61.546726,63.548687,--
8,8,1,1,1,2,1.700000e+00,1.0,7.0,--,--,--,63.550785,2.0,63.866745,0.3159622,63.967194,3.7840378,67.75449,4.0,67.7546,68.75866,5.207875,68.758766,70.759834,--
9,9,1,1,1,4,1.700000e+00,1.0,8.0,--,--,--,70.761734,3.0,71.08358,0.3218432,71.18386,3.7781568,74.964806,8.0,74.96492,75.97306,5.211326,75.973206,79.974884,--
10,10,2,1,2,3,8.500000e-01,1.0,9.0,--,--,--,79.976654,2.0,80.59994,0.6232826,80.70026,2.6267173,83.328674,5.0,83.328804,84.33344,4.3567877,84.33354,87.335075,--
11,11,1,1,1,1,1.700000e+00,1.0,10.0,--,--,--,87.33668,3.0,87.649994,0.3133206,87.750305,3.7866795,91.53854,9.0,91.538666,92.54286,5.2061853,92.54296,93.544304,--
12,12,5,2,2,3,2.550000e+00,1.0,11.0,--,--,--,93.75276,2.0,94.18349,0.4307235,94.28376,4.5192766,98.80542,5.0,98.80553,99.810356,6.057594,99.810486,102.811516,--
13,13,6,2,3,3,8.500000e-01,1.0,12.0,--,--,--,103.00248,3.0,103.53336,0.5308825,103.633644,2.7191174,106.355064,3.0,106.35517,107.36002,4.357545,107.360115,110.36285,--
14,14,5,2,2,3,1.700000e+00,1.0,13.0,--,--,--,110.54849,2.0,111.083115,0.5346186,111.18343,3.5653813,114.75103,5.0,114.75114,115.762794,5.2142987,115.76289,118.764755,--
