TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,2,1,2,3,1.700000e+00,1.0,0.0,2.500019e-06,0.0107813,4.010276,4.0203853,2.0,5.0714784,1.0510932,5.1719217,3.0489068,8.222649,5.0,8.222782,9.232015,5.2116294,9.2322645,12.234808,--
2,2,6,2,3,4,8.500000e-01,1.0,1.0,--,--,--,12.439604,3.0,13.488292,1.0486875,13.588602,2.2013125,15.792473,1.0,15.79259,16.801218,4.3616138,16.801367,20.803581,--
3,3,6,2,3,2,2.550000e+00,1.0,2.0,--,--,--,20.99697,3.0,22.038658,1.0416894,22.13902,3.9083107,26.049849,1.0,26.049957,27.053612,6.0566435,27.05375,29.055643,--
4,4,4,2,1,2,8.500000e-01,1.0,3.0,--,--,--,29.253769,3.0,30.28863,1.0348608,30.388992,2.2151392,32.606747,7.0,32.606853,33.616222,4.3624554,33.616356,35.618725,--
5,5,4,2,1,3,1.700000e+00,1.0,4.0,--,--,--,35.82153,2.0,36.871864,1.0503346,36.97216,3.0496655,40.024685,4.0,40.024796,41.03092,5.209387,41.031063,44.033463,--
6,6,1,1,1,1,2.550000e+00,1.0,5.0,--,--,--,44.05317,2.0,44.88916,0.8359909,44.98952,4.114009,49.1069,4.0,49.107002,50.111042,6.0578737,50.111176,51.113216,--
7,7,3,1,3,1,1.700000e+00,1.0,6.0,--,--,--,51.114883,2.0,52.671764,1.5568812,52.77206,2.5431187,55.31764,7.0,55.317745,56.322235,5.2073545,56.322388,57.324677,--
8,8,4,2,1,2,8.500000e-01,1.0,7.0,--,--,--,57.520565,3.0,58.556168,1.0356033,58.65653,2.2143967,60.87409,7.0,60.8742,61.879906,4.3593426,61.880066,63.882133,--
9,9,6,2,3,2,1.700000e+00,1.0,8.0,--,--,--,64.07463,3.0,65.00783,0.9331945,65.10816,3.1668055,68.27659,1.0,68.276695,69.28152,5.2068844,69.281685,71.28463,--
10,10,3,1,3,4,2.550000e+00,1.0,9.0,--,--,--,71.287704,3.0,72.22191,0.9342039,72.32221,4.015796,76.339485,1.0,76.33963,77.352165,6.0644603,77.35232,81.35463,--
