TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,4,2.550000e+00,1.0,0.0,2.4999026e-06,0.0102546,4.011021,4.017161,2.0,4.5471764,0.5300156,4.6475816,4.4199843,9.070158,4.0,9.070292,10.078662,6.0615005,10.078837,14.080999,--
2,2,1,1,1,1,1.700000e+00,1.0,1.0,--,--,--,14.082609,3.0,14.514191,0.4315809,14.61454,3.6684191,18.285345,6.0,18.285452,19.292305,5.209696,19.292439,20.294708,--
3,3,4,2,1,1,1.700000e+00,1.0,2.0,--,--,--,20.499844,3.0,21.647001,1.1471578,21.747297,2.9528422,24.702005,7.0,24.702114,25.707138,5.207294,25.70727,26.710217,--
4,4,1,1,1,2,1.700000e+00,1.0,3.0,--,--,--,26.714108,2.0,27.447227,0.7331199,27.547567,3.3668802,30.916504,1.0,30.916613,31.92112,5.2070127,31.92126,33.92449,--
5,5,4,2,1,2,8.500000e-01,1.0,4.0,--,--,--,34.12301,3.0,34.547256,0.4242467,34.647564,2.8257532,37.475586,6.0,37.475697,38.48005,4.357039,38.480183,40.48248,--
6,6,6,2,3,3,2.550000e+00,1.0,5.0,--,--,--,40.682785,3.0,41.31375,0.6309641,41.414104,4.319036,45.735508,3.0,45.735615,46.75457,6.071785,46.7547,49.756702,--
7,7,4,2,1,4,2.550000e+00,1.0,6.0,--,--,--,49.95183,3.0,50.580288,0.6284528,50.680607,4.321547,55.004772,9.0,55.004883,56.01123,6.0593963,56.0114,60.01372,--
8,8,4,2,1,1,8.500000e-01,1.0,7.0,--,--,--,60.210014,3.0,60.84738,0.6373662,60.947746,2.6126337,63.562035,9.0,63.562153,64.56665,4.3566313,64.56678,65.56905,--
9,9,4,2,1,1,1.700000e+00,1.0,8.0,--,--,--,65.765785,3.0,66.49799,0.7322108,66.59834,3.3677893,69.96837,6.0,69.96848,70.972206,5.2064266,70.97234,71.97478,--
10,10,1,1,1,3,8.500000e-01,1.0,9.0,--,--,--,71.97778,2.0,72.49793,0.5201522,72.59828,2.729848,75.33058,1.0,75.33069,76.33443,4.356646,76.33457,79.336754,--
11,11,3,1,3,1,1.700000e+00,1.0,10.0,--,--,--,79.33847,2.0,79.963844,0.6253721,80.0642,3.474628,83.54075,8.0,83.540855,84.54746,5.2089934,84.54759,85.549126,--
12,12,1,1,1,2,2.550000e+00,1.0,11.0,--,--,--,85.55074,2.0,86.18072,0.6299734,86.281,4.3200264,90.60279,4.0,90.602905,91.61964,6.0688934,91.619774,93.62204,--
13,13,3,1,3,1,1.700000e+00,1.0,12.0,--,--,--,93.623695,2.0,94.14799,0.5242902,94.248276,3.5757098,97.82572,6.0,97.82583,98.83059,5.2068934,98.83073,99.833176,--
14,14,4,2,1,4,2.550000e+00,1.0,13.0,--,--,--,100.03267,3.0,100.66442,0.6317517,100.76476,4.3182483,105.08525,8.0,105.08535,106.09048,6.0578094,106.090614,110.09292,--
15,15,6,2,3,1,2.550000e+00,1.0,14.0,--,--,--,110.28585,3.0,110.91444,0.6285843,111.01472,4.321416,115.33822,4.0,115.338326,116.34306,6.057215,116.34319,117.34457,--
16,16,2,1,2,4,1.700000e+00,1.0,15.0,--,--,--,117.34752,2.0,118.08164,0.7341254,118.18198,3.3658745,121.5505,5.0,121.550606,122.56592,5.2184024,122.56605,126.56835,--
17,17,6,2,3,2,1.700000e+00,1.0,16.0,--,--,--,126.757744,3.0,127.38109,0.6233421,127.48138,3.4766579,130.95995,2.0,130.96005,131.96672,5.2089844,131.96686,133.96783,--
18,18,2,1,2,2,2.550000e+00,1.0,17.0,--,--,--,133.97069,2.0,134.59808,0.6273846,134.69836,4.3226156,139.02315,5.0,139.02325,140.02782,6.0571294,140.02797,142.02945,--
19,19,4,2,1,1,8.500000e-01,1.0,18.0,--,--,--,142.22255,3.0,142.84822,0.6256689,142.94853,2.624331,145.57547,6.0,145.57558,146.58076,4.3582063,146.58089,147.58414,--
20,20,1,1,1,4,2.550000e+00,1.0,19.0,--,--,--,147.59462,2.0,148.33223,0.7376138,148.43257,4.212386,152.64738,4.0,152.64749,153.65129,6.056674,153.65141,157.65343,--
21,21,2,1,2,2,1.700000e+00,1.0,20.0,--,--,--,157.65504,2.0,158.18196,0.5269069,158.28224,3.5730932,161.85751,5.0,161.85762,162.86212,5.2070723,162.86226,164.86464,--
22,22,5,2,2,4,2.550000e+00,1.0,21.0,--,--,--,165.05684,3.0,165.68163,0.6247885,165.78194,4.3252115,170.11038,5.0,170.1105,171.11447,6.057628,171.11461,175.11745,--
23,23,4,2,1,3,8.500000e-01,1.0,22.0,--,--,--,175.3133,3.0,176.04912,0.7358177,176.14946,2.5141823,178.66637,8.0,178.66647,179.67123,4.3579392,179.67137,182.67348,--
24,24,2,1,2,2,1.700000e+00,1.0,23.0,--,--,--,182.67644,2.0,183.1991,0.5226556,183.29945,3.5773444,186.87953,5.0,186.87962,187.89137,5.214936,187.8915,189.89299,--
25,25,5,2,2,4,1.700000e+00,1.0,24.0,--,--,--,190.09912,3.0,190.63274,0.533607,190.73308,3.566393,194.30171,5.0,194.30182,195.30557,5.206451,195.30571,199.30724,--
26,26,3,1,3,3,2.550000e+00,1.0,25.0,--,--,--,199.31024,2.0,199.83253,0.5222832,199.93286,4.4277167,204.36255,6.0,204.36266,205.36774,6.0574822,205.36786,208.36935,--
27,27,4,2,1,4,8.500000e-01,1.0,26.0,--,--,--,208.56444,3.0,209.19888,0.6344484,209.29922,2.6155517,211.91667,6.0,211.91678,212.92128,4.356846,212.92142,216.92294,--
28,28,3,1,3,3,8.500000e-01,1.0,27.0,--,--,--,216.9259,2.0,217.54889,0.6229782,217.64917,2.6270218,220.27887,7.0,220.27899,221.28374,4.3578324,221.28387,224.28716,--
29,29,3,1,3,1,1.700000e+00,1.0,28.0,--,--,--,224.28886,2.0,224.81602,0.5271654,224.91632,3.5728345,228.4909,7.0,228.49101,229.5027,5.213832,229.50282,230.50551,--
30,30,6,2,3,2,1.700000e+00,1.0,29.0,--,--,--,230.69551,3.0,231.3179,0.622403,231.41823,3.477597,234.89775,4.0,234.89786,235.90132,5.2058215,235.90146,237.90302,--
31,31,1,1,1,1,1.700000e+00,1.0,30.0,--,--,--,237.90591,2.0,238.43295,0.5270474,238.5333,3.5729525,242.10849,4.0,242.1086,243.11409,5.2081723,243.11421,244.1172,--
32,32,1,1,1,3,1.700000e+00,1.0,31.0,--,--,--,244.11885,2.0,244.74908,0.6302325,244.8494,3.4697676,248.32085,2.0,248.32095,249.32515,5.206291,249.3253,252.32736,--
33,33,6,2,3,3,2.550000e+00,1.0,32.0,--,--,--,252.52583,3.0,252.94972,0.4238877,253.05,4.526112,257.57907,3.0,257.5792,258.58386,6.0580363,258.584,261.58624,--
