TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,4,1.700000e+00,1.0,0.0,2.299901e-06,0.0100894,4.010231,4.2396126,2.0,5.295092,1.0554796,5.395519,3.0445204,8.442901,4.0,8.443047,9.451601,5.211988,9.451766,13.453511,--
2,2,1,1,1,3,8.500000e-01,1.0,1.0,--,--,--,13.465408,2.0,14.195029,0.729621,14.295407,2.520379,16.818325,4.0,16.818443,17.823626,4.3582172,17.823763,20.825155,--
3,3,2,1,2,3,8.500000e-01,1.0,2.0,--,--,--,20.826786,3.0,21.561726,0.7349405,21.662094,2.5150595,24.18136,5.0,24.181475,25.188265,4.3614798,25.188404,28.190626,--
4,4,1,1,1,4,8.500000e-01,1.0,3.0,--,--,--,28.192251,3.0,28.928656,0.7364034,29.029055,2.5135965,31.545387,8.0,31.545504,32.55134,4.3590846,32.551476,36.552956,--
5,5,3,1,3,4,1.700000e+00,1.0,4.0,--,--,--,36.554604,2.0,38.312313,1.7577083,38.41268,2.3422916,40.75751,7.0,40.75763,41.765358,5.210753,41.76552,45.768288,--
6,6,3,1,3,2,8.500000e-01,1.0,5.0,--,--,--,45.76992,3.0,48.045383,2.275467,48.14575,0.9745332,49.122456,4.0,49.122566,50.127777,4.3578587,50.127914,52.12936,--
7,7,1,1,1,3,2.550000e+00,1.0,6.0,--,--,--,52.130966,2.0,52.96212,0.8311541,53.062485,4.118846,57.18332,1.0,57.183434,58.192665,6.0616965,58.1928,61.1957,--
8,8,1,1,1,1,8.500000e-01,1.0,7.0,--,--,--,61.197372,3.0,61.92894,0.7315677,62.029305,2.5184324,64.55071,9.0,64.550835,65.55526,4.357885,65.5554,66.55755,--
9,9,5,2,2,1,1.700000e+00,1.0,8.0,--,--,--,66.77099,2.0,68.0137,1.2427098,68.11406,2.8572903,70.97378,5.0,70.97389,71.97888,5.2078924,71.97904,72.98064,--
10,10,6,2,3,4,2.550000e+00,1.0,9.0,--,--,--,73.1866,2.0,74.01525,0.82865,74.11559,4.12135,78.24001,8.0,78.240135,79.2447,6.058099,79.24484,83.24724,--
