TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,1,2.550000e+00,1.0,0.0,3.3999968e-06,0.0109581,4.0114126,4.0177455,2.0,4.753256,0.7355106,4.853668,4.2144895,9.070815,1.0,9.070952,10.078872,6.0611258,10.079034,11.081189,--
2,2,3,1,3,3,1.700000e+00,1.0,1.0,--,--,--,11.082893,2.0,11.503558,0.4206644,11.603914,3.6793356,15.286083,6.0,15.286192,16.292904,5.210011,16.293034,19.294865,--
3,3,2,1,2,2,8.500000e-01,1.0,2.0,--,--,--,19.296438,2.0,19.61939,0.3229512,19.719683,2.9270487,22.650026,5.0,22.650146,23.65716,4.360721,23.657293,25.658962,--
4,4,1,1,1,2,8.500000e-01,1.0,3.0,--,--,--,25.660578,3.0,25.985983,0.3254051,26.086277,2.9245949,29.013233,7.0,29.013344,30.019978,4.3594,30.020111,32.02188,--
5,5,1,1,1,2,1.700000e+00,1.0,4.0,--,--,--,32.02374,2.0,32.652855,0.6291177,32.7532,3.4708824,36.22592,2.0,36.22603,37.23055,5.2068105,37.230686,39.232788,--
6,6,5,2,2,2,8.500000e-01,1.0,5.0,--,--,--,39.432407,3.0,39.752956,0.3205488,39.85326,2.9294512,42.78481,5.0,42.784924,43.7904,4.357993,43.79053,45.79182,--
7,7,3,1,3,1,8.500000e-01,1.0,6.0,--,--,--,45.79586,3.0,46.220127,0.4242684,46.32048,2.8257315,49.14907,1.0,49.14919,50.154102,4.358241,50.154232,51.15706,--
8,8,1,1,1,2,1.700000e+00,1.0,7.0,--,--,--,51.158844,2.0,51.786224,0.6273778,51.886528,3.4726222,55.36176,3.0,55.36187,56.36822,5.2093773,56.36836,58.369877,--
9,9,4,2,1,4,2.550000e+00,1.0,8.0,--,--,--,58.567146,2.0,58.986984,0.4198402,59.087307,4.53016,63.6197,4.0,63.61981,64.62608,6.058941,64.62622,68.62779,--
10,10,5,2,2,1,1.700000e+00,1.0,9.0,--,--,--,68.82413,2.0,69.13861,0.3144839,69.23896,3.785516,73.0266,5.0,73.02672,74.03948,5.215354,74.03962,75.04156,--
11,11,6,2,3,1,8.500000e-01,1.0,10.0,--,--,--,75.23487,2.0,75.87005,0.6351762,75.97036,2.6148238,78.58747,7.0,78.58758,79.59237,4.3574953,79.5925,80.5939,--
12,12,6,2,3,3,8.500000e-01,1.0,11.0,--,--,--,80.789986,2.0,81.320564,0.5305739,81.42088,2.7194262,84.14293,7.0,84.143036,85.14693,4.3569365,85.14706,88.14879,--
13,13,3,1,3,4,2.550000e+00,1.0,12.0,--,--,--,88.15189,3.0,88.5707,0.4188036,88.67106,4.5311966,93.205925,4.0,93.20603,94.216385,6.06449,94.216515,98.21825,--
14,14,1,1,1,4,8.500000e-01,1.0,13.0,--,--,--,98.22007,2.0,98.53696,0.3168886,98.63726,2.9331114,101.57305,4.0,101.57316,102.57932,4.359254,102.57945,106.58176,--
15,15,4,2,1,4,8.500000e-01,1.0,14.0,--,--,--,106.78386,0.0,109.25252,2.4686546,109.35281,0.7813453,110.137085,999.0,110.1372,111.14396,4.360101,111.1441,115.14553,--
16,16,5,2,2,2,1.700000e+00,1.0,15.0,--,--,--,115.35592,2.0,115.670746,0.3148243,115.77109,3.7851758,119.574875,5.0,119.57499,120.58039,5.224469,120.58052,122.582085,--
17,17,2,1,2,2,1.700000e+00,1.0,16.0,--,--,--,122.58503,3.0,123.220695,0.6356682,123.32103,3.4643319,126.7881,5.0,126.78821,127.79257,5.2075405,127.79272,129.79488,--
18,18,4,2,1,1,2.550000e+00,1.0,17.0,--,--,--,129.98639,2.0,130.40443,0.4180412,130.50478,4.5319586,135.03926,1.0,135.03937,136.0441,6.057712,136.04424,137.04695,--
19,19,1,1,1,1,2.550000e+00,1.0,18.0,--,--,--,137.04994,2.0,137.6717,0.6217693,137.772,4.328231,142.1034,2.0,142.1035,143.10744,6.057495,143.10756,144.10938,--
20,20,3,1,3,3,2.550000e+00,1.0,19.0,--,--,--,144.11115,2.0,144.63852,0.5273676,144.7388,4.422632,149.16412,7.0,149.16425,150.17345,6.062298,150.17357,153.1751,--
21,21,3,1,3,2,1.700000e+00,1.0,20.0,--,--,--,153.17679,3.0,153.60492,0.4281215,153.7052,3.6718786,157.37918,2.0,157.37929,158.3836,5.2068043,158.38373,160.38501,--
22,22,1,1,1,1,2.550000e+00,1.0,21.0,--,--,--,160.38669,2.0,160.70454,0.317856,160.80489,4.632144,165.44019,1.0,165.44029,166.45335,6.066664,166.45349,167.45485,--
23,23,6,2,3,1,2.550000e+00,1.0,22.0,--,--,--,167.64574,3.0,168.17157,0.5258403,168.2719,4.4241595,172.69948,4.0,172.69958,173.70474,6.0590143,173.70488,174.70743,--
24,24,1,1,1,1,2.550000e+00,1.0,23.0,--,--,--,174.71043,2.0,175.3379,0.6274662,175.43826,4.3225336,179.76259,2.0,179.7627,180.76744,6.056999,180.76756,181.76884,--
25,25,3,1,3,1,8.500000e-01,1.0,24.0,--,--,--,181.77048,3.0,182.18901,0.4185396,182.2893,2.8314605,185.12285,2.0,185.12296,186.13202,4.3615446,186.13216,187.13504,--
26,26,6,2,3,4,1.700000e+00,1.0,25.0,--,--,--,187.32898,3.0,187.65482,0.3258404,187.75511,3.7741597,191.53091,1.0,191.53102,192.53595,5.2069716,192.53607,196.53821,--
27,27,6,2,3,2,8.500000e-01,1.0,26.0,--,--,--,196.73329,3.0,197.35614,0.6228478,197.4565,2.6271522,200.08582,2.0,200.08594,201.09023,4.3569283,201.09035,203.09184,--
28,28,6,2,3,4,1.700000e+00,1.0,27.0,--,--,--,203.29692,2.0,203.62193,0.3250113,203.72227,3.7749887,207.4992,8.0,207.49931,208.50542,5.2084894,208.50555,212.5076,--
29,29,5,2,2,3,8.500000e-01,1.0,28.0,--,--,--,212.71378,2.0,213.2388,0.5250249,213.33913,2.724975,216.0662,5.0,216.0663,217.07092,4.357143,217.07106,220.07347,--
30,30,2,1,2,4,8.500000e-01,1.0,29.0,--,--,--,220.07643,3.0,220.60573,0.5292917,220.70601,2.7207084,223.42891,5.0,223.42902,224.43295,4.356518,224.43307,228.43521,--
31,31,3,1,3,3,2.550000e+00,1.0,30.0,--,--,--,228.4369,3.0,229.9896,1.5526848,230.08987,3.3973153,233.4897,2.0,233.4898,234.51096,6.074056,234.5111,237.51334,--
32,32,1,1,1,4,8.500000e-01,1.0,31.0,--,--,--,237.51521,0.0,239.98398,2.4687774,240.08429,0.7812226,240.86809,999.0,240.8682,241.87338,4.3581705,241.8735,245.87558,--
33,33,2,1,2,1,1.700000e+00,1.0,32.0,--,--,--,245.8773,3.0,247.12227,1.2449688,247.2227,2.8550313,250.07983,5.0,250.07993,251.0851,5.207803,251.08524,252.08656,--
34,34,4,2,1,1,8.500000e-01,1.0,33.0,--,--,--,252.28017,2.0,253.52222,1.2420473,253.62254,2.0079527,255.63254,1.0,255.63264,256.6385,4.358327,256.6386,257.64026,--
35,35,4,2,1,3,2.550000e+00,1.0,34.0,--,--,--,257.83514,2.0,259.80634,1.9711747,259.90665,2.9788253,262.88773,1.0,262.88785,263.89197,6.0568266,263.89212,266.89438,--
36,36,1,1,1,2,1.700000e+00,1.0,35.0,--,--,--,266.89728,3.0,267.7258,0.8285046,267.82614,3.2714953,271.10074,9.0,271.10083,272.11444,5.2171493,272.11456,274.117,--
37,37,1,1,1,4,1.700000e+00,1.0,36.0,--,--,--,274.11868,2.0,274.6395,0.5208122,274.7398,3.5791879,278.3209,2.0,278.32098,279.32507,5.2063823,279.3252,283.32693,--
38,38,6,2,3,3,2.550000e+00,1.0,37.0,--,--,--,283.5239,2.0,283.9568,0.4328859,284.05713,4.517114,288.57672,9.0,288.57684,289.58148,6.0575957,289.58163,292.58353,--
39,39,6,2,3,2,1.700000e+00,1.0,38.0,--,--,--,292.77682,3.0,293.30652,0.5297017,293.40683,3.5702982,296.98035,2.0,296.98044,297.98422,5.207416,297.98434,299.98593,--
40,40,4,2,1,2,8.500000e-01,1.0,39.0,--,--,--,300.18588,3.0,300.70663,0.5207498,300.80695,2.7292502,303.53854,9.0,303.53867,304.54303,4.3571534,304.54315,306.54544,--
41,41,3,1,3,2,1.700000e+00,1.0,40.0,--,--,--,306.5484,2.0,306.97348,0.4251067,307.0738,3.6748934,310.75064,7.0,310.75073,311.75552,5.207139,311.75565,313.75687,--
42,42,4,2,1,1,2.550000e+00,1.0,41.0,--,--,--,313.97186,3.0,314.6065,0.6346711,314.70682,4.315329,319.02487,6.0,319.02496,320.03098,6.0591145,320.0311,321.03247,--
43,43,4,2,1,1,1.700000e+00,1.0,42.0,--,--,--,321.22705,2.0,321.75708,0.5300389,321.85745,3.569961,325.429,2.0,325.4291,326.43353,5.2064996,326.4337,327.43497,--
44,44,4,2,1,2,1.700000e+00,1.0,43.0,--,--,--,327.63138,3.0,328.3571,0.725704,328.4574,3.374296,331.83453,9.0,331.83466,332.8382,5.206835,332.83835,334.8405,--
45,45,3,1,3,3,2.550000e+00,1.0,44.0,--,--,--,334.84344,2.0,335.27386,0.4304132,335.37424,4.5195866,339.89633,9.0,339.89645,340.907,6.0635786,340.90717,343.90945,--
46,46,6,2,3,4,2.550000e+00,1.0,45.0,--,--,--,344.11255,3.0,344.54083,0.428311,344.64114,4.521689,349.1659,2.0,349.16602,350.171,6.058465,350.17114,354.17242,--
47,47,6,2,3,2,1.700000e+00,1.0,46.0,--,--,--,354.37723,2.0,354.80737,0.4301549,354.9077,3.669845,358.5796,6.0,358.57968,359.5831,5.2058864,359.58325,361.58548,--
48,48,5,2,2,4,2.550000e+00,1.0,47.0,--,--,--,361.7878,3.0,362.3078,0.5199856,362.4081,4.4300146,366.84128,5.0,366.84143,367.8705,6.0827036,367.87073,371.87244,--
49,49,3,1,3,3,8.500000e-01,1.0,48.0,--,--,--,371.8755,2.0,372.29147,0.4159673,372.39178,2.8340328,375.22894,8.0,375.22906,376.2344,4.358906,376.23453,379.23636,--
50,50,3,1,3,1,1.700000e+00,1.0,49.0,--,--,--,379.23798,2.0,379.75772,0.5197259,379.85803,3.580274,383.44144,8.0,383.44156,384.44656,5.208582,384.4467,385.44888,--
51,51,6,2,3,1,8.500000e-01,1.0,50.0,--,--,--,385.64185,2.0,386.0595,0.4176706,386.15985,2.8323295,388.99448,6.0,388.9946,389.999,4.357152,389.9991,391.0006,--
52,52,4,2,1,3,2.550000e+00,1.0,51.0,--,--,--,391.1894,2.0,391.70944,0.5200378,391.80972,4.429962,396.2416,2.0,396.2417,397.2461,6.056686,397.24622,400.24832,--
53,53,4,2,1,4,8.500000e-01,1.0,52.0,--,--,--,400.43848,2.0,400.75754,0.3190609,400.85785,2.9309392,403.7909,3.0,403.791,404.79477,4.356269,404.7949,408.79694,--
54,54,2,1,2,2,2.550000e+00,1.0,53.0,--,--,--,408.81143,3.0,409.12558,0.3141499,409.2259,4.63585,413.86426,5.0,413.86438,414.87073,6.0593085,414.87085,416.8733,428.00107
