15.8706	2.0008	1.0
22.6376	2.0002	1.0
36.1706	1.5003	1.0
58.4381	1.4994	1.0
65.1874	1.5002	1.0
73.9542	1.5004	1.0
84.705	1.4998	1.0
113.989	1.5001	1.0
127.522	1.5001	1.0
146.822	1.5002	1.0
167.339	1.5002	1.0
188.639	1.5003	1.0
194.406	2.0001	1.0
201.173	2.5	1.0
209.939	2.0004	1.0
216.706	3	1.0
225.456	1.5001	1.0
241.99	2.5	1.0
264.273	2.5001	1.0
283.79	1.5005	1.0
289.557	3.0005	1.0
311.074	1.5001	1.0
322.607	3.0001	1.0
340.124	2.5004	1.0
370.174	1.5005	1.0
375.941	2.5001	1.0
397.241	2.0001	1.0
440.075	1.5003	1.0
