feat,sub,ses,task,run,echo,confounds,space,roi,plot_group,condition,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,1,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,-22.710133900439406,3.871612548828125,4.845,-136.26080340263644,3.1263271331787106,139.38713053581517,-15.165100434014676,18.005887985229492,6.46,-60.6604017360587,-6.167565071176812
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,1,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,-14.873885895705506,5.662735493190519,6.0,-89.24331537423303,3.2702297473175257,92.51354512155055,-6.566910646841993,22.29855728149414,6.46,-26.267642587367973,5.662735493190519
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,1,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,-26.026807896587503,0.4634828892285626,5.0,-130.1340394829375,0.03591992391521366,130.16995940685274,2.904873102445722,9.520185470581056,6.46,11.619492409782888,6.6667038353604084
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,1,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-20.83588331961115,5.223402162085377,5.0,-104.17941659805575,4.714057980801669,108.89347457885742,10.32158664628264,34.760739226090294,8.0,41.28634658513056,7.508560537922862
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,1,single-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,-18.13141382636147,-1.0381033420562744,4.845,-108.78848295816881,0.0,108.78848295816881,-9.607346988769235,22.773529052734375,6.46,-38.42938795507694,-4.6209702565574045
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,1,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,-13.200849532646169,5.523716049666746,6.0,-79.20509719587702,3.189946018682546,82.39504321455956,-6.170953536915706,20.056055068969727,6.46,-24.683814147662822,5.523716049666746
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward,5.0,-23.87838880517682,-22.012319304994758,5.0,-119.3919440258841,0.0,119.3919440258841,-18.545200440075373,-6.9661716366699915,8.0,-74.18080176030149,-20.558167336525933
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-6.2551104484695035,4.157907962799072,1.615,-31.275552242347516,6.7150213599205015,37.99057360226802,-3.651170244786899,2.610916048749682,8.0,-14.604680979147597,-2.2828224351162505
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,6.309309243695008,66.2970962524414,3.23,37.85585546217005,98.99642417550086,61.14056871333082,-22.379893765895407,-1.664761662483215,4.845,-89.51957506358163,-31.78522777262118
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,3.8460037458868697,52.10455322265625,0.0,23.076022475321217,72.54538427352905,49.46936179820783,-10.562624661695022,8.874591121732632,4.0,-42.25049864678009,-23.368184384915853
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,-29.408852754956065,-23.833759307861328,1.615,-147.04426377478032,0.0,147.04426377478032,-30.091591700367143,-16.647786810671207,8.0,-120.36636680146857,-32.72480369426149
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-4.455901456122058,9.794805526733398,1.615,-22.279507280610293,15.818610925674438,38.09811820628473,-0.4347600995756147,5.205504972499221,8.0,-1.7390403983024587,1.6052307063950122
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,24.69296016754873,96.83758544921876,3.23,148.15776100529237,189.08658316029116,40.92882215499878,-0.4747783458915662,36.47303009033203,4.845,-1.8991133835662648,4.758464278820499
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,14.255338602436339,54.99831771850586,0.0,85.53203161461803,103.58909335613251,18.057061741514474,2.5414740688143826,22.07784842854314,4.0,10.16589627525753,-9.08282207335481
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward,5.0,-4.206829866606754,6.160011291503906,4.845,-21.03414933303377,8.89512857338408,29.92927790641785,-2.0312404206240604,6.160011291503906,4.845,-8.124961682496242,-3.5437868947953275
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-2.3158801547920467,24.625383377075195,1.615,-11.579400773960232,39.76999415397644,51.34939492793667,-13.31477087202456,0.7063502925837426,8.0,-53.25908348809824,-13.996613688513222
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Negative,6.0,10.264400802198393,39.827030181884766,1.615,61.586404813190356,87.11468648195266,25.528281668762308,-13.474324185047362,8.8558988571167,4.845,-53.89729674018945,-5.4455162246160835
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,mid,2,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive,6.0,4.337893959986288,73.39204406738281,0.0,26.02736375991773,84.31361766338348,58.28625390346575,-7.765571004079411,11.47640069128928,4.0,-31.062284016317644,-20.70092326421118
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward,5.0,-14.42636636773573,-11.974135398864746,1.615,-72.13183183867865,0.0,72.13183183867865,-22.32134333989015,-14.842879065050061,4.0,-89.2853733595606,-24.535193959994952
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Neutral,5.0,-0.33067904384586366,31.014081954956055,1.615,-1.6533952192293184,50.98859060049057,52.64198581971989,-9.833345335117617,3.945843311286199,8.0,-39.33338134047047,-9.913840850440339
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,single-echo,tedana,mni,NAcc,mid_feedback_extra,Negative,6.0,35.977249348201745,98.1075210571289,1.615,215.86349608921046,243.5022047712707,27.638708682060244,15.339565998358253,74.77631378173828,6.46,61.35826399343301,47.24798472968418
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,mid,2,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive,6.0,17.677272832438625,70.90746307373047,0.0,106.06363699463175,112.64481129676102,6.581174302129277,8.194257437331201,30.04230518163911,4.0,32.777029749324804,-1.2089612579936224
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-0.8753643291690386,24.353620529174805,0.0,-5.252185975014232,45.410548078120684,50.66273405313492,7.756445012075981,28.171295166015625,6.46,31.025780048303925,18.191474140982145
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-3.454639438695368,27.15310287475586,0.0,-20.727836632172206,21.926130571365356,42.65396720353756,-11.471578595802743,-0.596624493598938,6.46,-45.88631438321097,-4.842329736464531
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,-0.7195137637757506,19.472421646118164,3.23,-4.317082582654503,32.73696921035648,37.05405179301098,10.290346435775787,53.83934783935547,6.46,41.161385743103146,-6.5568978277153285
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,-17.116519421403925,11.71104460087354,6.0,-102.69911652842356,6.763128257004471,109.46224478542804,0.40806953637038346,47.504005432128906,6.46,1.6322781454815338,11.71104460087354
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward,6.0,-1.2469387845219824,41.04644012451172,4.845,-7.481632707131894,52.72407307563921,60.205705782771105,18.265187848858048,41.04644012451172,4.845,73.06075139543219,20.524893146550323
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-7.588573292483976,23.287187576293945,0.0,-45.53143975490386,27.09754118925278,72.62898094415664,3.688877215935349,23.304628372192383,6.46,14.755508863741396,14.360410772979074
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-17.21002540481472,21.80843734741211,0.0,-103.26015242888832,17.61031315803528,120.87046558692359,-24.418852500913683,-11.101435661315918,6.46,-97.67541000365473,-16.84496124610074
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Punish,6.0,0.7538910066941499,24.7292423248291,0.0,4.523346040164899,44.64828241497278,40.12493637480788,10.162863839426919,56.38387680053711,6.46,40.651455357707675,-2.9434844834885765
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Neutral,6.0,-13.054095437535006,21.17199688134917,6.0,-78.32457262521004,19.142195072124252,97.46676769733429,6.756583136737614,45.78216171264648,6.46,27.026332546950457,21.17199688134917
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Reward,6.0,3.294740833249501,47.33352279663086,4.845,19.768444999497007,77.82301869277246,58.05457369327545,18.341957034428052,47.33352279663086,4.845,73.36782813771221,25.92821150741341
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-5.254636553963888,25.30138778686523,1.615,-31.527819323783326,49.19246958017348,80.72028890395681,-6.990806537593482,1.0035171508789062,6.46,-27.963226150373927,-2.370756013474596
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-12.308601395025834,7.165886878967285,0.0,-73.851608370155,5.786453654766083,79.6380620249211,-19.316947415384348,-11.37161922454834,6.46,-77.26778966153739,-16.408538514246512
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,14.278530855661046,41.46363067626953,3.23,85.67118513396628,93.419246204781,7.748061070814727,21.12581730671838,39.91570281982422,6.46,84.50326922687351,9.357493055309673
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,-6.501561728185052,27.176774978637695,3.23,-39.009370369110314,47.459616796579155,86.46898716568947,13.686640507559474,25.669849395751953,6.46,54.7465620302379,16.954721379944417
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward,6.0,12.021541773453585,37.594722747802734,4.845,72.12925064072151,88.08304390296477,15.95379326224327,28.903123483476072,41.59110216311995,8.0,115.61249393390429,18.707020552903874
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-9.75560662811939,14.094943046569824,1.615,-58.53363976871634,32.09724401473999,90.63088378345633,-10.067376034851229,-2.2143521308898926,6.46,-40.269504139404916,-5.1057310296286
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,tedana,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,-21.05672833641647,3.938692808151245,0.0,-126.34037001849882,3.1804944425821304,129.52086446108095,-26.405616102731635,-16.78887367248535,6.46,-105.62246441092654,-23.20630588472443
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Punish,6.0,21.664784116861867,45.463104248046875,0.0,129.9887047011712,131.4541834438899,1.4654787427186964,25.99490201591153,42.45220947265625,6.46,103.97960806364613,16.91929867688347
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Neutral,6.0,0.7387834139148252,52.91228485107422,4.845,4.432700483488951,75.67398168294422,71.24128119945527,24.131950345587434,52.91228485107422,4.845,96.52780138234974,28.986111206905022
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,101,1,sharedreward,1,single-echo,tedana,mni,NAcc,sr_outcome_primary,Reward,6.0,22.359349679958896,53.91574478149414,4.845,134.15609807975338,146.31882656104608,12.162728481292723,35.91089104061848,53.91574478149414,4.845,143.64356416247392,30.300280314111856
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer,6.0,-28.752898372927813,3.021038770675659,1.615,-172.51739023756687,4.878977614641189,177.39636785220804,-45.87649715798558,-37.4130859375,6.46,-183.50598863194233,-43.733709140458714
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Stranger,6.0,4.1641847080535515,8.251038551330566,3.23,24.98510824832131,24.98510824832131,0.0,3.492933160990028,11.301995237084002,8.0,13.971732643960111,0.88077115449743
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish,6.0,27.922382293021837,55.36411666870117,3.23,167.534293758131,170.25163994715308,2.7173461890220647,16.303988076125506,49.05759811401367,6.46,65.21595230450203,33.7443093456351
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-101/ses-01/L1_sub-101_ses-01_task-sharedreward_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,101,1,sharedreward,2,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Neutral,6.0,26.568844898288337,96.7596206665039,0.0,159.41306938973003,184.77737277355726,25.36430338382721,24.43057496710828,71.07797451432647,8.0,97.72229986843313,24.168093459894042
