feat,sub,ses,task,run,echo,confounds,space,roi,plot_group,contrast,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-07/L1_sub-104_ses-07_task-sharedreward_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,104,7,sharedreward,2,single-echo,tedana,mni,NAcc,sr_outcome_primary,Reward-Punish,6.0,-31.644000848761777,-17.56315803527832,3.23,-189.86400509257066,0.0,189.86400509257066,-51.926320951021864,-26.171336224204616,4.0,-207.70528380408746,-56.42537739402369
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,1,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,6.296815849612,32.14266872406006,0.0,31.48407924806,65.21129749774931,33.727218249689315,20.695368684375254,57.9277243171314,8.0,82.78147473750101,27.563101456999416
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,1,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,-3.6811461464533264,19.196672439575195,3.23,-22.08687687871996,55.61654247760772,77.70341935632769,-16.615405438931738,2.593818664550774,6.46,-66.46162175572695,-11.047798369322033
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,1,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,24.623251093795425,44.45931053161621,3.23,123.11625546897712,126.35844606841864,3.2421905994415283,49.21611423067587,86.85627484469222,8.0,196.86445692270348,55.80791946461327
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,1,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,4.179969245119421,21.04408073425293,3.23,25.07981547071652,67.69858549787718,42.61877002716065,-4.617368802909883,14.719345092773438,6.46,-18.469475211639534,1.7621504839728863
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,1,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,31.247314657856435,60.89599800109863,3.23,156.23657328928218,156.23657328928218,0.0,37.26385125059461,59.68281526536027,8.0,149.05540500237845,37.333724078010114
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,1,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,-3.4523801902351727,18.215694427490234,1.615,-20.714281141411035,32.47290511881235,53.18718626022339,-6.7151939648592816,19.38180923461914,6.46,-26.860775859437126,5.289278992927485
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,1,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,52.96990548856339,83.71415138244629,3.23,264.84952744281696,264.84952744281696,0.0,78.94763052109225,100.45377493347546,8.0,315.790522084369,78.14445232828335
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-1_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,1,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,4.252765910253928,18.292648315429688,1.615,25.51659546152357,50.369569418585336,24.85297395706177,0.8005499492710193,24.989490509033203,6.46,3.202199797084077,12.760646560243782
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,2,multi-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,-4.095883558087306,26.552095413208008,1.615,-20.47941779043653,61.11452197551727,81.59393976595379,7.176766105774016,64.12316131591797,6.46,28.707064423096064,26.98898457152188
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,2,multi-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,23.09594473539306,47.68995475769043,1.615,138.57566841235837,159.61483616530893,21.039167752950558,-10.4863182624584,26.77602962886586,4.0,-41.9452730498336,-36.43145931246849
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,2,multi-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,-16.999918571149603,10.8414306640625,1.615,-84.99959285574802,17.508910522460937,102.50850337820896,-32.491894649913064,2.2821025848388654,6.46,-129.96757859965226,-23.440966101253725
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,2,multi-echo,tedana,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,19.247236135065155,36.52627044916154,1.615,115.48341681039093,122.85664377063513,7.373226960244197,-0.5353743750355173,21.288938522338867,4.845,-2.1414975001420693,-12.76749257185142
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,2,single-echo,fmriprep,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,-21.720181101493058,6.170236945152283,1.615,-108.60090550746528,9.964932666420937,118.5658381738862,-2.8768764408804692,54.07384777069092,6.46,-11.507505763521877,18.748154882307023
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,mid,2,single-echo,fmriprep,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,22.445319973208218,36.5062198638916,1.615,134.6719198392493,155.40105635404586,20.729136514796565,-13.38036261921881,24.553880712196182,4.0,-53.52145047687524,-35.89460868363041
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,2,single-echo,tedana,mni,NAcc,mid_anticipation_primary,Reward-Neutral,5.0,-19.6077561950691,-2.1374957561492924,3.23,-98.0387809753455,0.0,98.0387809753455,-28.609190728523693,-5.41852474212647,6.46,-114.43676291409477,-23.810813682367183
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-mid_model-1_type-act_run-2_space-mni_single-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,mid,2,single-echo,tedana,mni,NAcc,mid_feedback_extra,Positive-Negative,6.0,17.50637076394252,27.592963695526123,3.23,105.03822458365512,108.85992919038982,3.821704606734702,-2.116816664291374,16.330135769657673,4.0,-8.467266657165496,-6.617670314692123
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_decision_partner_extra,Computer-Stranger,6.0,-13.508755492325044,26.90074671754158,6.0,-81.05253295395026,16.43437916543831,97.48691211938856,18.137466861456176,44.280367851257324,6.46,72.5498674458247,26.90074671754158
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward-Neutral,6.0,-83.85820086889437,-22.011796960889733,6.0,-503.14920521336626,0.0,503.14920521336626,-30.453419831206457,3.98848090378493,8.0,-121.81367932482583,-22.011796960889733
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Punish-Neutral,6.0,-58.26678532052704,-5.430146940721445,6.0,-349.60071192316224,0.0,349.60071192316224,-8.754182666318702,23.2259756035111,8.0,-35.01673066527481,-5.430146940721445
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-fmriprep_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,fmriprep,mni,NAcc,sr_outcome_primary,Reward-Punish,6.0,-25.591415548367337,3.4204788208007812,1.615,-153.54849329020402,5.524073295593261,159.0725665857973,-21.699237164887755,-9.513825178146362,6.46,-86.79694865955102,-16.58165002016829
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_decision_partner_extra,Computer-Stranger,6.0,12.599955827492195,34.77796408118847,6.0,75.59973496495317,83.28654611794781,7.686811152994633,38.04860183287035,61.65328791709877,8.0,152.1944073314814,34.77796408118847
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Reward-Neutral,6.0,-42.94657273633808,-4.5882568359375,1.615,-257.67943641802844,0.0,257.67943641802844,-11.952258541017494,-2.6251077651977557,6.46,-47.80903416406998,-4.647758539985209
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Punish-Neutral,6.0,-40.23207974254593,-0.6795902252197266,1.615,-241.39247845527558,0.0,241.39247845527558,-24.75857184087436,0.7032339934594246,8.0,-99.03428736349744,-28.168226200729702
/home/tug87422/scratch/smithlab-shared/night-owls/derivatives/fsl/sub-104/ses-08/L1_sub-104_ses-08_task-sharedreward_model-1_type-act_run-1_space-mni_multi-echo_cnfds-tedana_unsmoothed_FIR.feat,104,8,sharedreward,1,multi-echo,tedana,mni,NAcc,sr_outcome_primary,Reward-Punish,6.0,-2.7144929937921423,23.520467660744494,6.0,-16.286957962752854,33.451876497028785,49.73883445978164,12.806313299856871,27.174484252929688,6.46,51.225253199427485,23.520467660744494
