sub,ses,run,task,echo,cnfds,plot_group,contrast,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
101,1,2,mid,multi-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.0245000000000175,-0.16868303186335049,-0.038654865574965704,4.799999999999962,-0.8475478935974075,0.0,0.8475478935974075,-0.13888035966702,-0.038654865574965704,4.799999999999962,-0.5555214386680731,-0.13184113188781282
101,1,2,mid,multi-echo,tedana,mid_feedback_extra,Positive-Negative,5.984900000000003,0.02038559682717077,0.12805184917649262,5.984900000000003,0.12200575845093442,0.18303606669769254,0.06103030824675809,0.05111499546509787,0.1289964693526605,5.999999999999957,0.20445998186038894,0.12899646935266043
101,1,2,mid,single-echo,fmriprep,mid_anticipation_primary,Reward-Neutral,5.0245000000000175,-0.15863453926102292,-0.0223944790299415,4.799999999999962,-0.7970592425170124,0.0,0.7970592425170124,-0.07527158597521126,-0.0223944790299415,4.799999999999962,-0.3010863439008413,-0.05335900453977436
101,1,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive-Negative,5.984900000000003,0.04970079767380921,0.18204934690422625,0.0,0.2974543039979809,0.36436887892635583,0.06691457492837491,0.050187864191930984,0.14586385026055698,4.099999999999964,0.20075145676772144,0.09131489403913676
101,1,2,mid,single-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.0245000000000175,-0.16316645043944691,-0.0383408696849452,4.799999999999962,-0.8198298302330038,0.0,0.8198298302330038,-0.09328789034970636,-0.0383408696849452,4.799999999999962,-0.3731515613988208,-0.06561767587319464
101,1,2,mid,single-echo,tedana,mid_feedback_extra,Positive-Negative,5.984900000000003,0.01077343129962046,0.14063910207698108,0.0,0.06447790898509853,0.19553340431747432,0.1310554953323758,0.01907209881587474,0.11515188075874865,4.0,0.07628839526349801,0.03130838320351561
101,1,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer-Stranger,6.0,-0.021167488826901552,0.0473292732599809,1.6999999999999726,-0.1270049329614084,0.03663934364470465,0.16364427660611308,0.05283109609888463,0.1473310948634724,7.399999999999952,0.21132438439553589,0.02829713163683728
101,1,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Neutral,5.204000000000008,0.057250273538176556,0.29176746050347313,5.099999999999961,0.29793042349267124,0.3450017120987221,0.047071288606050886,0.012615574164971676,0.29176746050347313,5.099999999999961,0.05046229665988608,0.06023015631958063
101,1,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish-Neutral,5.204000000000008,0.08502099623053451,0.14966736290693972,2.2999999999999705,0.44244926438370225,0.4524596947247828,0.010010430341080572,-0.07424688809072309,0.096908210607034,5.19999999999996,-0.29698755236288865,-0.05354876788377454
101,1,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Punish,5.204000000000008,-0.027770722692357943,0.1956167325513311,5.099999999999961,-0.14451884089103095,0.24624192210933377,0.3907607630003647,0.08686246225569474,0.1956167325513311,5.099999999999961,0.34744984902277465,0.11377892420335517
101,1,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.0035109523055711477,0.1673685565765062,4.199999999999964,-0.021065713833426737,0.2430903170762804,0.26415603090970713,-0.01024742778551462,0.1673685565765062,4.199999999999964,-0.040989711142057975,-0.13781401571806082
101,1,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,0.029094155474228924,0.1688989281210393,4.399999999999963,0.1745649328453723,0.29553467535684996,0.12096974251147766,0.03992780754810368,0.1688989281210393,4.399999999999963,0.15971123019241273,-0.026732583405991737
101,1,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,-0.032605107779800066,0.054242756083233604,1.7999999999999725,-0.195630646678799,0.04931993989565774,0.24495058657445676,-0.05017523533361831,0.041884769980810796,7.99999999999995,-0.20070094133447075,-0.11108143231206907
101,1,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer-Stranger,6.0,-0.00024164438982894997,0.0617406935869354,5.999999999999957,-0.0014498663389736896,0.1119743321896675,0.11342419852864119,0.08691362855739512,0.1695532618274453,7.499999999999952,0.34765451422957616,0.061740693586940364
101,1,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward-Neutral,5.204000000000008,0.07834327420937603,0.2501490150200586,5.099999999999961,0.40769839898559346,0.421860684454587,0.014162285468993518,-0.00043367374708222164,0.2501490150200586,5.099999999999961,-0.001734694988328865,0.04633578628781534
101,1,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish-Neutral,5.204000000000008,0.08579931814281781,0.1830055291173977,0.8999999999999755,0.44649965161522454,0.47538664911148937,0.028886997496264916,-0.0774783289515013,0.0508818006079131,5.19999999999996,-0.30991331580600134,-0.036485953124558594
101,1,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward-Punish,5.204000000000008,-0.007456043933441754,0.2089406231282244,4.999999999999961,-0.038801252629630946,0.2797575472974609,0.31855879992709174,0.07704465520441907,0.2089406231282244,4.999999999999961,0.30817862081767244,0.08282173941237393
101,1,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,0.036504763941313946,0.2061108684340484,4.299999999999963,0.2190285836478821,0.3627599940752373,0.14373141042735518,0.01996402449490811,0.2061108684340484,4.299999999999963,0.07985609797963145,-0.10593485122171871
101,1,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,0.048249469821698227,0.1931457461513846,4.399999999999963,0.2894968189301873,0.39051004748476004,0.10101322855457276,0.05990138618408223,0.1931457461513846,4.399999999999963,0.23960554473632595,0.01299466609637532
101,1,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,-0.011744705880384279,0.0903737542522767,1.6999999999999726,-0.07046823528230517,0.10418429607904,0.17465253136134515,-0.03993736168917411,0.0726519259400693,7.99999999999995,-0.15974944675669445,-0.11892951731809404
101,1,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer-Stranger,6.0,0.05895920957748762,0.1950590712817002,1.6999999999999726,0.3537552574649232,0.39170515309586035,0.0379498956309371,0.05691320855726768,0.1296633441069466,7.599999999999952,0.2276528342290679,-0.027145549394685414
101,1,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward-Neutral,5.204000000000008,0.10409611413031888,0.20621456988309028,1.0999999999999748,0.5417161779341803,0.5611436729617042,0.019427495027524,-0.04383973207081159,0.1123118430784321,5.19999999999996,-0.17535892828324418,-0.019145322689066272
101,1,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish-Neutral,5.204000000000008,0.14216731080667935,0.31929998693160844,2.2999999999999705,0.7398386854379605,0.7473597949786628,0.007521109540702351,-0.06153078374864726,0.1097952323106759,5.099999999999961,-0.246123134994586,-0.008662000032349787
101,1,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward-Punish,5.204000000000008,-0.03807119667636048,0.0673170384166282,0.9999999999999752,-0.19812250750378024,0.05374761370516367,0.25187012120894403,0.017691051677835672,0.0973046993520057,7.399999999999952,0.07076420671134181,-0.010483322656716483
101,1,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,0.10918481585582092,0.3316512377621836,4.199999999999964,0.6551088951349209,0.7227146412739854,0.06760574613906459,0.09042220747143981,0.3316512377621836,4.199999999999964,0.36168882988575474,0.07328456794230309
101,1,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,0.10520943749816562,0.2752607135305654,4.399999999999963,0.6312566249889893,0.6376816402787729,0.006425015289783689,0.10105555892896607,0.2752607135305654,4.399999999999963,0.40422223571585925,0.057483608729210045
101,1,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,0.003975378357655288,0.06800622928542141,3.999999999999965,0.023852270145931557,0.17423459330076674,0.15038232315483518,-0.010633351457526249,0.06800622928542008,4.0,-0.04253340583010447,0.01580095921309305
101,1,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer-Stranger,6.0,0.07258428785457707,0.2010686371121197,1.6999999999999726,0.4355057271274594,0.4724123513971848,0.03690662426972535,0.07165086520623351,0.1360510973041827,7.699999999999951,0.2866034608249305,-0.017118833314307545
101,1,1,sharedreward,single-echo,tedana,sr_outcome_primary,Reward-Neutral,5.204000000000008,0.13579756385876074,0.2622747347380347,0.9999999999999752,0.7066905223209919,0.7121008880983263,0.00541036577733433,-0.04115124942472617,0.0798737354042982,5.19999999999996,-0.16460499769890263,-0.0060407357811988706
101,1,1,sharedreward,single-echo,tedana,sr_outcome_primary,Punish-Neutral,5.204000000000008,0.16298774947304706,0.3091760457246913,2.199999999999971,0.8481882482577382,0.8593826667536731,0.01119441849593493,-0.058011846410205486,0.0596638582854198,5.19999999999996,-0.23204738564081906,0.015045130279222982
101,1,1,sharedreward,single-echo,tedana,sr_outcome_primary,Reward-Punish,5.204000000000008,-0.02719018561428631,0.047012118611115504,0.9999999999999752,-0.14149772593674617,0.04538002386842704,0.1868777498051732,0.016860596985479308,0.08293592934826,7.399999999999952,0.0674423879419164,-0.021085866060421853
101,1,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,0.1620024250241031,0.39306692909268437,4.299999999999963,0.9720145501446118,0.9728876701732792,0.0008731200286673055,0.13315020241342562,0.39306692909268437,4.299999999999963,0.5326008096536958,0.09103386894558171
101,1,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,0.15066538638413912,0.3580786408263909,4.399999999999963,0.9039923183048283,0.9101220507848445,0.006129732480016202,0.15555524517082733,0.3580786408263909,4.399999999999963,0.6222209806833016,0.10824557625990618
101,1,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,0.011337038639963994,0.0643171368234001,1.9999999999999716,0.06802223183978348,0.13205815212656397,0.06403592028678051,-0.022405042757401704,0.05159767924747308,4.0,-0.0896201710296057,-0.017211707314324472
101,1,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer-Stranger,6.0,-0.19255485283751453,-0.0785806467267909,5.999999999999957,-1.155329117025079,0.0,1.155329117025079,-0.10858209068347875,0.0018042298151672992,6.999999999999954,-0.4343283627339096,-0.07858064672678498
101,1,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Neutral,5.200999999999965,0.025716572976434274,0.18195599336150314,5.200999999999965,0.13375189605043375,0.301605162358856,0.16785326630842234,0.22378943485964803,0.3388058652618635,7.699999999999951,0.895157739438581,0.2093940361732204
101,1,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish-Neutral,5.200999999999965,0.04744929808685255,0.1630566461634454,1.899999999999972,0.24678379934971845,0.3695933240863387,0.12280952473662025,-0.03522561563321027,0.11094654163386673,4.0,-0.14090246253283933,-0.14137919689955955
101,1,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Punish,5.200999999999965,-0.02173272511041828,0.2977411191369356,5.200999999999965,-0.11303190329928471,0.1647715540588353,0.27780345735812007,0.25901505049285833,0.3606894157304405,5.599999999999959,1.0360602019714205,0.3507732330727799
101,1,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.08222621100363324,0.1095961523786062,0.2999999999999776,-0.4933572660217959,0.12703346910571264,0.6203907351275085,-0.003554485054776669,0.0766065208106689,5.29999999999996,-0.014217940219106499,0.03179558960004603
101,1,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,-0.10473276318770253,0.08400043378040081,5.19999999999996,-0.6283965791262107,0.07508614378600259,0.7034827229122134,0.06171096246993901,0.1316769452468905,7.699999999999951,0.24684384987975297,0.059413015180653096
101,1,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,0.022506552184069294,0.12048734586764859,0.9999999999999752,0.1350393131044148,0.24355509433964895,0.10851578123523413,-0.06526544752471566,0.006770856629460302,5.699999999999958,-0.26106179009885944,-0.02761742558060706
101,1,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer-Stranger,6.0,-0.16807596447423334,-0.0416798650579238,5.999999999999957,-1.008455786845393,0.0,1.008455786845393,-0.07560755245306629,0.0425900922687782,6.999999999999954,-0.3024302098122614,-0.041679865057917084
101,1,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward-Neutral,5.200999999999965,-0.016068704019070054,0.15369610857826632,5.200999999999965,-0.0835733296031828,0.14662326191475056,0.23019659151793337,0.19605086383315612,0.3147422997258782,7.699999999999951,0.7842034553326147,0.19010424456774158
101,1,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish-Neutral,5.200999999999965,0.02230727447704391,0.145827927219074,1.899999999999972,0.1160201345551046,0.24046641828325283,0.12444628372814821,-0.05893669276932135,0.054219565944370336,4.0,-0.23574677107728245,-0.16084248173478405
101,1,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward-Punish,5.200999999999965,-0.03837597849611398,0.28595066836477007,5.200999999999965,-0.19959346415828746,0.15419919495818113,0.35379265911646857,0.25498755660247746,0.3529694389083744,5.699999999999958,1.0199502264098972,0.3509467263025257
101,1,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.10558951040882815,0.0974758006316624,0.2999999999999776,-0.6335370624529644,0.07286074095429868,0.706397803407263,-0.047567984384563375,0.044061902151910304,5.29999999999996,-0.19027193753825114,-0.029447299086144234
101,1,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,-0.09456010966584733,0.0769354797813694,5.19999999999996,-0.56736065799508,0.06281431065767194,0.6301749686527519,0.03212426816029944,0.0893566463419306,7.799999999999951,0.12849707264119614,0.02088089257111872
101,1,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,-0.011029400742980805,0.0802635501505301,0.2999999999999776,-0.06617640445788436,0.12740631418182796,0.19358271863971235,-0.07969225254486281,-0.017374159715232602,5.699999999999958,-0.3187690101794473,-0.050328191657262954
101,1,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer-Stranger,6.0,-0.3215243124792541,-0.047522958933331104,5.999999999999957,-1.929145874875511,0.0,1.929145874875511,-0.14218913208538395,-0.025285600386559103,6.299999999999956,-0.5687565283415287,-0.04752295893332646
101,1,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward-Neutral,5.200999999999965,-0.13445990179696626,0.07681459582792569,2.0999999999999712,-0.6993259492460169,0.05221057074320925,0.7515365199892262,0.12368033436862035,0.4467524528162745,7.99999999999995,0.4947213374744752,0.06279649726179595
101,1,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish-Neutral,5.200999999999965,-0.04953069021517659,0.1577576907214409,1.9999999999999716,-0.2576091198091317,0.2092413657988077,0.4668504856079394,-0.12869502399601673,0.0903213988920202,7.99999999999995,-0.5147800959840605,-0.31846794507824505
101,1,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward-Punish,5.200999999999965,-0.08492921158178973,0.2574172690581309,5.200999999999965,-0.4417168294368854,0.0845044334281565,0.5262212628650418,0.25237535836463704,0.38427222122744875,6.099999999999957,1.0095014334585355,0.381264442340041
101,1,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.2750702916161885,0.004549073219167095,0.2999999999999776,-1.6504217496971192,0.00045490732191670797,1.6508766570190359,-0.15769961448832692,0.005761015069390404,7.99999999999995,-0.6307984579532998,-0.11394358305830934
101,1,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,-0.20470485013726875,-0.0463824244011087,0.0,-1.2282291008236037,0.0,1.2282291008236037,-0.07266688028704076,0.1336765881674061,7.399999999999952,-0.2906675211481594,-0.09694547856509193
101,1,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,-0.0703654414789198,0.13959062977612122,0.8999999999999755,-0.42219264887351576,0.19279887549233066,0.6149915243658463,-0.08503273420128615,0.0490519476022241,5.599999999999959,-0.3401309368051404,-0.016998104493217408
101,1,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer-Stranger,6.0,-0.2558890824325635,0.003930190230890994,5.999999999999957,-1.53533449459537,0.000196509511544549,1.5355310041069146,-0.10187680825503172,0.0245113539795313,6.299999999999956,-0.4075072330201218,0.003930190230895949
101,1,2,sharedreward,single-echo,tedana,sr_outcome_primary,Reward-Neutral,5.200999999999965,-0.12091155647596478,0.0765234858540183,2.0999999999999712,-0.6288610052314886,0.051331321026951204,0.68019232625844,0.14548977739481264,0.4176781758349113,7.99999999999995,0.5819591095792433,0.10870704611495591
101,1,2,sharedreward,single-echo,tedana,sr_outcome_primary,Punish-Neutral,5.200999999999965,-0.02363051734685877,0.1755316960759748,1.9999999999999716,-0.12290232072101163,0.2097673753177134,0.33266969603872504,-0.10488996989410442,0.06827614317085211,7.99999999999995,-0.41955987957641244,-0.28025144120367235
101,1,2,sharedreward,single-echo,tedana,sr_outcome_primary,Reward-Punish,5.200999999999965,-0.09728103912910602,0.25815274915452346,5.200999999999965,-0.505958684510477,0.08248017259686674,0.5884388571073438,0.25037974728891704,0.3912232464347828,6.099999999999957,1.0015189891556557,0.38895848731862825
101,1,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.2644359178488954,-0.022168333541757193,0.2999999999999776,-1.5866155070933612,0.0,1.5866155070933612,-0.15131039256607481,0.02011735754758641,7.99999999999995,-0.6052415702642917,-0.13266558473586582
101,1,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish-Neutral,6.0,-0.16722222709801146,-0.05429735963494264,0.0,-1.0033333625880616,0.0,1.0033333625880616,-0.06351470436660873,0.1156739374798615,7.699999999999951,-0.2540588174664318,-0.10863587505340441
101,1,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward-Punish,6.0,-0.09721369075088392,0.10741090936667609,0.8999999999999755,-0.5832821445052994,0.13228852756224707,0.7155706720675464,-0.0877956881994661,0.03545003395142221,5.599999999999959,-0.35118275279786,-0.024029709682461393
101,2,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward-Neutral,5.019999999999982,0.016215238549625716,0.1473661426862466,0.8999999999999755,0.0814004975191208,0.28108945757422965,0.1996889600551089,-0.016549850427684226,0.07719534431840769,7.0999999999999535,-0.06619940171073609,-0.030135311609777327
101,2,1,mid,multi-echo,fmriprep,mid_feedback_extra,Positive-Negative,5.992000000000019,0.029170390901946935,0.165081428831219,3.899999999999965,0.17478898228446657,0.3005788100457314,0.12578982776126482,-0.00980389770378131,0.16173781216518948,4.0,-0.039215590815124754,-0.11544083195921803
101,2,1,mid,multi-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.019999999999982,0.03646755885287525,0.1619019262551873,1.4999999999999734,0.18306714544143307,0.31530390081182147,0.1322367553703884,-0.016165655908551027,0.06688476543041211,7.299999999999953,-0.0646626236342033,-0.05039412506822088
101,2,1,mid,multi-echo,tedana,mid_feedback_extra,Positive-Negative,5.992000000000019,0.01681260713675959,0.1280822388053331,3.899999999999965,0.10074114196346377,0.2380288097730425,0.1372876678095788,-0.00569379374324447,0.12503771501370953,4.0,-0.022775174972977597,-0.08548082584869433
101,2,1,mid,single-echo,fmriprep,mid_anticipation_primary,Reward-Neutral,5.019999999999982,-0.036224870219330144,0.10234576819415411,1.1999999999999744,-0.18184884850103666,0.1313135896198006,0.3131624381208373,0.01542723330566616,0.1677491352949786,7.599999999999952,0.06170893322266387,-0.06657514276993214
101,2,1,mid,single-echo,fmriprep,mid_feedback_extra,Positive-Negative,5.992000000000019,0.057024665902640166,0.19640005691172088,3.6999999999999655,0.34169179808862093,0.5591988894767566,0.2175070913881355,-0.03822333489795875,0.15686102290214365,4.0,-0.1528933395918331,-0.1904595789368638
101,2,1,mid,single-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.019999999999982,0.01961936525120648,0.1426314052293292,1.299999999999974,0.09848921356105617,0.2079152893692744,0.1094260758082182,0.019673044036338173,0.156933663027843,7.599999999999952,0.0786921761453517,-0.07923839648325998
101,2,1,mid,single-echo,tedana,mid_feedback_extra,Positive-Negative,5.992000000000019,0.04209109918346273,0.1291735431039096,1.7999999999999725,0.25220986630730946,0.4454913970164234,0.19328153070911394,-0.03104617873066675,0.09454429278098733,4.0,-0.12418471492266546,-0.13881054240204294
101,2,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward-Neutral,5.025100000000006,-0.002420386091137991,0.132261204792852,0.9999999999999752,-0.012162682146577532,0.20035100649482898,0.21251368864140652,0.025815008276633678,0.1584663772425692,6.199999999999957,0.10326003310653342,0.1490829698569796
101,2,2,mid,multi-echo,fmriprep,mid_feedback_extra,Positive-Negative,5.993999999999971,0.12920207922824298,0.315259122827118,3.599999999999966,0.7744372628940848,0.8428792828894687,0.06844201999538385,0.20939545637568563,0.30449588857140414,4.0,0.8375818255027321,0.3005998840417205
101,2,2,mid,multi-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.025100000000006,-0.016895276978066424,0.1169836896873304,0.9999999999999752,-0.0849004563424817,0.1794172493521851,0.2643177056946668,-0.014731477872878134,0.117298993308793,6.199999999999957,-0.0589259114915118,0.10803770363237515
101,2,2,mid,multi-echo,tedana,mid_feedback_extra,Positive-Negative,5.993999999999971,0.03822097341694633,0.1751781518703923,3.4999999999999662,0.22909651466117523,0.30950772714047303,0.08041121247929783,0.059925684590282434,0.15219655013007835,4.0,0.23970273836112677,0.09602188009015564
101,2,2,mid,single-echo,fmriprep,mid_anticipation_primary,Reward-Neutral,5.025100000000006,0.0807326411555339,0.1337478888475577,3.3999999999999666,0.4056895950706739,0.43127175163588705,0.02558215656521305,0.1338253634587549,0.30307209751581254,6.199999999999957,0.5353014538350129,0.28164406816352006
101,2,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive-Negative,5.993999999999971,0.16739418163086048,0.39771342629250406,5.993999999999971,1.0033607246953729,1.0641285157258014,0.060767791030428564,0.257811821776472,0.40258329307047414,6.099999999999957,1.031247287105875,0.3985732776196575
101,2,2,mid,single-echo,tedana,mid_anticipation_primary,Reward-Neutral,5.025100000000006,0.051592697162726915,0.1188801652369831,2.0999999999999712,0.25925846251241935,0.3168246125988533,0.0575661500864339,0.08132713805151717,0.23677596965064812,6.199999999999957,0.32530855220606464,0.21761118580878397
101,2,2,mid,single-echo,tedana,mid_feedback_extra,Positive-Negative,5.993999999999971,0.12439052828600665,0.2727116370698611,5.993999999999971,0.7455968265463203,0.7894612968100265,0.04386447026370619,0.17943821071778948,0.2832232642007627,6.399999999999956,0.717752842871149,0.273505261719882
101,2,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer-Stranger,6.0,-0.028681258346994296,0.040994417822625695,2.5999999999999694,-0.17208755008196455,0.03938069016522727,0.2114682402471918,0.023279721883780653,0.1343181840616287,7.99999999999995,0.09311888753512146,0.009791479690580647
101,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Neutral,5.0169,-0.050411547879341545,0.06254524170331589,5.0169,-0.2529096945558686,0.025692935529414707,0.2786026300852833,-0.013962115570455113,0.0772060921804361,5.3999999999999595,-0.055848462281819757,0.054802259082902476
101,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish-Neutral,5.0169,-0.10320917521869336,0.0810271737840915,4.699999999999962,-0.5177901111546627,0.08819974293654952,0.6059898540912121,0.0718499662977479,0.1127207009936732,6.499999999999956,0.28739986519098804,0.10963642005592107
101,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward-Punish,5.0169,0.052797627339351776,0.19018642508635977,0.0,0.2648804165987939,0.3643130409583398,0.09943262435954578,-0.08581208186820302,-0.0097325536949541,5.19999999999996,-0.3432483274728078,-0.0548341609730186
101,2,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward-Neutral,6.0,-0.03548646693973147,0.08011867246131767,0.0,-0.21291880163838728,0.06930864993309287,0.28222745157148016,-0.04816373589062593,0.0828155521093287,7.99999999999995,-0.19265494356250135,-0.11362597665437488
