TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,2,1.700000e+00,1.0,0.0,2.9001385e-06,0.0107624,4.0109677,4.0169415,2.0,4.8515325,0.834591,4.95188,3.265409,8.219925,6.0,8.22006,9.228224,5.2112823,9.228386,11.229619,--
2,2,6,2,3,2,1.700000e+00,1.0,1.0,--,--,--,11.429059,2.0,11.751068,0.3220089,11.851358,3.777991,15.630938,9.0,15.63105,16.63616,5.2071013,16.636292,18.639107,--
3,3,6,2,3,1,8.500000e-01,1.0,2.0,--,--,--,18.831293,3.0,19.151398,0.3201039,19.251682,2.929896,22.183088,3.0,22.183195,23.188822,4.3575287,23.188953,24.191933,--
4,4,4,2,1,1,2.550000e+00,1.0,3.0,--,--,--,24.383375,3.0,25.018082,0.6347055,25.118366,4.3152943,29.436539,9.0,29.436647,30.44305,6.0596743,30.443182,31.444979,--
5,5,3,1,3,3,1.700000e+00,1.0,4.0,--,--,--,31.448925,2.0,31.969675,0.5207513,32.070007,3.5792487,35.65199,6.0,35.652092,36.670013,5.2210884,36.670147,39.67197,--
6,6,5,2,2,4,2.550000e+00,1.0,5.0,--,--,--,39.87153,2.0,40.402084,0.5305558,40.50239,4.419444,44.924065,5.0,44.924175,45.932022,6.0604944,45.93215,49.93359,--
7,7,3,1,3,1,1.700000e+00,1.0,6.0,--,--,--,49.93653,3.0,50.2517,0.315169,50.351986,3.784831,54.138966,2.0,54.139072,55.1447,5.2081666,55.144833,56.146008,--
8,8,6,2,3,4,1.700000e+00,1.0,7.0,--,--,--,56.336903,3.0,56.968407,0.6315038,57.068695,3.468496,60.539055,2.0,60.539158,61.542778,5.205874,61.542908,65.5449,--
9,9,1,1,1,1,2.550000e+00,1.0,8.0,--,--,--,65.54781,3.0,65.86906,0.3212417,65.96938,4.6287584,70.59942,9.0,70.599525,71.613434,6.065622,71.61356,72.61483,--
10,10,6,2,3,4,1.700000e+00,1.0,9.0,--,--,--,72.80877,2.0,73.236,0.4272309,73.33635,3.672769,77.01089,8.0,77.010994,78.017,5.208232,78.01713,82.01836,--
11,11,4,2,1,4,8.500000e-01,1.0,10.0,--,--,--,82.20851,2.0,82.73593,0.5274274,82.83622,2.7225726,85.561455,1.0,85.56157,86.56895,4.3604383,86.56908,90.57089,--
12,12,3,1,3,3,2.550000e+00,1.0,11.0,--,--,--,90.57404,2.0,91.30279,0.7287468,91.40315,4.2212534,95.626915,8.0,95.62704,96.63188,6.0578403,96.63202,99.63387,--
13,13,2,1,2,1,1.700000e+00,1.0,12.0,--,--,--,99.63549,3.0,100.05266,0.4171693,100.15294,3.6828308,103.83818,5.0,103.8383,104.85099,5.215499,104.85112,105.852875,--
14,14,1,1,1,2,8.500000e-01,1.0,13.0,--,--,--,105.85452,2.0,106.88659,1.0320705,106.98687,2.2179296,109.206955,1.0,109.20706,110.211754,4.3572345,110.21188,112.2138,--
15,15,5,2,2,3,8.500000e-01,1.0,14.0,--,--,--,112.40608,3.0,112.93628,0.5301993,113.03658,2.7198007,115.75837,5.0,115.758484,116.76298,4.356898,116.76311,119.76453,--
16,16,1,1,1,4,1.700000e+00,1.0,15.0,--,--,--,119.76754,3.0,120.18633,0.4187943,120.28662,3.6812057,123.96998,7.0,123.970085,124.97622,5.208685,124.97635,128.97794,--
17,17,3,1,3,1,8.500000e-01,1.0,16.0,--,--,--,128.97958,3.0,129.50372,0.5241289,129.60403,2.725871,132.3319,3.0,132.332,133.34103,4.3614454,133.34117,134.34303,--
18,18,3,1,3,1,8.500000e-01,1.0,17.0,--,--,--,134.3447,3.0,134.96922,0.6245268,135.0695,2.6254733,137.69687,2.0,137.69699,138.70099,4.3562837,138.70111,139.70291,--
19,19,1,1,1,2,1.700000e+00,1.0,18.0,--,--,--,139.70457,3.0,140.23657,0.5320022,140.33687,3.5679977,143.9068,8.0,143.9069,144.91202,5.2074475,144.91216,146.91393,--
20,20,3,1,3,3,2.550000e+00,1.0,19.0,--,--,--,146.91556,3.0,147.23618,0.3206227,147.33647,4.6293774,151.96797,1.0,151.96808,152.9726,6.05705,152.97273,155.97403,--
21,21,6,2,3,3,2.550000e+00,1.0,20.0,--,--,--,156.16628,3.0,156.68669,0.5204168,156.78699,4.429583,161.21886,4.0,161.21896,162.2245,6.0582256,162.22464,165.22589,--
22,22,1,1,1,1,2.550000e+00,1.0,21.0,--,--,--,165.22879,3.0,165.65353,0.4247387,165.75381,4.5252614,170.28185,9.0,170.28195,171.293,6.0642123,171.29314,172.29463,--
23,23,4,2,1,1,8.500000e-01,1.0,22.0,--,--,--,172.48518,3.0,173.93695,1.4517659,174.03723,1.7982341,175.83817,9.0,175.83827,176.84277,4.3575974,176.84291,177.84584,--
24,24,6,2,3,2,8.500000e-01,1.0,23.0,--,--,--,178.03555,3.0,178.67,0.6344446,178.77028,2.6155553,181.38734,4.0,181.38747,182.39194,4.356384,182.39207,184.39401,--
25,25,6,2,3,3,8.500000e-01,1.0,24.0,--,--,--,184.58665,3.0,187.05623,2.469572,187.15652,0.7804279,187.93817,1.0,187.93828,188.94196,4.3552966,188.9421,191.94363,--
26,26,5,2,2,2,1.700000e+00,1.0,25.0,--,--,--,192.14032,3.0,194.0034,1.8630853,194.1037,2.2369146,196.34192,5.0,196.34203,197.3471,5.2067876,197.34723,199.34895,--
27,27,4,2,1,3,2.550000e+00,1.0,26.0,--,--,--,199.54814,3.0,200.27206,0.7239257,200.37234,4.226074,204.60126,6.0,204.60136,205.62578,6.0776343,205.6259,208.62737,--
28,28,2,1,2,2,8.500000e-01,1.0,27.0,--,--,--,208.6304,3.0,209.25348,0.6230695,209.35376,2.6269305,211.98227,5.0,211.98238,212.98695,4.356554,212.98709,214.98853,--
29,29,4,2,1,2,1.700000e+00,1.0,28.0,--,--,--,215.17905,3.0,215.60434,0.425287,215.7047,3.674713,219.38187,9.0,219.38197,220.38695,5.207901,220.38715,222.3893,--
30,30,1,1,1,1,2.550000e+00,1.0,29.0,--,--,--,222.39233,3.0,222.92097,0.5286363,223.02124,4.421364,227.44582,9.0,227.4459,228.45001,6.057684,228.45015,229.45155,--
31,31,5,2,2,2,8.500000e-01,1.0,30.0,--,--,--,229.64227,3.0,230.27066,0.6283942,230.37097,2.6216059,232.99382,5.0,232.99393,234.00705,4.3647704,234.00717,236.00847,--
