.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.38836859993171,Green,8.388780199922621,0.7497374000959098,1.5,9.138810799922794,1.4999923000577837,0,10.638897099997848,0.2633333333333333,-1,0,11.177641800022684,0.977418199996464,5.0,12.155351200024597,4.999925799900666,17.155330099980347,17.122086499934085,8.766570799984038,,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
1,3,14.0,17.15536129998509,Blue,17.155752199934795,0.7491566000971943,2.0,17.90512619994115,2.000520100002177,1,19.90574099996593,0.36333333333333334,1,0,20.43864539999049,0.9833060000091791,7.5,21.42218049999792,7.50025739998091,28.922507399925962,28.872086499934085,11.766775300027803,0.3499043000629172,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
2,3,11.0,28.922537899925373,Green,28.92299719993025,0.7488409000216052,2.0,29.672082699951716,2.000668599968776,1,31.672838099999353,0.31333333333333335,1,1,32.20392539992463,0.9849641000619158,2.5,33.18920030002482,2.499547299928963,35.68877339991741,35.622086499934085,6.76579600002151,0.29952240001875907,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
3,3,11.0,35.68880190001801,Blue,35.68915069999639,0.749217199976556,2.0,36.438588900025934,2.0006802999414504,1,38.43936199997552,0.31333333333333335,1,1,38.96833589999005,0.9876718999585137,2.5,39.956245800014585,2.4996515999082476,42.455924200010486,42.372086499934085,6.766793599934317,0.29969410004559904,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
4,3,8.0,42.455954500008374,Blue,42.456334299989976,0.748813399928622,1.5,43.20540219999384,1.5004495999310166,1,44.70594649994746,0.2633333333333333,1,1,45.228453299961984,0.9942558000329882,2.0,46.222953199991025,1.9997397999977693,48.22272009996232,48.122086499934085,5.766405500005931,0.25018690002616495,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
5,3,8.0,48.222750399960205,Green,48.223264200030826,0.7487418999662623,2.0,48.97225310001522,2.000192799954675,1,50.97253169992473,0.2633333333333333,1,2,51.48014150001109,0.9925233999965712,2.5,52.4729177999543,2.4995996999787167,54.97254849993624,54.872086499934085,6.749304600059986,0.2503236000193283,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
6,3,5.0,54.972579299937934,Blue,54.9729648999637,0.7490294000599533,1.5,55.72221749997698,1.5001660999841988,1,57.222459899960086,0.21333333333333332,1,2,57.73028549994342,0.9925286000361666,5.0,58.723053799942136,4.999349500052631,63.72242889995687,63.622086499934085,8.74948320002295,0.2002523000119254,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
7,3,5.0,63.72245679993648,Blue,63.72279969998635,0.7496368000283837,3.0,64.47268180001993,3.0001025999663398,1,67.47287840000354,0.21333333333333332,1,2,67.99527189997025,0.9941918000113219,4.5,68.98971090000123,4.499839799944311,73.48958049993962,73.37208649993408,9.76679999998305,0.2002132999477908,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
8,3,2.0,73.48961009993218,Green,73.49007159995381,0.7486497999634594,1.5,74.23894469998777,1.5007771999808028,1,75.73980280000251,0.16333333333333333,1,3,76.26374229998328,0.9927153999451548,2.0,77.25675439997576,1.9997599000344053,79.25654360000044,79.12208649993408,5.7664924999699,0.1506877999054268,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
9,3,2.0,79.25657440000214,Blue,79.25698359997477,0.7489746999926865,2.0,80.00619719992392,2.0001106000272557,0,82.00638829998206,0.16333333333333333,-1,3,82.53572589997202,0.987170199980028,2.5,83.52313719992526,2.4997809000778943,86.02296159998514,85.87208649993408,6.766015699948184,,,103,4,2,2025-04-13_19h48.30.271,MID1.0,60.01813747951342,
