.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.425481799989939,Green,8.426017199992202,0.7490576000418514,1.5,9.175387100025546,1.500329700007569,1,0.25011690001701936,10.675816700037103,0.2633333333333333,1,1,11.217619700008072,0.9742272000294179,3.0,12.192121500032954,3.0003060000017285,15.19248750002589,15.159015200042631,6.766494400042575,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
1,3,2.0,15.19252179999603,Green,15.192931500030681,0.7488523999927565,1.5,15.94204069999978,1.5002158000133932,0,,17.44234160002088,0.16333333333333333,-1,1,17.983611600007862,0.9750542999827303,2.0,18.95897800003877,1.9999361999798566,20.958976300025824,20.90901520004263,5.766067099990323,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
2,3,5.0,20.959011400002055,Green,20.95947190001607,0.7490717999753542,2.0,21.708789600001182,2.0002553000231273,0,,23.709135300014168,0.21333333333333332,-1,1,24.239533100044355,0.9861351999570616,3.5,25.225941300042905,3.499776699987706,28.72577740001725,28.65901520004263,7.766326799988747,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
3,3,8.0,28.725815600017086,Blue,28.726236000016797,0.7490774000179954,1.5,29.475577200006228,1.5001566000282764,1,0.2501846000086516,30.97582260001218,0.2633333333333333,1,1,31.503787900030147,0.9887865000055172,2.0,32.49293360003503,1.9997065999777988,34.492688700032886,34.40901520004263,5.76648180000484,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
4,3,8.0,34.4927391000092,Green,34.493234399997164,0.7490539000136778,1.5,35.242544700042345,1.4999189999653026,1,0.2500935000134632,36.742554700002074,0.2633333333333333,1,2,37.27371159999166,0.9854633000213653,2.0,38.259470999997575,1.9998387999949045,40.259384600038175,40.15901520004263,5.766174099990167,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
5,2,5.0,40.259419800015166,Green,40.25986120000016,0.748907600005623,1.5,41.00902260001749,1.5002695000148378,0,,42.50938270002371,0.21333333333333332,-1,2,43.043843500025105,0.9821061000111513,2.0,44.02631779998774,1.999647000047844,46.02599520003423,45.90901520004263,5.766155300021637,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
6,2,7.0,46.026024600025266,Blue,46.026427100005094,0.7491143000079319,2.0,46.7758138999925,2.0001381000038236,1,0.2333935999777168,48.776038700016215,0.24666666666666667,1,2,49.304896700021345,0.9878391000092961,3.5,50.29303530004108,3.4997126999660395,53.79278030002024,53.65901520004263,7.766373199992813,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
7,2,7.0,53.79280950000975,Blue,53.79322059999686,0.7490819999948144,3.0,54.54255429998739,3.00014130002819,1,0.23343899997416884,57.54278379998868,0.24666666666666667,1,2,58.07262490002904,0.9868369000032544,3.5,59.05971689999569,3.5000974000431597,62.55987810000079,62.40901520004263,8.766678299987689,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
8,1,5.0,62.55990870000096,Blue,62.56033579999348,0.7494340999983251,2.0,63.31001900002593,1.9996552999946289,0,,65.30975860002218,0.21333333333333332,-1,2,65.8350563000422,0.9912746999762021,3.5,66.82668370002648,3.4995156999793835,70.32623170001898,70.15901520004263,7.765918800025247,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
9,1,6.0,70.32626240001991,Green,70.3266561999917,0.749386300041806,1.5,71.07629749999614,1.4999115000246093,1,0.21686980000231415,72.57629920000909,0.23,1,3,73.1100151000428,0.9829706999589689,5.0,74.09324320004089,4.999762999999803,79.0930379999918,78.90901520004263,8.766402199980803,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
10,1,6.0,79.09306909999577,Blue,79.09348580002552,0.7491030999808572,1.5,79.8428486000048,1.5001475000171922,1,0.21683230000780895,81.34308270004112,0.23,1,3,81.87544590001926,0.9842746999929659,7.0,82.85998050001217,6.9997868000064045,89.85979790001875,89.65901520004263,10.766333299980033,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
11,1,5.0,89.8598275000113,Green,89.86022780003259,0.7491624999674968,1.5,90.60965860000579,1.500051099981647,0,,92.10979560000123,0.21333333333333332,-1,3,92.62074530002428,0.989173199981451,2.0,93.61018389998935,1.9998548000003211,95.61007689998951,95.40901520004263,5.749869999999646,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
12,1,6.0,95.61010970000643,Green,95.61062380002113,0.7487996999989264,1.5,96.35967400000663,1.5001650000340305,1,0.21707029995741323,97.85992910002824,0.23,1,4,98.39619860000676,0.9803537999978289,5.0,99.3768155000289,5.000189499987755,104.37704960000701,104.15901520004263,8.766450800001621,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
13,1,6.0,104.3770780999912,Blue,104.37742370000342,0.7487518999841996,1.5,105.12643820000812,1.5000980999902822,1,0.21689510002033785,106.6266181000392,0.23,1,4,107.1596744999988,0.9837556999991648,2.0,108.1437005000189,1.9996340000070632,110.1433675000444,109.90901520004263,5.765963700017892,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
14,1,5.0,110.14339630003087,Green,110.14379740000004,0.7491519000031985,1.5,110.89320390002104,1.5001421999768354,0,,112.39343470003223,0.21333333333333332,-1,4,112.9193783000228,0.9906810999964364,5.0,113.91032180003822,4.999850499967579,118.91020470001968,118.65901520004263,8.766427499998827,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
15,1,6.0,118.9102336000069,Green,118.91062949999468,0.7490874000359327,2.0,119.65996930003166,2.0001860999618657,0,,121.66023830004269,0.23,-1,4,122.18304400000488,0.9938007000018843,2.5,123.17716010002187,2.4996193000115454,125.67681110004196,125.40901520004263,6.766202900034841,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
16,1,7.0,125.67684420000296,Blue,125.67725639999844,0.7490919000119902,3.0,126.42660260002594,3.000315999961458,1,0.23352489998796955,129.42700570001034,0.24666666666666667,1,4,129.9542791999993,0.9893103000358678,4.5,130.94390360004036,4.499817000003532,135.443752399995,135.15901520004263,9.766516999981832,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
17,1,7.0,135.44378269999288,Blue,135.444208800036,0.7490363999968395,1.5,136.19350520003354,1.5001533000031486,1,0.2336619999841787,137.6937547000125,0.24666666666666667,1,4,138.224028000026,0.9863333000103012,2.0,139.21068100002594,1.999725200003013,141.21043830004055,140.90901520004263,5.766250800050329,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
18,1,6.0,141.21046850003768,Blue,141.21087579999585,0.7490542000159621,3.0,141.96020420000423,3.00035480002407,0,,144.9606766999932,0.23,-1,4,145.4867907000007,0.9903005000087433,3.5,146.4773990000249,3.4998353999690153,149.97726920002606,149.65901520004263,8.766415400023106,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
19,1,7.0,149.97729950002395,Green,149.9777563000098,0.749009900027886,1.5,150.7270246000262,1.5001657999819145,1,0.2336232999805361,152.227285400033,0.24666666666666667,1,5,152.76241150003625,0.981532400008291,5.0,153.74421919998713,4.99975420004921,158.7440048000426,158.40901520004263,8.766270800027996,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
20,1,7.0,158.7440338000306,Green,158.74444939999375,0.7490330000291578,1.5,159.4937339000171,1.5001810999820009,1,0.23339609999675304,160.99401060002856,0.24666666666666667,1,6,161.5239816000103,0.9866758999996819,3.0,162.51093280001078,2.99984659999609,165.51081440004054,165.15901520004263,6.766387199983001,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
21,1,6.0,165.51084750000155,Blue,165.5112739999895,0.7489902000525035,3.0,166.26051910000388,3.000121399993077,1,0.2170495999744162,169.26072980003664,0.23,1,6,169.7693014999968,0.991632400022354,3.5,170.7612752999994,3.4995539000374265,174.26086219999706,173.90901520004263,8.749608899990562,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
22,1,6.0,174.26089249999495,Blue,174.26130230003037,0.7490822999970987,1.5,175.01064540003426,1.5000924000050873,0,,176.51082339999266,0.23,-1,6,177.03646070003742,0.991121299972292,3.0,178.02785910002422,2.999728499969933,181.0276201000088,180.65901520004263,6.766338799963705,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
23,1,7.0,181.02764970000135,Blue,181.028063500009,0.7490113999811001,3.0,181.77732430002652,3.0005859999801032,0,,184.77802410000004,0.24666666666666667,-1,6,185.3056003000238,0.9886068999767303,3.5,186.2944792000344,3.4997926999931224,189.79433240002254,189.40901520004263,8.766290300001856,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
24,1,8.0,189.79436450003413,Blue,189.79477600002429,0.7491345999878831,1.5,190.54416839999612,1.5000555000151508,1,0.2502711999695748,192.0443125999882,0.2633333333333333,1,6,192.57302020001225,0.9880347999860533,2.0,193.56133590004174,1.9997368999756873,195.5611249000067,195.15901520004263,5.766376599960495,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
25,1,8.0,195.56117470003664,Blue,195.5616364000016,0.7488913999986835,2.5,196.31077650003135,2.500264399976004,1,0.2501285999896936,198.8111307999934,0.2633333333333333,1,6,199.3424490999896,0.9853871000232175,6.0,200.32810829998925,5.999662800051738,206.32780540001113,205.90901520004263,10.766190299997106,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
26,1,7.0,206.32783660001587,Green,206.32833990000654,0.7490652999840677,2.5,207.07766850001644,2.500211499980651,1,0.23352220002561808,209.57797010004288,0.24666666666666667,1,7,210.10785199998645,0.986738300009165,3.0,211.09485540003516,2.999766399967484,214.09465410001576,213.65901520004263,7.766336400003638,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
27,1,7.0,214.0946840000106,Green,214.09509680001065,0.749085700022988,1.5,214.84444220003206,1.5001532000023872,1,0.23364950000541285,216.34470280003734,0.24666666666666667,1,8,216.86764230002882,0.993674099969212,3.0,217.86159600003157,2.9997736999648623,220.86140220001107,220.40901520004263,6.766325999982655,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
28,1,6.0,220.8614319000044,Blue,220.86183639999945,0.7491073000128381,2.5,221.61119060002966,2.5001444999943487,1,0.21672080003190786,224.1114200000302,0.23,1,8,224.6368097999948,0.9919059000094421,8.0,225.6290219000075,7.99918380001327,233.62823600001866,233.15901520004263,12.766421100008301,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
29,1,6.0,233.6282649000059,Green,233.6286571000237,0.7490381000097841,1.5,234.37795380002353,1.5001976999919862,1,0.21699679997982457,235.87823440000648,0.23,1,9,236.4023206999991,0.9925323000061326,2.0,237.3951115999953,1.9997138000326231,239.39485740003875,238.90901520004263,5.766220799996518,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
30,1,5.0,239.39488670002902,Blue,239.39529730001232,0.7491291000042111,2.0,240.144684400002,2.0001632000203244,0,,242.14494410000043,0.21333333333333332,-1,9,242.655514699989,0.9894875000463799,3.5,243.64528629998676,3.4997600000351667,247.14508119999664,246.65901520004263,7.749804199964274,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
31,1,6.0,247.14511199999833,Green,247.1455817000242,0.7489544000127353,2.0,247.89477800001623,2.000090999994427,0,,249.89494920003926,0.23,-1,9,250.4246708000428,0.9869917999603786,7.5,251.41195119998883,7.4997624000534415,258.91174340003636,258.40901520004263,11.766183500003535,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
32,1,7.0,258.9117728000274,Green,258.91215530002955,0.7493830999592319,2.5,259.6618133999873,2.4998952000169083,1,0.2337542999885045,262.1617918999982,0.24666666666666667,1,10,262.6822116000112,0.9797003000276163,3.0,263.6621839000145,2.9996367000276223,266.66185229999246,266.15901520004263,7.749717799946666,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
33,1,7.0,266.66188180004247,Blue,266.66230930003803,0.7491547999670729,1.5,267.41171620000387,1.5001196000375785,1,0.23361759999534115,268.9119223000016,0.24666666666666667,1,10,269.44435659999726,0.9841238000080921,2.0,270.42877669999143,1.9998345000203699,272.4286926999921,271.90901520004263,5.7664048000006005,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
34,1,6.0,272.428721400036,Green,272.4291315000155,0.7489331000251696,1.5,273.1783046000055,1.500405500002671,0,,274.6788515000371,0.23,-1,10,275.20411839999724,0.9911160999909043,2.0,276.1955190000008,1.9998391999979503,278.1953871000442,277.65901520004263,5.766276000009384,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
35,1,7.0,278.195414900023,Green,278.19580530002713,0.7490940999705344,2.0,278.94514570001047,2.0002124999882653,1,0.23331719997804612,280.94544510002015,0.24666666666666667,1,11,281.47715300001437,0.9848343000048772,2.5,282.4622410000302,2.4998308999929577,284.96213400003035,284.40901520004263,6.766348999983165,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
36,1,7.0,284.9621651000343,Green,284.96262629999546,0.7489095000200905,2.0,285.7117986000376,2.0003105999785475,0,,287.7121942000231,0.24666666666666667,-1,11,288.250698000018,0.9776522999745794,2.5,289.2286134000169,2.5001235000090674,291.72879439999815,291.15901520004263,6.766189399990253,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
37,1,8.0,291.7288247999968,Green,291.72922979999566,0.749146300018765,1.5,292.4786199000082,1.5002265999792144,0,,293.9789356000256,0.2633333333333333,-1,11,294.50888020003913,0.9866032999707386,2.0,295.49575679999543,1.9999209000379778,297.4957375000231,296.90901520004263,5.766528400010429,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
38,1,9.0,297.4957683000248,Green,297.4961662000278,0.7489695000112988,3.0,298.2453877000371,3.0001873999717645,0,,301.2456612000242,0.28,-1,11,301.7688547000289,0.9933878000010736,3.5,302.76250360003905,3.5006018999847583,306.26316360000055,305.65901520004263,8.767018299957272,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
39,1,10.0,306.2631950000068,Blue,306.2635955000296,0.7481208000099286,2.0,307.01195670000743,2.0003050999948755,0,,309.0123515999876,0.29666666666666663,-1,11,309.53518230002373,0.9938899999833666,3.5,310.5293377999915,3.4997881000163034,314.0291885000188,313.40901520004263,7.765613799972925,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
40,1,11.0,314.029219500022,Blue,314.0296505000442,0.748957599978894,1.5,314.7788508000085,1.5001959999790415,0,,316.2791309999884,0.31333333333333335,-1,11,316.802425700007,0.993411700008437,3.0,317.79610259999754,2.999713300028816,320.79584670002805,320.15901520004263,6.766217400028836,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
41,1,12.0,320.7958756000153,Blue,320.7962598000304,0.7491560999769717,2.0,321.5456647000392,2.0000361999846064,0,,323.5457737999968,0.33,-1,11,324.0518684000126,0.9941278999904171,3.5,325.046256600006,3.499704700021539,328.5459909000201,327.90901520004263,7.7497518000309356,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
42,1,13.0,328.54601950000506,Blue,328.54637709999224,0.7490717000328004,3.0,329.29569609998725,3.0003744999994524,0,,332.2961651000078,0.3466666666666667,-1,11,332.82047870004317,0.9921538999769837,8.5,333.8128962999908,8.499807900050655,342.3127381000086,341.65901520004263,13.76638109999476,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
43,1,14.0,342.312770700024,Green,342.313166500011,0.7490760000073351,1.5,343.0624816000345,1.5002162999589927,0,,344.5627821999951,0.36333333333333334,-1,11,345.08534330001567,0.9941097000264563,3.0,346.07970719999867,2.9998130000312813,349.0795783000067,348.40901520004263,6.766431899974123,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
44,1,15.0,349.0796116000274,Blue,349.0800112000434,0.7489702999591827,1.5,349.82922439998947,1.500283200002741,0,,351.32959179999307,0.38,-1,11,351.85266919998685,0.993527400016319,5.0,352.8464479999966,4.99984589999076,357.8463469000417,357.15901520004263,8.766357000044081,,103,7,2,2025-04-30_21h17.33.630,MID1.0,59.97332385791354,
