.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.40182599995751,Green,8.402428700006567,0.7492536000208929,1.5,9.151956900022924,1.4998438999755308,1,0.2501104000257328,10.651901899953373,0.2633333333333333,1,1,11.196772300056182,0.9713737999554724,2.0,12.168418899993412,2.000291300006211,14.168780699954368,14.135391299962066,5.766373199992813,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
1,3,2.0,14.168812999967486,Blue,14.169233400025405,0.748930300003849,1.5,14.918409800040536,1.4999189999653026,0,,16.4184236000292,0.16333333333333333,-1,1,16.941549699986354,0.9762969000730664,7.0,17.918279199977405,7.000417500035837,24.918813499971293,24.885391299962066,10.74959989998024,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
2,3,5.0,24.91884499997832,Blue,24.919261000002734,0.7490563000319526,1.5,25.668562500039116,1.499970700009726,1,0.20039330003783107,27.168629899970256,0.21333333333333332,1,1,27.687185100046918,0.9814898999175057,3.0,28.668923999997787,2.999930700054392,31.66892359999474,31.635391299962066,6.749681900022551,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
3,3,5.0,31.668953499989584,Blue,31.66937020001933,0.7494275999488309,2.5,32.41903830005322,2.499875899986364,1,0.20001310005318373,34.91896519996226,0.21333333333333332,1,1,35.443962599965744,0.9913745999801904,3.0,36.43564140005037,2.999873199965805,39.43557890004013,39.385391299962066,7.766229799948633,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
4,2,2.0,39.43561269994825,Blue,39.43617100000847,0.7490154999541119,1.5,40.185431999969296,1.500075799995102,0,,41.68560520000756,0.16333333333333333,-1,1,42.195450600003824,0.9902188000269234,3.0,43.18591760005802,2.9997405998874456,46.18568630004302,46.135391299962066,6.749535299954005,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
5,2,4.0,46.18571690004319,Green,46.18615179997869,0.7490709000267088,1.5,46.93546740000602,1.5001807999797165,0,,48.43575649999548,0.19666666666666666,-1,1,48.96529009996448,0.9871137000154704,2.0,49.95264989999123,1.9998406000668183,51.952560500008985,51.885391299962066,5.766428399947472,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
6,2,6.0,51.95259040000383,Green,51.9530104000587,0.7486618999391794,2.0,52.70190560002811,2.0004671999486163,1,0.21694820001721382,54.70245940005407,0.23,1,2,55.236304500023834,0.9828356000361964,2.5,56.21944000001531,2.500046300003305,58.71955729997717,58.635391299962066,6.766566400066949,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
7,2,6.0,58.71958849998191,Blue,58.720010000048205,0.7485723999561742,1.5,59.468847000040114,1.5002165000187233,0,,60.96914639999159,0.23,-1,2,61.50748949998524,0.9779343999689445,5.0,62.485721400007606,5.000097300042398,67.48588050005492,67.38539129996207,8.765904600033537,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
8,2,8.0,67.48592600005213,Green,67.48634549998678,0.7491491000400856,3.0,68.23574040003587,3.0001412999117747,1,0.2500648000277579,71.2359856000403,0.2633333333333333,1,3,71.7762064000126,0.9764774999348447,4.5,72.75293059996329,4.499645999982022,77.25260430003982,77.13539129996207,9.766278499970213,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
9,2,8.0,77.25263350002933,Green,77.25304830004461,0.7492358000017703,1.5,78.00252920005005,1.5008937999373302,1,0.24930710007902235,79.50350520003121,0.2633333333333333,1,4,80.0323356000008,0.986999599961564,3.0,81.01963650004473,2.999836399918422,84.01950080005918,83.88539129996207,6.766471300041303,,103,12,2,2025-06-19_19h59.38.733,MID1.0,59.926027278861824,
