.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.38287119998131,Blue,8.388634899980389,0.7437243000022136,1.5,9.134240299987141,1.498375599971041,1,0.25030719995265827,10.63268539996352,0.2633333333333333,1,0,11.153224499954376,0.9796452000155114,7.0,12.133126800006721,6.999802299949806,19.132987199991476,19.116357399965636,10.74437820003368,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
1,3,2.0,19.133022199966945,Blue,19.13341660000151,0.7491456999559887,2.0,19.88281779998215,2.0000906999921426,0,,21.882992299972102,0.16333333333333333,-1,0,22.414581099990755,0.9850318999961019,3.5,23.39986579999095,3.499777399993036,26.899670899962075,26.866357399965636,7.766276199952699,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
2,3,5.0,26.899701899965294,Blue,26.90008089999901,0.7491503999917768,3.0,27.64947269996628,3.000149000028614,0,,30.649696499982383,0.21333333333333332,-1,0,31.158531999972183,0.9911733000189997,4.5,32.14994909998495,4.499856300011743,36.64983259997098,36.616357399965636,9.749773299961817,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
3,3,8.0,36.64986339997267,Blue,36.650252599967644,0.7491453000111505,2.5,37.399633699969854,2.5000940000172704,1,0.2502338999765925,39.899804799992125,0.2633333333333333,1,0,40.41154539998388,0.9883749000146054,4.0,41.40017619996797,3.999724099994637,45.39992900000652,45.366357399965636,8.749698600033298,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
4,3,8.0,45.399960699956864,Blue,45.40036259999033,0.7490852000191808,2.5,46.14968529995531,2.5000879000290297,1,0.24988580000353977,48.649838399956934,0.2633333333333333,1,0,49.16315029998077,0.9867543000145815,3.0,50.15015379997203,2.9999199000303634,53.1501275000046,53.116357399965636,7.749788000015542,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
5,2,5.0,53.15016229997855,Blue,53.150570300000254,0.7489572999766096,3.0,53.899779799976386,3.000273899990134,0,,56.90013619995443,0.21333333333333332,-1,0,57.42593839997426,0.9909836000297219,3.5,58.41722139995545,3.4995151000330225,61.916764199966565,61.866357399965636,8.76621679996606,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
6,2,7.0,61.91679569997359,Green,61.917191299959086,0.7491059000021778,1.5,62.66654239996569,1.5005068000173196,0,,64.16714959999081,0.24666666666666667,-1,0,64.69002259999979,0.9935818999656476,3.0,65.68385899998248,2.9997395999962464,68.68362589995377,68.61635739996564,6.766456500045024,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
7,2,9.0,68.68365839996841,Blue,68.684040299966,0.7490559000289068,1.5,69.4333300999715,1.5000454999972135,1,0.2669055000296794,70.93344589998014,0.28,1,0,71.45989649998955,0.9902702000108548,2.0,72.45041920000222,1.9997774999937974,74.45022929995321,74.36635739996564,5.766210600035265,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
8,2,9.0,74.45026589999907,Blue,74.45068369997898,0.7491133000003174,1.5,75.20003309997264,1.5002741999924183,1,0.26676729996688664,76.7003904999583,0.28,1,0,77.23045450000791,0.9864988999906927,3.0,78.21724659996107,2.999713100027293,81.21698709996417,81.11635739996564,6.766326599987224,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
9,2,7.0,81.21701889997348,Blue,81.2174054000061,0.7491467999643646,1.5,81.96679289999884,1.5002724999794737,1,0.23367539996979758,83.46714979998069,0.24666666666666667,1,0,83.98974829999497,0.9940217999974266,5.0,84.98406559997238,4.999722999986261,89.98381820000941,89.86635739996564,8.766434699995443,,103,7,1,2025-04-30_20h50.44.539,MID1.0,59.99271687760233,
