22.8912	2.2495	1.0
50.9417	3.7492	1.0
64.6922	2.2489	1.0
87.9589	2.2491	1.0
98.7091	3.2493	1.0
118.226	2.7492	1.0
140.51	3.7489	1.0
154.26	2.249	1.0
166.776	2.7494	1.0
176.543	2.2493	1.0
182.31	2.2493	1.0
204.594	2.2491	1.0
210.36	3.7492	1.0
219.127	2.2492	1.0
242.411	2.249	1.0
256.944	2.2492	1.0
274.461	3.2492	1.0
283.211	2.249	1.0
289.978	2.2495	1.0
300.745	2.2493	1.0
325.778	3.7493	1.0
334.528	2.249	1.0
341.278	2.2494	1.0
347.045	2.7491	1.0
384.862	2.2492	1.0
405.363	2.7493	1.0
425.646	2.7495	1.0
443.179	2.7493	1.0
