8.3834	0.7495	1.0
15.1501	0.7491	1.0
46.1674	0.7491	1.0
57.9177	0.7488	1.0
75.4508	0.7495	1.0
83.2174	0.7495	1.0
91.9842	0.7492	1.0
122.018	0.7491	1.0
131.785	0.7491	1.0
154.069	0.7489	1.0
169.602	0.7492	1.0
181.135	0.7492	1.0
186.902	0.7495	1.0
214.185	0.7492	1.0
227.936	0.7487	1.0
244.453	0.7488	1.0
271.753	0.7492	1.0
282.503	0.7492	1.0
294.27	0.7491	1.0
322.304	0.7488	1.0
337.82	0.7491	1.0
368.87	0.7491	1.0
387.154	0.7485	1.0
392.92	0.7493	1.0
400.687	0.7491	1.0
408.454	0.7495	1.0
422.971	0.7488	1.0
437.504	0.7491	1.0
