.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.360195099987322,Green,8.360703799990006,0.7487459999974817,2.0,9.109762899985071,2.000229400000535,1,0.25014409999130294,11.110072799987393,0.2633333333333333,1,1,11.634002300008433,0.976331299985759,3.5,12.61061730000074,3.499560600001132,16.110206399986055,16.093433300004108,7.749524699989706,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
1,3,2.0,16.11023789999308,Green,16.110609299998032,0.7490110000071581,2.5,16.859853500005556,2.5001780999882612,0,,19.360117100004572,0.16333333333333333,-1,1,19.883503599994583,0.9762347000068985,4.0,20.859980499983067,4.000193600018974,24.86022539998521,24.843433300004108,8.74963590002153,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
2,3,5.0,24.86025490000611,Blue,24.860634799988475,0.7495070000004489,1.5,25.61037710000528,1.499866700003622,0,,27.110296800005017,0.21333333333333332,-1,1,27.63927889999468,0.987916000012774,2.0,28.627552299993113,1.9993745000101626,30.62695539998822,30.593433300004108,5.766341699985787,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
3,3,8.0,30.626983299996937,Blue,30.627354500000365,0.7491963999927975,1.5,31.376784499996575,1.5000977999879979,1,0.2501386000076309,32.87695979999262,0.2633333333333333,1,1,33.404452299990226,0.9892603000043891,2.0,34.39396149999811,1.9998279999999795,36.393817000003764,36.34343330000411,5.766482800012454,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
4,3,8.0,36.39384589999099,Blue,36.394216599990614,0.749015600013081,3.0,37.143473200005246,3.000179599999683,1,0.2501654000079725,40.143733200005954,0.2633333333333333,1,1,40.6688227999839,0.9915704000159167,3.5,41.66062370000873,3.4998717999842484,45.16054700000677,45.09343330000411,8.766352300008293,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
5,2,5.0,45.16057710000314,Green,45.1609507999965,0.7493149999936577,1.5,45.91051319998223,1.5001097000204027,0,,47.410705299989786,0.21333333333333332,-1,1,47.93553899999824,0.9917639000050258,3.0,48.92755269998452,2.9996729000122286,51.92725109998719,51.84343330000411,6.7663224000134505,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
6,2,7.0,51.927292100008344,Green,51.927634699997725,0.7495194000075571,2.0,52.67739920000895,2.000132399989525,1,0.23308480001287535,54.67763520000153,0.24666666666666667,1,2,55.21678449999308,0.9772174000099767,2.5,56.19425649999175,2.499894700013101,58.694212100002915,58.59343330000411,6.766597700014245,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
7,2,7.0,58.694243300007656,Blue,58.694629300007364,0.7487842999980785,2.0,59.443637699994724,2.0003433999954723,0,,61.444057299988344,0.24666666666666667,-1,2,61.98142729999381,0.9791703000082634,2.5,62.96084349998273,2.4998284000030253,65.4606986999861,65.34343330000411,6.766089100012323,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
8,2,9.0,65.46072790000471,Green,65.46111479998217,0.7495051000150852,1.5,66.21085820000735,1.5001609999744687,1,0.2665271000005305,67.71111070000916,0.28,1,3,68.25008259998867,0.9778780000051484,5.0,69.22825519999606,4.999546800012467,74.2278312999988,74.09343330000411,8.766736799996579,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
9,2,9.0,74.22786159999669,Green,74.22824890000629,0.7491471999965142,1.5,74.97763290000148,1.4999473000061698,0,,76.47769149998203,0.28,-1,3,76.99892690000706,0.9783467999950517,5.0,77.97751989998505,5.000446100020781,82.97803629998816,82.84343330000411,8.749807599990163,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
10,2,11.0,82.97806729999138,Blue,82.97847719999845,0.7489429999841377,1.5,83.7276625999948,1.5001981999957934,1,0.2999370000034105,85.22794509999221,0.31333333333333335,1,3,85.7610708999855,0.9836187000037171,3.0,86.7449335999845,3.0000838999985717,89.74507430000813,89.59343330000411,6.766617400018731,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
11,2,11.0,89.74511339998571,Blue,89.74550140000065,0.7485193999891635,1.5,90.4942541999917,1.5003502999898046,1,0.3001086000003852,91.99470250000013,0.31333333333333335,1,3,92.51766469998984,0.9933140999928582,2.0,93.51129530000617,1.9997245999984443,95.51104789998499,95.34343330000411,5.765567099995678,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
12,2,9.0,95.51107770000817,Green,95.51145920000272,0.7491694999916945,3.0,96.26087259998894,3.0001715999969747,1,0.26690180000150576,99.26112409998314,0.28,1,4,99.77270169998519,0.988698100001784,6.5,100.7616444999876,6.499586799996905,107.26125869998941,107.09343330000411,11.749819499993464,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
13,1,9.0,107.26128909998806,Green,107.26170109998202,0.7493597000138834,1.5,108.01131810000516,1.5001649999758229,0,,109.51156099999207,0.28,-1,4,110.0296221000026,0.9820118999923579,2.0,111.0118858999922,1.999630900012562,113.01154700000188,112.84343330000411,5.749871700012591,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
14,1,10.0,113.01157869998133,Blue,113.01196289999643,0.7490047999890521,2.0,113.76121150000836,2.0003281999961473,1,0.2837675000191666,115.7616268999991,0.29666666666666663,1,4,116.28902769999695,0.9889650999975856,3.5,117.27824429998873,3.5001029999984894,120.77840670000296,120.59343330000411,7.76646460001939,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
15,1,10.0,120.77843909998774,Green,120.77882609999506,0.7486858000047505,1.5,121.52775010000914,1.5008770999847911,1,0.28328220002003945,123.02872259999276,0.29666666666666663,1,5,123.56331450000289,0.9814087999984622,5.0,124.54500859999098,4.999941299989587,129.5450012999936,129.3434333000041,8.76619589998154,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
16,1,9.0,129.5450325999991,Green,129.54542499998934,0.7489591000194196,1.5,130.29463279998163,1.5002880000101868,1,0.26684759999625385,131.79500529999495,0.28,1,6,132.31724699999904,0.9942190999863669,2.0,133.3117105999845,1.9998092000023462,135.31154749999405,135.0934333000041,5.766143299988471,,104,1,1,2025-04-27_21h19.02.710,MID1.0,60.00481238766997,
