.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.36298470001202,Green,8.363435700011905,0.7493256999878213,1.5,9.1130559000012,1.5002798000059556,0,10.61341910000192,0.2633333333333333,-1,0,11.154798400006257,0.9744922999816481,2.0,12.129549700010102,2.000272799981758,14.129883199988399,14.096552900009556,5.766470199974719,,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
1,3,14.0,14.129917699989164,Blue,14.130337200011127,0.7494467999786139,1.5,14.88003369999933,1.4998974000045564,1,16.38001580000855,0.36333333333333334,1,0,16.89695729999221,0.983060700003989,7.0,17.880287400010275,6.999994399986463,24.880339299998013,24.846552900009556,10.750025099987397,0.35042480000993237,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
2,3,11.0,24.880371300008846,Blue,24.88076689999434,0.7490906000020914,1.5,25.63010559999384,1.500229400000535,1,27.130421700014267,0.31333333333333335,1,0,27.655022899998585,0.9917628999974113,3.0,28.64704630000051,2.9997854999965057,31.646859000000404,31.596552900009556,6.766112299985252,0.299989099992672,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
3,3,11.0,31.646893900004216,Blue,31.647289199987426,0.7493428000016138,2.5,32.39701730001252,2.4997249000007287,1,34.89682650001487,0.31333333333333335,1,0,35.40329029998975,0.9936134000017773,3.0,36.397158500010846,2.9997256999777164,39.39691260000109,39.346552900009556,7.749643699993612,0.3002386000007391,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
4,3,8.0,39.3969431000005,Blue,39.39734409999801,0.74936620000517,1.5,40.14696310000727,1.499896199995419,0,41.646945199987385,0.2633333333333333,-1,0,42.156506700004684,0.9903167999873403,3.0,43.147066500008805,2.999873099994147,46.14699710000423,46.096552900009556,6.749673999991501,,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
5,3,11.0,46.14702880001278,Green,46.147425400005886,0.7492944999830797,1.5,46.89696990000084,1.4999030999897514,1,48.396958400000585,0.31333333333333335,1,1,48.92099449998932,0.9763339000055566,2.0,49.89758330001496,1.9994030999951065,51.8970144999912,51.846552900009556,5.749610200000461,0.3000868000090122,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
6,2,11.0,51.89704549999442,Green,51.89745819999371,0.7490584000188392,2.0,52.64690379999229,2.0000260999950115,1,54.647011799999746,0.31333333333333335,1,2,55.17735879999236,0.9863764000183437,2.5,56.16398899999331,2.4998057000047993,58.663821299996926,58.596552900009556,6.7663840999885,0.30004360000020824,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
7,2,9.0,58.663852300000144,Blue,58.6642179999908,0.7490707999968436,1.5,59.41353059999528,1.5002182000025641,1,60.913832399994135,0.28,1,2,61.42365260000224,0.9901403000112623,5.0,62.414034299989,5.000094600021839,67.41418920000433,67.34655290000956,8.749992900004145,0.2669774999958463,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
8,2,9.0,67.414222899999,Green,67.41462510000565,0.7491463999904227,3.0,68.16401899998891,2.9999580000003334,1,71.1640650999907,0.28,1,3,71.68843080001534,0.9922288999950979,4.5,72.68096610001521,4.499755499971798,77.18074969999725,77.09655290000956,9.766145999979926,0.26685129999532364,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
9,2,7.0,77.18078240001341,Green,77.18119699999806,0.7493537999980617,1.5,77.93082859998685,1.4997914000123274,0,79.43071409998811,0.24666666666666667,-1,3,79.94474730000366,0.9861645000055432,3.0,80.93116589999408,2.9995898000197485,83.93078369999421,83.84655290000956,6.749607799982186,,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
10,2,9.0,83.93081590000656,Blue,83.9312082999968,0.7494086000078823,2.0,84.68087030001334,1.9998181999835651,1,86.68076779998955,0.28,1,3,87.2167683999869,0.9807374000083655,7.5,88.1977678000112,7.500235399988014,95.69806610001251,95.59655290000956,11.766878900001757,0.26683009997941554,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
11,1,9.0,95.69809869999881,Green,95.69851129999734,0.7485850999946706,3.0,96.44733980001183,3.000202700000955,1,99.44763390001026,0.28,1,4,99.96094270001049,0.986535299976822,3.5,100.9477232999925,3.500140999996802,104.44792030000826,104.34655290000956,8.749431099975482,0.2669723999861162,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
12,1,8.0,104.44795370000065,Blue,104.44834339999943,0.7488363000156824,2.0,105.1974263000011,2.0001521999947727,1,107.19765680001001,0.2633333333333333,1,4,107.7137839999923,0.9841197000059765,2.5,108.69815829998697,2.4997648000135086,111.19794990000082,111.09655290000956,6.749626200005878,0.2505382999952417,,104,12,2,2025-06-12_21h18.13.714,MID1.0,59.88335919016899,
