.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.364398399979109,Green,8.36494099997799,0.7489501000090968,2.0,9.114228699996602,2.0000087000080384,1,0.24998659998527728,11.11434139998164,0.2633333333333333,1,1,11.636054000002332,0.9784114999929443,2.5,12.614707400003681,2.499842599994736,15.114579499990214,15.097637799975928,6.749660000001313,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
1,3,2.0,15.114610599994194,Blue,15.115028799977154,0.7490027000021655,2.0,15.864269999990938,2.0001701999863144,0,,17.86453939997591,0.16333333333333333,-1,1,18.40186869999161,0.9789840999874286,2.5,19.3811167999811,2.500056899996707,21.881234200001927,21.847637799975928,6.766226900013862,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
2,3,5.0,21.881265000003623,Blue,21.88165409999783,0.7491735999938101,2.0,22.63106779998634,2.000111100001959,0,,24.631266199983656,0.21333333333333332,-1,1,25.143690299999435,0.987617799983127,3.5,26.13155769999139,3.5003606000100262,29.631975299998885,29.597637799975928,7.750343299994711,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
3,3,8.0,29.632006200001342,Green,29.63249629997881,0.7483919000078458,1.5,30.381179199990584,1.4999799999932293,1,0.25001099999644794,31.881260800000746,0.2633333333333333,1,2,32.4150660999876,0.9829794999968726,2.0,33.398287499992875,1.9997243999969214,35.39804109997931,35.34763779997593,5.765566600020975,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
4,3,8.0,35.39807149997796,Blue,35.39845519998926,0.7489984999992885,1.5,36.147717599989846,1.5000656000047456,1,0.25021640001796186,37.647880699980306,0.2633333333333333,1,2,38.16235329999472,0.9857938000059221,2.0,39.14839409998967,1.9998654999944847,41.14828860000125,41.09763779997593,5.749854800000321,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
5,2,5.0,41.14831729998696,Green,41.148723899998004,0.7490142000024207,1.5,41.8979766999837,1.5001246000174433,0,,43.398190499981865,0.21333333333333332,-1,2,43.92309269998805,0.9917551999969874,2.0,44.915091000002576,1.9997743999992963,46.914894599991385,46.84763779997593,5.766191799979424,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
6,2,7.0,46.91492449998623,Green,46.91533299998264,0.7488589000131469,2.5,47.66446810000343,2.5000110999972094,1,0.23347549999016337,50.16456399997696,0.24666666666666667,1,3,50.68319079998764,0.9817501000070479,6.0,51.66518609999912,5.999752699979581,57.66496909997659,57.59763779997593,10.749657300009858,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
7,2,7.0,57.66499879999901,Blue,57.66540279999026,0.7491650999872945,1.5,58.41481329998351,1.5000487999932375,0,,59.91496549997828,0.24666666666666667,-1,3,60.435932099993806,0.9787315999856219,3.0,61.41491289998521,3.0001221999991685,64.41511209998862,64.34763779997593,6.749730699986685,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
8,2,9.0,64.41514259998803,Blue,64.41555549998884,0.7488352000073064,1.5,65.16463009998552,1.5002329999988433,0,,66.66495370000484,0.28,-1,3,67.17783929998404,0.9871467000048142,5.0,68.16523600000073,4.999771399976453,73.16505089998827,73.09763779997593,8.749517899996135,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
9,2,11.0,73.16508049998083,Blue,73.16548649998731,0.7493609999946784,1.5,73.91510419998667,1.5000160000054166,1,0.3002934999822173,75.4152215999784,0.31333333333333335,1,3,75.9421223999816,0.9898449000029359,7.0,76.93226760000107,6.999499700003071,83.93179539998528,83.84763779997593,10.766330299986294,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
10,2,11.0,83.93182359999628,Blue,83.93222829999286,0.749357599997893,1.5,84.68183049999061,1.5001354000123683,1,0.29999620001763105,86.18205189998844,0.31333333333333335,1,3,86.70429689998855,0.9944093000085559,7.0,87.6989488999825,7.000096600007964,94.69913349999115,94.59763779997593,10.766927599994233,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
11,2,9.0,94.6991625999799,Green,94.69958099999349,0.7487825999851339,1.5,95.44863139998051,1.500094999995781,1,0.2668233000149485,96.94881400000304,0.28,1,4,97.47670769999968,0.9885002999799326,5.0,98.4654563999793,5.000033300020732,103.46555259998422,103.34763779997593,8.765996200003428,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
12,2,9.0,103.46558379998896,Green,103.46596909998334,0.7489245000178926,3.0,104.21513219998451,3.0004016000020783,1,0.2668695000174921,107.21567159998813,0.28,1,5,107.74449409998488,0.9876423999958206,4.5,108.73237899999367,4.499899199989159,113.23233589998563,113.09763779997593,9.766388799995184,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
13,1,7.0,113.2323677999957,Blue,113.23275470000226,0.7492446999822278,1.5,113.98227539999061,1.4998216000094544,0,,115.48219939999399,0.24666666666666667,-1,5,115.99412339998526,0.9881881000183057,2.0,116.98256139998557,1.9998309999937192,118.98249110000324,118.84763779997593,5.749758899997687,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
14,1,8.0,118.98252170000342,Green,118.9829356999835,0.749054400017485,2.0,119.73223269998562,2.0001013000146486,1,0.24997150001581758,121.73243399997591,0.2633333333333333,1,6,122.26527750000241,0.983835299994098,3.5,123.24940059997607,3.499718400009442,126.74914839997655,126.59763779997593,7.766234100010479,,104,1,2,2025-04-27_21h48.03.931,MID1.0,60.05865328343565,
