.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.362212500011083,Green,8.362734599970281,0.7488365999888629,1.5,9.111864699982107,1.5003634999739006,0,10.612310600001365,0.2633333333333333,-1,0,11.134022999962326,0.9775496000074781,2.0,12.111824699968565,2.000338500016369,14.112241199996788,14.095763199962676,5.749544000020251,,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
1,3,14.0,14.112288800009992,Green,14.112667999987025,0.748872299969662,3.0,14.861777799960691,3.0006240000366233,1,17.862480699957814,0.36333333333333334,1,1,18.401354899979196,0.9774893000139855,8.5,19.37909679999575,8.500368900015019,27.879521499969997,27.845763199962676,13.766873299959116,0.3501477999961935,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
2,3,11.0,27.8795514999656,Green,27.87993729999289,0.7484958000131883,1.5,28.628667199984193,1.500416100025177,1,30.129169199964963,0.31333333333333335,1,2,30.657572600001004,0.9883434000075795,3.0,31.646162699966226,2.999685999995563,34.64587979996577,34.595763199962676,6.765964900027029,0.30001339997397736,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
3,3,11.0,34.64591369999107,Green,34.64630899997428,0.7491618000203744,1.5,35.39571789995534,1.499986800015904,1,36.89578869997058,0.31333333333333335,1,3,37.40165249997517,0.9943237000261433,5.0,38.396230799960904,4.9994752000202425,43.39573150000069,43.345763199962676,8.749442200001795,0.3003265000297688,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
4,3,8.0,43.395760699990205,Green,43.39611259999219,0.7494693999760784,2.5,44.14583059999859,2.500143699988257,1,46.6460597999976,0.2633333333333333,1,4,47.15164160000859,0.9944486999884248,4.0,48.14633849996608,3.999491200025659,52.14585679996526,52.095763199962676,8.749763799947686,0.2504875000449829,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
5,3,8.0,52.14588609995553,Blue,52.14626829995541,0.7493810000014491,2.0,52.89588849997381,2.000063900020905,1,54.89603999996325,0.2633333333333333,1,4,55.40410819998942,0.9918786999769509,2.5,56.3962360000005,2.4997786000021733,58.89604159997543,58.845763199962676,6.74979319999693,0.2503576000453904,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
6,3,5.0,58.896070699964184,Green,58.896451200009324,0.7491850999649614,1.5,59.645882299984805,1.5000981999910437,0,61.14606509997975,0.21333333333333332,-1,4,61.65506339998683,0.9912404000060633,7.0,62.64655279996805,6.99976630002493,69.64634599996498,69.59576319996268,10.749914499989245,,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
7,3,8.0,69.64637559995754,Blue,69.64676109998254,0.7491306000156328,2.5,70.39614039997105,2.5001139999949373,1,72.89633620000677,0.2633333333333333,1,4,73.42602389998501,0.9873203000170179,3.0,74.41363460000139,2.999482699960936,77.41314369998872,77.34576319996268,7.766402399982326,0.25028620002558455,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
8,2,8.0,77.41317419998813,Green,77.41356019995874,0.7491362000000663,1.5,78.16294279997237,1.500097599986475,1,79.66312579996884,0.2633333333333333,1,5,80.1968539999798,0.9829889999818988,3.0,81.18009219999658,2.999762899999041,84.17988169996534,84.09576319996268,6.766341399983503,0.2500031999661587,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
9,2,6.0,84.17991209996399,Green,84.1803275999846,0.7490446000010706,1.5,84.92961719998857,1.5001823999918997,0,86.42988339997828,0.23,-1,5,86.95746479998343,0.9891227000043727,3.0,87.94683549995534,2.9995951000018977,90.94646010000724,90.84576319996268,6.766152600001078,,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
10,2,8.0,90.94649020000361,Blue,90.94687659997726,0.7492831000126898,1.5,91.69640829996206,1.4999700000043958,0,93.19646259996807,0.2633333333333333,-1,5,93.70851889997721,0.9887854999979027,3.0,94.69759960001102,2.998836899991147,97.69646369997645,97.59576319996268,6.749606999976095,,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
11,2,10.0,97.69649309996748,Green,97.69686919997912,0.7493159000296146,3.0,98.44643049995648,3.000201700022444,1,101.44671849999577,0.29666666666666663,1,6,101.98017709999112,0.9831320999655873,3.5,102.96359940001275,3.499793099996168,106.46345069998642,106.34576319996268,8.766602299991064,0.28368829999817535,,105,8,2,2025-07-28_20h00.42.041,MID1.0,59.98213731616594,
