.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.397597200004384,Green,8.398906199960038,0.7482260999968275,2.0,9.147431299905293,2.000064200023189,1,0.24975760001689196,11.147562899976037,0.2633333333333333,1,1,11.669475900009274,0.9782761998940259,2.5,12.648008099989966,2.499775999924168,15.147814799915068,15.131205399986356,6.748929399996996,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
1,3,2.0,15.14784599991981,Green,15.148240499896929,0.749130200012587,2.0,15.897635399946012,2.000788699951954,0,,17.898507899953984,0.16333333333333333,-1,1,18.437627799925394,0.9768642000854015,3.5,19.414785699918866,3.499744900036603,22.914559399941936,22.881205399986356,7.7663399000884965,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
2,3,5.0,22.914590599946678,Green,22.915023599984124,0.748981999931857,1.5,23.66426499991212,1.5001658000983298,0,,25.16451359994244,0.21333333333333332,-1,1,25.677577599999495,0.9867654999252409,5.0,26.664592399960384,4.999776600045152,31.664396699983627,31.631205399986356,8.74939369992353,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
3,3,8.0,31.66442669997923,Blue,31.66480989998672,0.7500348999164999,1.5,32.41508459998295,1.499353799968958,1,0.25045340007636696,33.914492999901995,0.2633333333333333,1,1,34.42512979998719,0.989574300008826,2.0,35.414957399945706,1.999531100038439,37.414517599972896,37.38120539998636,5.7497275999048725,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
4,3,8.0,37.414548699976876,Blue,37.41493959992658,0.7491115999873728,2.5,38.16433199995663,2.4999135000398383,1,0.25117379997391254,40.664323000004515,0.2633333333333333,1,1,41.174334199982695,0.9906393999699503,4.0,42.16529289993923,3.9995035000611097,46.16482529998757,46.13120539998636,8.749906399985775,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
5,2,5.0,46.16485629999079,Green,46.165247899945825,0.7490357999922708,2.0,46.914543199935,2.00025220005773,0,,48.9149203998968,0.21333333333333332,-1,1,49.44044959999155,0.9913126999745145,3.5,50.432061299914494,3.499551200075075,53.931641299976036,53.88120539998636,7.766413199948147,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
6,2,7.0,53.93167189997621,Green,53.93206119991373,0.7490264000371099,3.0,54.6813577999128,2.999890600098297,1,0.23380819999147207,57.68131729995366,0.24666666666666667,1,2,58.214341299957596,0.9666727000148967,3.5,59.181268199929036,3.499975200043991,62.68130019993987,62.63120539998636,8.749260100070387,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
7,2,7.0,62.6813321999507,Blue,62.681725599919446,0.749070500023663,1.5,63.43102889996953,1.5004690999630839,1,0.23654309997800738,64.93158490001224,0.24666666666666667,1,2,65.44915969995782,0.9822141999611631,2.0,66.43161289999261,2.0004169999156147,68.43208759999834,68.38120539998636,5.750383500009775,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
8,1,5.0,68.43211910000537,Blue,68.43251359998249,0.7492899999488145,2.0,69.18204609991517,1.999680700013414,0,,71.18178270000499,0.21333333333333332,-1,2,71.70733709994238,0.9907895000651479,2.5,72.698375799926,2.4996939999982715,75.19809709989931,75.13120539998636,6.765604699961841,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
9,1,6.0,75.19812730001286,Green,75.19848189991899,0.7492309000808746,1.5,75.94794099999126,1.5003336999798194,0,,77.44835640001111,0.23,-1,2,77.95442939992063,0.9940790000837296,3.0,78.948838399956,2.9992989000165835,81.94816359994002,81.88120539998636,6.74970220006071,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
10,1,7.0,81.94819229992572,Blue,81.94854599994142,0.7496749999700114,1.5,82.69848189991899,1.5000045000342652,1,0.23372240003664047,84.19857219990809,0.24666666666666667,1,2,84.72575089999009,0.9891523999394849,3.0,85.71514629991725,3.000439100083895,88.7156426999718,88.63120539998636,6.767117699957453,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
11,1,7.0,88.71567509998567,Blue,88.71607259998564,0.748665599967353,2.0,89.4649792999262,2.00020140002016,1,0.2332868999801576,91.46526420000009,0.24666666666666667,1,2,91.99521339999046,0.9867897999938577,5.5,92.98225509992335,5.499356499989517,98.48163920000661,98.38120539998636,9.765587499947287,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
12,1,6.0,98.48166749998927,Blue,98.48202210001182,0.749412199947983,1.5,99.23167659994215,1.5004815000575036,1,0.21727899997495115,100.7322453999659,0.23,1,2,101.23834729997907,0.9933468999806792,2.0,102.23193749994971,1.9998373000416905,104.23183049994987,104.13120539998636,5.74982930009719,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
13,1,6.0,104.23186289996374,Blue,104.23226129997056,0.7496561999432743,1.5,104.98216799995862,1.4998814000282437,0,,106.48213539994322,0.23,-1,2,107.00787669990677,0.9907878000522032,2.0,107.99892319994979,1.9996963000157848,109.99864769994747,109.88120539998636,5.7664068000158295,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
14,1,7.0,109.99867909995373,Green,109.99906900001224,0.7493121998850256,1.5,110.74863679998089,1.5001322999596596,1,0.2339241000590846,112.24885340000037,0.24666666666666667,1,3,112.78375149995554,0.9817000000039116,2.0,113.7657506999094,1.9995837000897154,115.76536199997645,115.63120539998636,5.7663138000061736,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
15,1,7.0,115.765391599969,Green,115.76576709991787,0.7490332000888884,2.0,116.51505109993741,2.000279500032775,1,0.2332583999959752,118.51541519991588,0.24666666666666667,1,4,119.02834709989838,0.9869898000033572,3.5,120.01560879999306,3.4997888999059796,123.51542609999888,123.38120539998636,7.7496797000057995,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
16,1,6.0,123.51545659999829,Green,123.51584829995409,0.7493346000555903,1.5,124.26543369994033,1.500172800035216,1,0.21688359999097884,125.76569519995246,0.23,1,5,126.28796190000139,0.9943195999367163,2.0,127.28253139997832,1.9998266999609768,129.2824149999069,129.13120539998636,5.7665867999894544,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
17,1,6.0,129.28244769992307,Green,129.28284599992912,0.7491188000421971,1.5,130.03221159998793,1.5001376000000164,1,0.216752800042741,131.5324343999382,0.23,1,6,132.05468820000533,0.9939686999423429,3.0,133.0489091000054,3.0001098999055102,136.0490773000056,135.88120539998636,6.766252000001259,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
18,1,5.0,136.04910969990306,Green,136.04950989992358,0.7488962999777868,2.5,136.798647299991,2.5004812999395654,0,,139.29921319999266,0.21333333333333332,-1,6,139.8155658999458,0.984009200008586,3.0,140.79986449994612,2.999167300062254,143.79905929998495,143.63120539998636,7.749569199979305,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
19,1,6.0,143.7990901999874,Green,143.79946959996596,0.7491781000280753,1.5,144.54889959993307,1.5000367000466213,1,0.21683010004926473,146.04901969991624,0.23,1,7,146.59112539992202,0.9748174999840558,7.0,147.56619699997827,6.999647099990398,154.56587139994372,154.38120539998636,10.766421600012109,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
20,1,6.0,154.5659011999378,Green,154.56628759996966,0.7490349999861792,2.0,155.31556519994047,2.0001269000349566,0,,157.31577609991655,0.23,-1,7,157.83811659994535,0.9774724000599235,2.5,158.81584749999456,2.5002869999734685,161.3161906999303,161.13120539998636,6.749923700001091,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
21,1,7.0,161.31622319994494,Green,161.31662469997536,0.7487485000165179,1.5,162.06565259990748,1.5002589999930933,0,,163.5659997999901,0.24666666666666667,-1,7,164.09478159993887,0.9877006000606343,2.0,165.0827706999844,1.999946799944155,167.08277390000876,166.88120539998636,5.7661704999627545,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
22,1,8.0,167.08280649990775,Blue,167.0832039999077,0.7491448000073433,3.0,167.83260039996821,2.9998589999740943,1,0.24980460002552718,170.83258239994757,0.2633333333333333,1,7,171.34307709999848,0.9895546999759972,8.5,172.3328870999394,8.499874699977227,180.83281669998541,180.63120539998636,13.749633300001733,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
23,1,8.0,180.83284920000006,Green,180.83332989993505,0.7488794999662787,1.5,181.5826354000019,1.4997849999926984,1,0.24998979992233217,183.0824917999562,0.2633333333333333,1,8,183.61495319998357,0.9847663999535143,2.0,184.60001119994558,1.999294999986887,186.59933359990828,186.38120539998636,5.7660249000182375,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
24,1,7.0,186.59936190000735,Blue,186.5997089999728,0.7522207000292838,1.5,187.3521779999137,1.4972614999860525,0,,188.84949389996473,0.24666666666666667,-1,8,189.36765179992653,0.9818737000459805,2.0,190.34977869992144,1.9996197000145912,192.34942649991717,192.13120539998636,5.7497384999878705,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
25,1,8.0,192.34945639991201,Blue,192.34981949999928,0.7494549999246374,2.5,193.09952819999307,2.4998368999222293,1,0.2508338999468833,195.59947179991286,0.2633333333333333,1,8,196.11169429996517,0.988097499939613,3.0,197.10008809994906,2.9997128000250086,200.09983069996815,199.88120539998636,7.750031900010072,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
26,1,8.0,200.09986119996756,Blue,200.10026509989984,0.7488752000499517,3.0,200.84938239993062,3.0002179000293836,0,,203.8496928999666,0.2633333333333333,-1,8,204.38191709993407,0.984459700062871,8.5,205.36667589994613,8.499498300021514,213.86620319995563,213.63120539998636,13.765970100066625,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
27,1,9.0,213.86623269994743,Blue,213.86658209993038,0.7496399000519887,1.5,214.61649389995728,1.4997045999625698,1,0.2671944999601692,216.1162534999894,0.28,1,8,216.62834439997096,0.9880153000121936,5.0,217.6166148999473,4.999641300062649,222.6162987999851,222.38120539998636,8.749737699981779,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
28,1,9.0,222.61632769997232,Green,222.61682559992187,0.7493331000441685,2.0,223.36642749991734,1.9998120000818744,1,0.266965200076811,225.3662932999432,0.28,1,9,225.88859829993453,0.9781163000734523,2.5,226.86697139998432,2.499826099956408,229.3668257999234,229.13120539998636,6.7500211000442505,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
29,1,8.0,229.36685599992052,Blue,229.36724499997217,0.7488488999661058,1.5,230.11633639992215,1.5000783000141382,1,0.25046679994557053,231.61653100000694,0.2633333333333333,1,9,232.12487179995514,0.9916603999445215,2.0,233.11679749994073,1.9995037000626326,235.11632949998602,234.88120539998636,5.749104999937117,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
30,1,8.0,235.116358499974,Green,235.1167258999776,0.7496244999347255,1.5,235.86660829989705,1.499807900050655,1,0.2502122001023963,237.36648289998993,0.2633333333333333,1,10,237.87397009995766,0.9928686999483034,3.0,238.86708979995456,2.999415299971588,241.8665359999286,241.63120539998636,6.749830999993719,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
31,1,7.0,241.8665680999402,Green,241.8669651999371,0.7494149999693036,2.0,242.61683129996527,1.9998672000365332,1,0.233377700089477,244.61678199993912,0.24666666666666667,1,11,245.12289899995085,0.9936487999511883,2.5,246.11680209997576,2.499800599995069,248.6166301999474,248.38120539998636,6.749685900053009,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
32,1,7.0,248.6166606999468,Blue,248.61701980000362,0.7507835999131203,1.5,249.3680396999698,1.498919100034982,1,0.23624610004480928,250.86701409996022,0.24666666666666667,1,11,251.39103309996426,0.9924459999892861,7.0,252.38373469992075,6.999758300022222,259.38352199993096,259.13120539998636,10.76652330008801,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
33,1,6.0,259.38355279993266,Blue,259.3839479999151,0.7493435000069439,1.5,260.1335544999456,1.499973800033331,1,0.21930300001986325,261.6336116999155,0.23,1,11,262.1557865999639,0.9943072999594733,3.0,263.1503936999943,2.999845099984668,266.1502958999481,265.88120539998636,6.766395100043155,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
34,1,6.0,266.15037049993407,Blue,266.1507651999127,0.7491619000211358,1.5,266.9001859999262,1.5002456000074744,1,0.21633389999624342,268.40051879989915,0.23,1,11,268.92296899994835,0.9941811000462621,2.0,269.91739939991385,1.9998073000460863,271.9172352999449,271.63120539998636,5.766490300069563,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
35,1,5.0,271.9172660999466,Green,271.91765889991075,0.7490796000929549,2.0,272.66699429997243,2.0001844000071287,0,,274.6672638999298,0.21333333333333332,-1,11,275.1924644999672,0.9913608999922872,2.5,276.1840785999084,2.499808100052178,278.68391649995465,278.38120539998636,6.766278100083582,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
36,1,6.0,278.6839484999655,Green,278.68434419995174,0.7489224000601098,1.5,279.4335059999721,1.5000804000301287,1,0.2168256000149995,280.9336537999334,0.23,1,12,281.45919620001223,0.9748520998982713,5.0,282.4343403999228,4.999702600063756,287.43407119996846,287.13120539998636,8.749747299938463,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
37,1,6.0,287.4341010999633,Blue,287.43448389996774,0.7488600999349728,1.5,288.1835844999878,1.4998751999810338,1,0.21855980006512254,289.6835268998984,0.23,1,12,290.2008624000009,0.9829981999937445,3.0,291.1841551999096,2.9998062000377104,294.1840203999309,293.88120539998636,6.749557700008154,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
38,1,5.0,294.1840531999478,Green,294.1844532999676,0.7488170999567956,1.5,294.93351419991814,1.5005043999990448,0,,296.4341076000128,0.21333333333333332,-1,12,296.95945149997715,0.9911749999737367,2.0,297.9508703999454,2.0000166000099853,299.9509430999169,299.63120539998636,5.76651079999283,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
39,1,6.0,299.95097479992546,Green,299.95140429993626,0.7491087999660522,3.0,300.7007633999456,2.999747100053355,0,,303.70056579995435,0.23,-1,12,304.2069657999091,0.9934053000761196,4.5,305.2006108999485,4.500466000055894,309.70113419997506,309.38120539998636,9.749750999966636,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
40,1,7.0,309.70116679999046,Blue,309.7015624999767,0.7484990999801084,2.5,310.4503369999584,2.5004711999790743,1,0.23551609995774925,312.95089669991285,0.24666666666666667,1,12,313.4770840998972,0.9904930000193417,6.0,314.467868299922,5.999611600069329,320.46751139999833,320.13120539998636,10.765969299944118,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
41,1,7.0,320.4675425000023,Green,320.46792869991623,0.7489444999955595,2.5,321.2171098999679,2.5003629999700934,1,0.23253220005426556,323.71756569994614,0.24666666666666667,1,13,324.2364669999806,0.9814445999218151,8.0,325.21816699998453,7.99960270000156,333.21779959998094,332.88120539998636,12.749891499988735,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
42,1,6.0,333.2178298999788,Green,333.2182326999027,0.7490422000410035,1.5,333.9675137999002,1.5002047000452876,0,,335.4678045999026,0.23,-1,13,335.9965612000087,0.9875950999557972,2.0,336.98440799990203,2.0000280000967905,338.9844921999611,338.63120539998636,5.7662806999869645,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
43,1,7.0,338.9845247999765,Blue,338.98491769994143,0.7491510000545532,2.0,339.7343280999921,1.9997924999333918,1,0.23362059995997697,341.7342081000097,0.24666666666666667,1,13,342.25207950000186,0.9824763999786228,3.5,343.2348709999351,3.499704899964854,346.73460490000434,346.38120539998636,7.749707999988459,,105,11,2,2025-08-18_19h51.44.324,MID1.0,59.82095588067772,
