.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.371300600003451,Green,8.371832400094718,0.7489544999552891,3.0,9.12108250008896,3.0000367999309674,1,0.250407199957408,12.121204500086606,0.2633333333333333,1,1,12.643961200024933,0.9769535000668839,8.5,13.621186600066721,8.499865400022827,22.121105100028217,22.10474000009708,13.749299599905498,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
1,3,2.0,22.121141600073315,Blue,22.121515800012276,0.7492415000451729,3.0,22.87100680009462,3.000076500000432,0,,25.871164500014856,0.16333333333333333,-1,1,26.393737000063993,0.9775855999905616,3.5,27.371587500092573,3.4997727998998016,30.871389000094496,30.85474000009708,8.749894400010817,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
2,3,5.0,30.8714190000901,Green,30.871807700023055,0.7492703000316396,2.0,31.62131750001572,1.999996899976395,0,,33.62140820000786,0.21333333333333332,-1,1,34.15068399999291,0.9873208000790328,3.5,35.138247000053525,3.499832700006664,38.63813350000419,38.60474000009708,7.766347300028428,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
3,3,8.0,38.63816410000436,Green,38.63854519999586,0.7492881000507623,1.5,39.38808270008303,1.4998198999091983,1,0.2500809000339359,40.887982800020836,0.2633333333333333,1,2,41.40631059999578,0.9819957000436261,2.0,42.38855500007048,1.9998409999534488,44.388424500008114,44.35474000009708,5.749902500072494,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
4,3,8.0,44.38845420000143,Blue,44.38883449998684,0.7487041000276804,2.5,45.137762000085786,2.5005385999102145,1,0.25002779997885227,47.638386900071055,0.2633333333333333,1,2,48.16842140001245,0.9862561000045389,4.0,49.154930000077,4.00042980001308,53.155410700012,53.10474000009708,8.766599200083874,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
5,2,5.0,53.15544170001522,Green,53.15579890005756,0.7485626999987289,1.5,53.90460280003026,1.5004471000283957,0,,55.40513460000511,0.21333333333333332,-1,2,55.93039420002606,0.9911565000656992,2.0,56.921808000071906,1.999805299914442,58.9216427000938,58.85474000009708,5.7658645999617875,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
6,2,7.0,58.921672900090925,Blue,58.92206270003226,0.7492993000196293,1.5,59.67160690005403,1.500057499972172,1,0.23377339995931834,61.171748500084504,0.24666666666666667,1,2,61.68449550005607,0.9871136000147089,2.0,62.67188050004188,1.9998689000494778,64.67181000008713,64.60474000009708,5.749768099980429,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
7,2,7.0,64.67184070008807,Blue,64.67223020002712,0.7489407999673858,3.0,65.42141330009326,3.0004032999277115,1,0.23340689996257424,68.42190020007547,0.24666666666666667,1,2,68.95058499998413,0.987609300063923,4.5,69.93847990001086,4.499803600017913,74.43833670008462,74.35474000009708,9.766127999988385,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
8,1,5.0,74.43836800009012,Blue,74.43876829999499,0.7490698000183329,1.5,75.18805840006098,1.500488099991344,0,,76.68863129999954,0.21333333333333332,-1,2,77.21407079999335,0.9911156001035124,2.0,78.20547210006043,1.9998336000135168,80.20533460006118,80.10474000009708,5.766587599995546,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
9,1,6.0,80.20536440005526,Green,80.20574140001554,0.7488267000298947,1.5,80.95479980006348,1.5005007999716327,0,,82.45540590002201,0.23,-1,2,82.97786600003019,0.9938952999655157,2.0,83.97204260004219,1.9996317999903113,85.97170290001668,85.85474000009708,5.76598190004006,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
10,1,7.0,85.97173250000924,Blue,85.97211329999845,0.7495183000573888,1.5,86.72187900007702,1.499875699984841,1,0.23345980001613498,88.22181980009191,0.24666666666666667,1,2,88.74883390008472,0.9898314999882132,7.0,89.73890980007127,6.999887499958277,96.73885700001847,96.60474000009708,10.766765200067312,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
11,1,7.0,96.73888960003387,Blue,96.73927670007106,0.7491710999747738,1.5,97.48868529999163,1.4999399000080302,1,0.2335802000015974,98.98870680003893,0.24666666666666667,1,2,99.51808660000097,0.9874389000469819,2.0,100.50581770006102,1.9997778999386355,102.50562449998688,102.35474000009708,5.766368899960071,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
12,1,6.0,102.50565629999619,Blue,102.50603150005918,0.7490896999370307,2.5,103.25536680000369,2.500275200000033,1,0.21670700004324317,105.7557251000544,0.23,1,2,106.27796169999056,0.9943315000273287,8.0,107.27256170008332,7.999737199977972,115.27233000006527,115.10474000009708,12.766318999929354,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
13,1,6.0,115.27236110006925,Green,115.27278270001989,0.7488354999804869,2.0,116.02185590006411,2.0001557000214234,1,0.2170495999744162,118.02208850008901,0.23,1,3,118.53401300008409,0.988371399929747,5.5,119.52267020009458,5.49965449993033,125.02235270000529,124.85474000009708,9.749593800050206,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
14,1,5.0,125.02238300000317,Green,125.02281640004367,0.7492122000548989,1.5,125.77227340009995,1.500106899999082,0,,127.27246820006985,0.21333333333333332,-1,3,127.79993500001729,0.9889045000309125,2.0,128.78909189999104,1.9998818000312895,130.7890011999989,130.60474000009708,5.766207400010899,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
15,1,6.0,130.7890311999945,Green,130.78940630005673,0.7490600999444723,2.0,131.53872010007035,2.0007743999594823,0,,133.5395806999877,0.23,-1,3,134.06982080009766,0.9856793999206275,3.5,135.05579550005496,3.500100899953395,138.55595420009922,138.35474000009708,7.766568299965002,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
16,1,7.0,138.55598519998603,Blue,138.55636530008633,0.7491027999203652,1.5,139.30571340001188,1.500194900087081,1,0.23560999997425824,140.80601020005997,0.24666666666666667,1,3,141.3326690000249,0.9897784000495449,2.0,142.32269599998835,1.999867400038056,144.32262560003437,144.10474000009708,5.766282099997625,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
17,1,7.0,144.3226579000475,Green,144.32304270006716,0.7489096999634057,2.5,145.07222430000547,2.500425200094469,1,0.2336586999008432,147.5727347000502,0.24666666666666667,1,4,148.10061720001977,0.9884604000253603,3.0,149.08933360001538,3.0001108000287786,152.08950020000339,151.85474000009708,7.766478299978189,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
18,1,6.0,152.0895317000104,Green,152.08995819999836,0.7491056000581011,2.5,152.83930390002206,2.499976300052367,0,,155.3393680000445,0.23,-1,4,155.87448270001914,0.9817240000702441,4.0,156.85644820006564,3.9994715999346226,160.85594929999206,160.60474000009708,8.766012100037187,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
19,1,7.0,160.855979999993,Blue,160.8563663000241,0.7493040000554174,1.5,161.60591020004358,1.4998820000328124,1,0.23376229999121279,163.1058739,0.24666666666666667,1,4,163.61567660002038,0.9904898999957368,2.0,164.6064597000368,1.9998179000103846,166.60630760004278,166.35474000009708,5.749961700057611,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
20,1,7.0,166.6063373000361,Blue,166.60672250005882,0.7490852000191808,2.0,167.35605440009385,2.0000888999784365,1,0.23348399996757507,169.35623260005377,0.24666666666666667,1,4,169.8854024000466,0.9871572999982163,2.5,170.87280200002715,2.499938299995847,173.372800800018,173.10474000009708,6.766099100001156,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
21,1,6.0,173.3728301000083,Blue,173.37316650000867,0.7490791000891477,2.0,174.12249540002085,2.0000940000172704,0,,176.1226676000515,0.23,-1,4,176.63134240009822,0.9915979999350384,3.5,177.62323080003262,3.4995043999515474,181.1227641000878,180.85474000009708,7.749617699999362,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
22,1,7.0,181.1227936000796,Blue,181.12316479999572,0.7490771000739187,2.0,181.87247520009987,2.0003339999821037,1,0.23345669999253005,183.87289250001777,0.24666666666666667,1,4,184.40196470008232,0.9876601999858394,2.5,185.38991290004924,2.499474099953659,187.88941430009436,187.60474000009708,6.766271000029519,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
23,1,7.0,187.8894429000793,Blue,187.8897906000493,0.7492910999571905,2.5,188.6393231000984,2.5000286999857053,1,0.23371260007843375,191.13941980001982,0.24666666666666667,1,4,191.64990720001515,0.9897961000679061,3.0,192.63994910009205,2.999411699944176,195.6393896000227,195.35474000009708,7.749619900016114,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
24,1,6.0,195.63941940001678,Blue,195.63978970004246,0.7496371000306681,1.5,196.3896742000943,1.4998369999229908,0,,197.8895635000663,0.23,-1,4,198.3980911000399,0.9915758999995887,2.0,199.38992580003105,1.999755600001663,201.3897109000245,201.10474000009708,5.749942900030874,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
25,1,7.0,201.3897417000262,Blue,201.3901166000869,0.7489952999167144,1.5,202.13935499999207,1.500259399996139,1,0.23323680006433278,203.63969790004194,0.24666666666666667,1,4,204.16900530003477,0.987439600052312,5.0,205.1567460000515,4.999836500035599,210.15661080006976,209.85474000009708,8.76651500002481,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
26,1,7.0,210.1566394000547,Green,210.15700050001033,0.7487949000205845,2.5,210.9060244000284,2.5004423999926075,1,0.233643600018695,213.4065483000595,0.24666666666666667,1,5,213.9421527000377,0.9809512000065297,4.0,214.92338679998647,3.999654500046745,218.92306940001436,218.60474000009708,8.766090100049041,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
27,1,6.0,218.92309870000463,Blue,218.92345630005002,0.7491300000110641,2.0,219.67282020009588,2.000260599888861,1,0.21691710001323372,221.67316490004305,0.23,1,5,222.1813858000096,0.9919679000740871,2.5,223.17360680003185,2.4995059999637306,225.67314010008704,225.35474000009708,6.749705499969423,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
28,1,6.0,225.67316980008036,Green,225.67353220004588,0.7493257999885827,1.5,226.42309629998636,1.499976700055413,0,,227.92314030008856,0.23,-1,5,228.43146450002678,0.9917227000696585,3.0,229.42342250002548,3.0000638000201434,232.42354270000942,232.10474000009708,6.750035300035961,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
29,1,7.0,232.42357470002025,Green,232.42395810002927,0.7488563000224531,1.5,233.17304670007434,1.5007404999341816,1,0.23350770003162324,234.67387689999305,0.24666666666666667,1,6,235.21348720008973,0.9766477999510244,2.0,236.1903980000643,1.9997908999212086,238.19021830009297,237.85474000009708,5.76628179999534,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
30,1,7.0,238.19024880009238,Green,238.19063229998574,0.7487694000592455,2.0,238.93963300005998,2.0002339000348,1,0.23340999998617917,240.93993370002136,0.24666666666666667,1,7,241.45316220005043,0.9869451000122353,3.5,242.4403600000078,3.499635300016962,245.9400225999998,245.60474000009708,7.7494109000544995,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
31,1,6.0,245.94005050009582,Blue,245.9403967000544,0.7492156999651343,1.5,246.68986730009783,1.5004058999475092,1,0.21723860001657158,248.19035749998875,0.23,1,7,248.71641560003627,0.9903291000518948,3.0,249.70698010001797,2.999838500050828,252.7068476000568,252.35474000009708,6.766471899929456,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
32,1,6.0,252.70687840005849,Green,252.70727540005464,0.7491032000398263,1.5,253.45661120000295,1.5003743000561371,0,,254.95705730002373,0.23,-1,7,255.48233850009274,0.991346099996008,2.0,256.473988700076,1.9997789999470115,258.47382840001956,258.1047400000971,5.766575000016019,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
33,1,7.0,258.47386000002734,Blue,258.47425950004254,0.7490275000454858,1.5,259.22354050003923,1.5001919999485835,1,0.23339830001350492,260.723861400038,0.24666666666666667,1,7,261.24990470008925,0.9904334999155253,2.0,262.24062799999956,1.999885700060986,264.24054420005996,263.8547400000971,5.7663059999467805,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
34,1,7.0,264.24058169999626,Green,264.2411470999941,0.7485083000501618,3.0,264.9898791000014,3.000315000070259,1,0.23371469997800887,267.990275499993,0.24666666666666667,1,8,268.5091807000572,0.9814356999704614,4.5,269.4908616000321,4.499512500013225,273.99040110001806,273.6047400000971,9.749283400014974,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
35,1,6.0,273.99042990000453,Blue,273.99078950006515,0.7489556999644265,3.0,274.7399966000812,3.000268599949777,1,0.2169249999569729,277.74033310008235,0.23,1,8,278.24857070005964,0.9917560999747366,3.5,279.24057090003043,3.4997427000198513,282.74034210003447,282.3547400000971,8.749573800014332,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
36,1,6.0,282.7403710000217,Green,282.74072010000236,0.7495283000171185,2.0,283.49049009999726,2.000051000039093,0,,285.49067050009035,0.23,-1,8,286.0166038000025,0.9904035000363365,2.5,287.0072438000934,2.5000774998916313,289.50738419999834,289.1047400000971,6.766685100039467,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
37,1,7.0,289.50741570000537,Green,289.5078027000418,0.7489144999999553,1.5,290.25696010002866,1.5004982000682503,1,0.23547080007847399,291.75754070002586,0.24666666666666667,1,9,292.2971325000981,0.9768306999467313,2.0,293.274223000044,1.9997994999866933,295.2740510000149,294.8547400000971,5.766269600018859,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
38,1,7.0,295.27408810006455,Green,295.2744496000232,0.7489629000192508,1.5,296.02366559999064,1.5002485000295565,1,0.2361081000417471,297.5240077000344,0.24666666666666667,1,10,298.05363229999784,0.9868531000101939,2.0,299.0407667000545,1.9998020000057295,301.0405975000467,300.6047400000971,5.766169099952094,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
39,1,6.0,301.0406271000393,Green,301.0410933000967,0.7491133000003174,3.0,301.79044110001996,3.0004153000190854,1,0.21672949998173863,304.7909407000989,0.23,1,11,305.31331980007235,0.9942788999760523,6.5,306.30784930009395,6.499614699976519,312.80749530007597,312.3547400000971,11.766456499928609,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
40,1,6.0,312.8075260000769,Green,312.8079156000167,0.7494038000004366,2.5,313.5575594000984,2.499786999891512,0,,316.05740220006555,0.23,-1,11,316.5717215000186,0.9859554000431672,6.0,317.5579729999881,5.999601900111884,323.5576034000842,323.1047400000971,10.74970939999912,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
41,1,7.0,323.55763270007446,Green,323.5580362000037,0.7491608000127599,2.0,324.30744330002926,2.0000044000335038,1,0.23498569999355823,326.30753180000465,0.24666666666666667,1,12,326.8527798000723,0.9709038999862969,3.5,327.8239393000258,3.500174400047399,331.3241544000339,330.8547400000971,7.766138200066052,,105,10,2,2025-08-14_20h03.36.313,MID1.0,59.94927090359389,
