.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.398984499974176,Blue,8.39952989993617,0.7490073998924345,3.0,9.148887099931017,3.0001870999112725,1,0.2503470000810921,12.149160899920389,0.2633333333333333,1,0,12.693464099895209,0.9715108999516815,8.5,13.665205699857324,8.500613500131294,22.165877299848944,22.132424499839544,13.766370000084862,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
1,3,2.0,22.165911599993706,Green,22.16630159993656,0.7492198999971151,1.5,22.915756499860436,1.5002778000198305,0,,24.416128600016236,0.16333333333333333,-1,0,24.947417799849063,0.9852975001558661,7.0,25.932957699988037,6.99989359988831,32.932880899868906,32.882424499839544,10.766600199975073,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
2,3,5.0,32.932909899856895,Green,32.9333183998242,0.749026000034064,2.0,33.682582799810916,2.000193300191313,0,,35.68287179991603,0.21333333333333332,-1,0,36.20809969981201,0.9914657000917941,2.5,37.19980719988234,2.4998029000125825,39.69963819999248,39.632424499839544,6.766340200090781,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
3,3,8.0,39.69968409999274,Green,39.70008809980936,0.7487815001513809,2.5,40.44910759991035,2.5003887999337167,1,0.2503108000382781,42.94959309999831,0.2633333333333333,1,1,43.48395000002347,0.9822625999804586,4.0,44.46657709986903,3.999638400040567,48.46624709991738,48.382424499839544,8.766180600039661,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
4,3,8.0,48.46627700002864,Blue,48.466682699974626,0.7487367000430822,2.5,49.2157268000301,2.500485499855131,1,0.2503559000324458,51.71630989992991,0.2633333333333333,1,1,52.24831079994328,0.9847776999231428,3.0,53.23332899995148,2.9997888000216335,56.233146799961105,56.132424499839544,7.766484800027683,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
5,2,5.0,56.23317709984258,Blue,56.23355439980514,0.7490911001805216,2.0,56.98288169992156,2.000230999896303,0,,58.983207599958405,0.21333333333333332,-1,1,59.50874219997786,0.990926899947226,5.5,60.49996249983087,5.499683800153434,65.99967439984903,65.88242449983954,9.766140799969435,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
6,2,7.0,65.99970469996333,Blue,66.0001134998165,0.7492124000564218,3.0,66.74956379993819,2.99991500005126,1,0.23402120009995997,69.74954420002177,0.24666666666666667,1,1,70.26024279999547,0.9895970998331904,3.5,71.250091599999,3.499859099974856,74.74998029996641,74.63242449983954,8.74988740007393,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
7,2,7.0,74.75000969995745,Blue,74.7504137000069,0.7490471999626607,2.0,75.49969929992221,2.000018799910322,0,,77.49981479998678,0.24666666666666667,-1,1,78.03198349988088,0.9845944999251515,2.5,79.01687089982443,2.4997319001704454,81.51663079997525,81.38242449983954,6.766237400006503,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
8,2,9.0,81.51666069985367,Blue,81.51706869993359,0.749108900083229,1.5,82.26641889987513,1.5002154000103474,1,0.26678760000504553,83.76671669981442,0.28,1,1,84.29653649986722,0.986750400159508,2.0,85.28358359984122,1.999854400055483,87.28346639988013,87.13242449983954,5.766418100101873,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
9,2,9.0,87.28349549998529,Blue,87.28390119993128,0.74903400009498,2.0,88.03317079995759,2.0002957000397146,1,0.2668440998531878,90.03355569997802,0.28,1,1,90.54412139998749,0.9891758998855948,2.5,91.53358649997972,2.499824399827048,94.03348089987412,93.88242449983954,6.749599900096655,,105,6,2,2025-07-17_19h56.34.128,MID1.0,60.01060981688136,
