.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,Target_Resp.rt,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.362159499898553,Green,8.362716799951158,0.7489778000162914,2.0,9.11198169994168,2.0001412000274286,1,0.2501421000342816,11.112225799937733,0.2633333333333333,1,1,11.65021849994082,0.978621199959889,3.5,12.629080899991095,3.499877199996263,16.12898599996697,16.095613899989985,7.766290099942125,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
1,3,2.0,16.1290161999641,Green,16.129428299958818,0.7489964000415057,1.5,16.87866689998191,1.5003563999198377,0,,18.379106999957003,0.16333333333333333,-1,1,18.915727699990384,0.981703499914147,2.0,19.897737699910067,1.997908900026232,21.895673099905252,21.845613899989985,5.766265299986117,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
2,3,5.0,21.895701699890196,Green,21.89611039997544,0.7491067999508232,1.5,22.64545879990328,1.499911900027655,0,,24.14546639996115,0.21333333333333332,-1,1,24.65838019992225,0.9872223000274971,7.0,25.645906499936245,6.999690599972382,32.645623499993235,32.595613899989985,10.749532799934968,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
3,3,8.0,32.64565349998884,Blue,32.64606249995995,0.7491971999406815,2.0,33.39550159999635,2.0002474999055266,1,0.2502743999939412,35.39582969993353,0.2633333333333333,1,1,35.92271489999257,0.989532999927178,7.5,36.91248739999719,7.499893300002441,44.412407199968584,44.345613899989985,11.766364599927329,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
4,3,8.0,44.412436999962665,Green,44.412847099942155,0.7493114999961108,2.5,45.16244509990793,2.500036200042814,1,0.2498861999483779,47.66257799998857,0.2633333333333333,1,2,48.19305259990506,0.9859901000745595,3.0,49.1792967999354,2.999840300064534,52.179165499983355,52.095613899989985,7.766338699962944,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
5,2,5.0,52.17919639998581,Blue,52.179595199995674,0.7492767999647185,2.5,52.929108499898575,2.499972300021909,0,,55.42918209999334,0.21333333333333332,-1,2,55.946980199893005,0.9821257001021877,3.0,56.929368699900806,3.000054500065744,59.929478199919686,59.845613899989985,7.749904100084677,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
6,2,7.0,59.929509199922904,Blue,59.92989429994486,0.7490763999521732,1.5,60.679226999985985,1.4998254999518394,0,,62.17913219996262,0.24666666666666667,-1,2,62.687015599920414,0.9921469000400975,2.0,63.67942599998787,2.000220699934289,65.6797006999841,65.59561389998998,5.749826999963261,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
7,2,9.0,65.6797386999242,Green,65.68012999999337,0.7487972999224439,1.5,66.42919069994241,1.5003016999689862,1,0.26678520010318607,67.92957319994457,0.28,1,3,68.46152329992037,0.9846144000766799,2.0,69.44646269991063,1.9996993000386283,71.44618879992049,71.34561389998998,5.766079500084743,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
8,2,9.0,71.4462187999161,Green,71.44663259992376,0.7488390000071377,2.0,72.19571509992238,2.0003629999700934,1,0.2668491000076756,74.19617659994401,0.28,1,4,74.72523929993622,0.9876537000527605,7.5,75.71313209994696,7.499869300052524,83.21302839997225,83.09561389998998,11.766415899968706,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
9,1,7.0,83.21305939997546,Blue,83.213442999986,0.7487988999346271,1.5,83.96247219992802,1.5007288999622688,0,,85.46328599995468,0.24666666666666667,-1,4,85.97811139991973,0.9848290999652818,7.0,86.96322969999164,7.000147599959746,93.96344539988786,93.84561389998998,10.75002250005491,,105,5,2,2025-07-10_19h58.20.083,MID1.0,59.910589411150646,
