.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.378434600075707,Green,8.378964300034568,0.7490976001136005,2.0,9.128358600195497,2.000100899953395,0,11.128545199986547,0.2633333333333333,-1,0,11.667048500152305,0.9778014998883009,2.5,12.645119300112128,2.5002129999920726,15.145387700060382,15.111970799975097,6.7664466998539865,,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
1,3,14.0,15.145421700086445,Blue,15.145808700006455,0.7490293001756072,2.0,15.895081200171262,2.0005242999177426,1,17.895690000150353,0.36333333333333334,1,0,18.428423000033945,0.9835253001656383,2.5,19.412211199989542,2.4998384001664817,21.912076100008562,21.861970799975097,6.76628730003722,0.35019939998164773,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
2,3,11.0,21.912106400122866,Blue,21.912492400035262,0.7491316001396626,2.0,22.66186590003781,2.0004251000937074,1,24.662372500170022,0.31333333333333335,1,0,25.1865650000982,0.9922386999242008,3.5,26.179093800019473,3.4995910001453012,29.67871140013449,29.611970799975097,7.766239500138909,0.3001548999454826,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
3,3,11.0,29.678741300012916,Green,29.679129500174895,0.7492298998404294,1.5,30.428614200092852,1.5001523999962956,1,31.92885440005921,0.31333333333333335,1,1,32.45757389999926,0.9878563000820577,2.0,33.445741600124165,1.9997872998937964,35.445582600077614,35.3619707999751,5.766473599942401,0.30008509987965226,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
4,3,8.0,35.445613300194964,Blue,35.445998900104314,0.7491395999677479,1.5,36.19538590009324,1.4998792000114918,1,37.69535170006566,0.2633333333333333,1,1,38.208045500097796,0.9874090000521392,2.0,39.19572600000538,1.999852200038731,41.19560630014166,41.1119707999751,5.749627700075507,0.2507023001089692,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
5,3,8.0,41.19563730014488,Green,41.19602830009535,0.7488067999947816,1.5,41.94507670006715,1.5000034000258893,1,43.44514130009338,0.2633333333333333,1,2,43.95234360010363,0.993262100033462,2.0,44.94590250006877,1.999696800019592,46.94562720018439,46.8619707999751,5.749618600122631,0.25002859998494387,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
6,3,5.0,46.94565730006434,Green,46.94604180008173,0.7491774999070913,2.5,47.69546810002066,2.499803800135851,0,50.19532410008833,0.21333333333333332,-1,2,50.72431459999643,0.9876521001569927,6.0,51.71223250008188,5.999889499973506,57.71217830013484,57.6119707999751,10.766157400095835,,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
7,3,8.0,57.712210500147194,Blue,57.712607900146395,0.7494522999040782,1.5,58.46237149997614,1.4999424000270665,0,59.962402099976316,0.2633333333333333,-1,2,60.46966200019233,0.9926314998883754,3.0,61.462550200056285,2.9999283999204636,64.46253620018251,64.3619707999751,6.749948899960145,,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
8,3,11.0,64.46256820019335,Blue,64.46296939998865,0.7491111000999808,1.5,65.21233120001853,1.5001150001771748,1,66.71253060013987,0.31333333333333335,1,2,67.22316589998081,0.9894179000984877,5.0,68.21283700014465,4.999859899980947,73.21272519999184,73.1119707999751,8.749776700045913,0.3001840999349952,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
9,2,11.0,73.21275590010919,Blue,73.21314640017226,0.7490828998852521,1.5,73.9624781999737,1.4999393001198769,1,75.46250250004232,0.31333333333333335,1,2,75.97522120014764,0.9872004999779165,7.0,76.96267849998549,7.000206500058994,83.96293999999762,83.8619707999751,10.749813500093296,0.30004439991898835,,105,1,2,2025-06-26_20h43.52.002,MID1.0,60.066192973183675,
