.thisTrialN,.stepSize,.intensity,time.onset,cue.color,cue_onset_time,cue_duration,isi_duration_int,isi_onset_time,isi_duration_act,.response,target_onset_time,target_duration,Trial.rewardType,Total_Earned,feedback_onset_time,feedback_duration,iti_int,iti_onset_time,iti_duration,time.global,time.nominal,time.trial,Target_Resp.rt,Total_Task_Duration,participant,session,run,date,expName,frameRate,
0,6,8.0,8.371644599945284,Green,8.372186900000088,0.749102299916558,1.5,9.121571799973026,1.500109100015834,0,10.621783099952154,0.2633333333333333,-1,0,11.162448399933055,0.9756084000691772,5.0,12.138307499932125,5.000090599991381,17.138471300015226,17.105235799914226,8.766305699944496,,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
1,3,14.0,17.13850429991726,Blue,17.138915399904363,0.7490086000179872,2.0,17.888161099981517,2.000194099964574,1,19.888447899953462,0.36333333333333334,1,0,20.421056999941356,0.9841430999804288,7.5,21.40549169993028,7.499842000077479,28.905363300000317,28.855235799914226,11.766468100016937,0.35029540001414716,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
2,3,11.0,28.905392999993637,Green,28.905776100000367,0.7491207999410108,2.0,29.655146999983117,2.0001362999901175,1,31.6553671999136,0.31333333333333335,1,1,32.187164700008,0.9848950000014156,2.5,33.17229869996663,2.499684900045395,35.6720115999924,35.605235799914226,6.766255100024864,0.30010479991324246,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
3,3,11.0,35.672040899982676,Blue,35.672450299956836,0.7491674999473616,2.0,36.421849499922246,1.9999070999911055,1,38.421840099967085,0.31333333333333335,1,1,38.934129799949005,0.9878563999664038,2.5,39.922288200003095,2.4997803999576718,42.42214019992389,42.355235799914226,6.7497089999960735,0.300286200013943,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
4,3,8.0,42.4221706999233,Blue,42.4225830999203,0.7491421999875456,1.5,43.17195859993808,1.5001269000349566,1,44.67217009991873,0.2633333333333333,1,1,45.194582799915224,0.9942841000156477,2.0,46.1891146999551,1.9998610999900848,48.18906010000501,48.105235799914226,5.766497700009495,0.2503551000263542,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
5,3,8.0,48.18909060000442,Green,48.18950869992841,0.7489904999965802,2.0,48.93873709999025,2.000108000007458,1,50.9389428999275,0.2633333333333333,1,2,51.46252950001508,0.9928492999169976,2.5,52.45561820000876,2.499944799928926,54.95563479990233,54.855235799914226,6.766145900008269,0.250178899965249,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
6,3,5.0,54.955664600012824,Blue,54.95607949991245,0.74908860004507,1.5,55.70540470001288,1.5001453999429941,0,57.205651599913836,0.21333333333333332,-1,2,57.735264899907634,0.9869513000594452,5.0,58.72245669993572,5.000011699972674,63.722526900004596,63.605235799914226,8.766467200010084,,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
7,3,8.0,63.72255770000629,Blue,63.72295129997656,0.7489951000316069,3.0,64.47217899991665,3.0001626000739634,1,67.47244609997142,0.2633333333333333,1,2,68.00067839992698,0.9883444000734016,4.5,68.98926189995836,4.499881000025198,73.48925420001615,73.35523579991423,9.766323399962857,0.2502189000369981,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
8,3,8.0,73.48928659991361,Green,73.48968649993185,0.7489205000456423,1.5,74.23884259990882,1.5003103000344709,0,75.73925569991115,0.2633333333333333,-1,2,76.27029149990994,0.9854743001051247,2.0,77.25605139997788,1.9997521999757737,79.2558365999721,79.10523579991423,5.766170399961993,,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
9,3,11.0,79.25586809997912,Blue,79.25624759995844,0.7487833000486717,2.0,80.00528899999335,2.000460600014776,1,82.00584739993792,0.31333333333333335,1,2,82.51690209994558,0.9890211999882013,2.5,83.50616559991613,2.499873600085266,86.00606949999928,85.85523579991423,6.74984109995421,0.30042610003147274,,105,4,2,2025-07-07_20h04.01.458,MID1.0,60.0919647575586,
