4.01738	0.630069	1.0
11.0803	1.034188	1.0
18.1429	0.621592	1.0
58.1463	0.535938	1.0
64.3583	1.657082	1.0
70.7183	0.630064	1.0
76.0817	1.134537	1.0
110.152	0.630490	1.0
117.212	0.621683	1.0
124.572	1.760737	1.0
139.041	1.341838	1.0
156.505	1.344349	1.0
186.229	1.338466	1.0
195.291	0.625856	1.0
214.61	0.723618	1.0
232.237	0.530779	1.0
248.853	0.731136	1.0
254.214	1.753444	1.0
301.031	1.236479	1.0
316.789	0.628880	1.0
325.859	0.726614	1.0
349.03	0.723151	1.0
364.493	0.725392	1.0
381.965	0.737508	1.0
389.326	0.626039	1.0
405.097	0.522635	1.0
